"Striker","Season","Stadium","Runs","Dismissed","Balls","Run_Out","Bowler","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Shivam Dube",2021,"Sharjah Cricket Stadium",21,2,28,0,"All","All","All",10.5,75
"Shivam Dube",2021,"Wankhede Stadium",110,5,92,0,"All","All","All",22,119.565217391304
"Shivam Dube",2021,"Zayed Cricket Stadium",64,0,42,0,"All","All","All",Inf,152.380952380952
"Shivam Dube",2022,"Brabourne Stadium",106,2,60,0,"All","All","All",53,176.666666666667
"Shivam Dube",2022,"Dr DY Patil Sports Academy",143,3,84,0,"All","All","All",47.6666666666667,170.238095238095
"Shivam Dube",2022,"Maharashtra Cricket Association Stadium",19,1,17,1,"All","All","All",19,111.764705882353
"Shivam Dube",2022,"Wankhede Stadium",21,4,24,0,"All","All","All",5.25,87.5
"Shivam Mavi",2018,"Eden Gardens",13,2,12,0,"All","All","All",6.5,108.333333333333
"Shivam Mavi",2018,"Feroz Shah Kotla",0,1,3,0,"All","All","All",0,0
"Shivam Mavi",2020,"Sharjah Cricket Stadium",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Shivam Mavi",2020,"Zayed Cricket Stadium",9,2,11,0,"All","All","All",4.5,81.8181818181818
"Shivam Mavi",2021,"Dubai International Cricket Stadium",20,1,13,0,"All","All","All",20,153.846153846154
"Shivam Mavi",2021,"Wankhede Stadium",5,1,7,0,"All","All","All",5,71.4285714285714
"Shivam Mavi",2022,"Brabourne Stadium",0,1,1,0,"All","All","All",0,0
"Shivam Mavi",2022,"Dr DY Patil Sports Academy",2,1,4,0,"All","All","All",2,50
"Shivam Mavi",2022,"Maharashtra Cricket Association Stadium",1,0,2,0,"All","All","All",Inf,50
"Shivam Sharma",2014,"M Chinnaswamy Stadium",4,1,2,0,"All","All","All",4,200
"Shivam Sharma",2014,"Punjab Cricket Association Stadium",1,0,1,0,"All","All","All",Inf,100
"Shivil Kaushik",2016,"M Chinnaswamy Stadium",0,1,1,0,"All","All","All",0,0
"Shivnarine Chanderpaul",2008,"Eden Gardens",7,1,11,0,"All","All","All",7,63.6363636363636
"Shivnarine Chanderpaul",2008,"M Chinnaswamy Stadium",2,1,9,0,"All","All","All",2,22.2222222222222
"Shivnarine Chanderpaul",2008,"Wankhede Stadium",16,1,11,0,"All","All","All",16,145.454545454545
"Shoaib Ahmed",2009,"Buffalo Park",1,0,2,0,"All","All","All",Inf,50
"Shoaib Ahmed",2009,"Kingsmead",0,1,1,0,"All","All","All",0,0
"Shoaib Ahmed",2009,"SuperSport Park",0,1,3,1,"All","All","All",0,0
"Shoaib Akhtar",2008,"Wankhede Stadium",2,1,7,0,"All","All","All",2,28.5714285714286
"Shoaib Malik",2008,"Dr DY Patil Sports Academy",24,1,22,0,"All","All","All",24,109.090909090909
"Shoaib Malik",2008,"Feroz Shah Kotla",9,2,8,0,"All","All","All",4.5,112.5
"Shoaib Malik",2008,"Punjab Cricket Association Stadium",19,1,17,0,"All","All","All",19,111.764705882353
"Shoaib Shaikh",2009,"Kingsmead",6,1,7,1,"All","All","All",6,85.7142857142857
"Shreevats Goswami",2008,"M Chinnaswamy Stadium",72,2,66,0,"All","All","All",36,109.090909090909
"Shreevats Goswami",2008,"MA Chidambaram Stadium",10,1,19,0,"All","All","All",10,52.6315789473684
"Shreevats Goswami",2009,"Kingsmead",53,2,60,0,"All","All","All",26.5,88.3333333333333
"Shreevats Goswami",2010,"Eden Gardens",8,1,10,0,"All","All","All",8,80
"Shreevats Goswami",2011,"Dr DY Patil Sports Academy",6,1,3,0,"All","All","All",6,200
"Shreevats Goswami",2011,"Eden Gardens",1,1,3,1,"All","All","All",1,33.3333333333333
"Shreevats Goswami",2011,"Feroz Shah Kotla",22,1,20,0,"All","All","All",22,110
"Shreevats Goswami",2011,"Wankhede Stadium",0,1,3,0,"All","All","All",0,0
"Shreevats Goswami",2012,"Eden Gardens",24,1,22,0,"All","All","All",24,109.090909090909
"Shreevats Goswami",2012,"Rajiv Gandhi International Stadium",3,1,3,0,"All","All","All",3,100
"Shreevats Goswami",2012,"Sawai Mansingh Stadium",42,2,41,0,"All","All","All",21,102.439024390244
"Shreevats Goswami",2012,"Wankhede Stadium",0,1,1,0,"All","All","All",0,0
"Shreevats Goswami",2018,"Rajiv Gandhi International Stadium",35,1,26,0,"All","All","All",35,134.615384615385
"Shreevats Goswami",2018,"Wankhede Stadium",17,2,14,1,"All","All","All",8.5,121.428571428571
"Shreevats Goswami",2020,"Sheikh Zayed Stadium",0,2,4,0,"All","All","All",0,0
"Shreyas Gopal",2014,"Wankhede Stadium",11,1,10,1,"All","All","All",11,110
"Shreyas Gopal",2015,"Sardar Patel Stadium",1,0,1,0,"All","All","All",Inf,100
"Shreyas Gopal",2016,"Wankhede Stadium",2,1,16,0,"All","All","All",2,12.5
"Shreyas Gopal",2018,"Holkar Cricket Stadium",24,1,16,1,"All","All","All",24,150
"Shreyas Gopal",2018,"Maharashtra Cricket Association Stadium",8,0,10,0,"All","All","All",Inf,80
"Shreyas Gopal",2018,"Rajiv Gandhi International Stadium",18,1,18,0,"All","All","All",18,100
"Shreyas Gopal",2018,"Sawai Mansingh Stadium",0,1,1,0,"All","All","All",0,0
"Shreyas Gopal",2019,"Eden Gardens",18,1,9,0,"All","All","All",18,200
"Shreyas Gopal",2019,"Feroz Shah Kotla",12,1,18,0,"All","All","All",12,66.6666666666667
"Shreyas Gopal",2019,"MA Chidambaram Stadium",0,1,3,0,"All","All","All",0,0
"Shreyas Gopal",2019,"Punjab Cricket Association IS Bindra Stadium",0,1,1,0,"All","All","All",0,0
"Shreyas Gopal",2019,"Sawai Mansingh Stadium",20,0,8,0,"All","All","All",Inf,250
"Shreyas Gopal",2019,"Wankhede Stadium",13,0,7,0,"All","All","All",Inf,185.714285714286
"Shreyas Gopal",2020,"Dubai International Cricket Stadium",34,2,34,0,"All","All","All",17,100
"Shreyas Gopal",2020,"Sharjah Cricket Stadium",2,1,3,0,"All","All","All",2,66.6666666666667
"Shreyas Gopal",2020,"Zayed Cricket Stadium",1,1,2,0,"All","All","All",1,50
"Shreyas Gopal",2021,"Sharjah Cricket Stadium",0,1,1,0,"All","All","All",0,0
"Shreyas Gopal",2021,"Wankhede Stadium",7,0,4,0,"All","All","All",Inf,175
"Shreyas Gopal",2022,"Brabourne Stadium",9,0,7,0,"All","All","All",Inf,128.571428571429
"Shreyas Iyer",2015,"Brabourne Stadium",9,1,12,0,"All","All","All",9,75
"Shreyas Iyer",2015,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",60,1,40,0,"All","All","All",60,150
"Shreyas Iyer",2015,"Eden Gardens",40,1,35,0,"All","All","All",40,114.285714285714
"Shreyas Iyer",2015,"Feroz Shah Kotla",208,5,151,0,"All","All","All",41.6,137.748344370861
"Shreyas Iyer",2015,"M Chinnaswamy Stadium",20,1,18,0,"All","All","All",20,111.111111111111
"Shreyas Iyer",2015,"MA Chidambaram Stadium",7,1,7,0,"All","All","All",7,100
"Shreyas Iyer",2015,"Maharashtra Cricket Association Stadium",6,1,5,0,"All","All","All",6,120
"Shreyas Iyer",2015,"Shaheed Veer Narayan Singh International Stadium",70,1,56,0,"All","All","All",70,125
"Shreyas Iyer",2015,"Wankhede Stadium",19,1,18,0,"All","All","All",19,105.555555555556
"Shreyas Iyer",2016,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",8,1,10,0,"All","All","All",8,80
"Shreyas Iyer",2016,"Eden Gardens",0,1,3,0,"All","All","All",0,0
"Shreyas Iyer",2016,"Feroz Shah Kotla",22,3,26,0,"All","All","All",7.33333333333333,84.6153846153846
"Shreyas Iyer",2016,"M Chinnaswamy Stadium",0,1,4,0,"All","All","All",0,0
"Shreyas Iyer",2017,"Eden Gardens",47,1,34,0,"All","All","All",47,138.235294117647
"Shreyas Iyer",2017,"Feroz Shah Kotla",133,6,107,1,"All","All","All",22.1666666666667,124.299065420561
"Shreyas Iyer",2017,"Green Park",96,1,57,0,"All","All","All",96,168.421052631579
"Shreyas Iyer",2017,"Punjab Cricket Association IS Bindra Stadium",6,1,7,0,"All","All","All",6,85.7142857142857
"Shreyas Iyer",2017,"Rajiv Gandhi International Stadium",50,0,31,0,"All","All","All",Inf,161.290322580645
"Shreyas Iyer",2017,"Wankhede Stadium",6,1,7,0,"All","All","All",6,85.7142857142857
"Shreyas Iyer",2018,"Eden Gardens",4,1,3,0,"All","All","All",4,133.333333333333
"Shreyas Iyer",2018,"Feroz Shah Kotla",260,6,195,1,"All","All","All",43.3333333333333,133.333333333333
"Shreyas Iyer",2018,"M Chinnaswamy Stadium",52,1,31,0,"All","All","All",52,167.741935483871
"Shreyas Iyer",2018,"Maharashtra Cricket Association Stadium",13,1,14,1,"All","All","All",13,92.8571428571429
"Shreyas Iyer",2018,"Punjab Cricket Association IS Bindra Stadium",11,1,11,0,"All","All","All",11,100
"Shreyas Iyer",2018,"Rajiv Gandhi International Stadium",44,1,36,0,"All","All","All",44,122.222222222222
"Shreyas Iyer",2018,"Wankhede Stadium",27,0,20,0,"All","All","All",Inf,135
"Shreyas Iyer",2019,"Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",21,2,28,0,"All","All","All",10.5,75
"Shreyas Iyer",2019,"Eden Gardens",6,1,6,0,"All","All","All",6,100
"Shreyas Iyer",2019,"Feroz Shah Kotla",232,6,194,0,"All","All","All",38.6666666666667,119.587628865979
"Shreyas Iyer",2019,"M Chinnaswamy Stadium",67,1,50,0,"All","All","All",67,134
"Shreyas Iyer",2019,"MA Chidambaram Stadium",44,1,31,0,"All","All","All",44,141.935483870968
"Shreyas Iyer",2019,"Punjab Cricket Association IS Bindra Stadium",28,1,22,0,"All","All","All",28,127.272727272727
"Shreyas Iyer",2019,"Rajiv Gandhi International Stadium",45,1,40,0,"All","All","All",45,112.5
"Shreyas Iyer",2019,"Sawai Mansingh Stadium",4,1,5,0,"All","All","All",4,80
"Shreyas Iyer",2019,"Wankhede Stadium",16,1,10,0,"All","All","All",16,160
"Shreyas Iyer",2020,"Dubai International Cricket Stadium",252,8,221,0,"All","All","All",31.5,114.027149321267
"Shreyas Iyer",2020,"Sharjah Cricket Stadium",133,2,79,1,"All","All","All",66.5,168.354430379747
"Shreyas Iyer",2020,"Sheikh Zayed Stadium",21,1,20,0,"All","All","All",21,105
"Shreyas Iyer",2020,"Zayed Cricket Stadium",113,4,101,0,"All","All","All",28.25,111.881188118812
"Shreyas Iyer",2021,"Dubai International Cricket Stadium",68,3,74,0,"All","All","All",22.6666666666667,91.8918918918919
"Shreyas Iyer",2021,"Sharjah Cricket Stadium",64,1,65,0,"All","All","All",64,98.4615384615385
"Shreyas Iyer",2021,"Zayed Cricket Stadium",43,1,32,0,"All","All","All",43,134.375
"Shreyas Iyer",2022,"Brabourne Stadium",167,3,109,0,"All","All","All",55.6666666666667,153.211009174312
"Shreyas Iyer",2022,"Dr DY Patil Sports Academy",81,4,62,0,"All","All","All",20.25,130.645161290323
"Shreyas Iyer",2022,"Maharashtra Cricket Association Stadium",31,3,24,0,"All","All","All",10.3333333333333,129.166666666667
"Shreyas Iyer",2022,"Wankhede Stadium",122,3,103,0,"All","All","All",40.6666666666667,118.446601941748
"Shrikant Wagh",2011,"Dr DY Patil Sports Academy",0,1,1,1,"All","All","All",0,0
"Shrikant Wagh",2011,"Wankhede Stadium",2,1,2,0,"All","All","All",2,100
"Shubman Gill",2018,"Eden Gardens",138,4,95,0,"All","All","All",34.5,145.263157894737
"Shubman Gill",2018,"Feroz Shah Kotla",37,1,29,1,"All","All","All",37,127.586206896552
"Shubman Gill",2018,"Holkar Cricket Stadium",16,0,8,0,"All","All","All",Inf,200
"Shubman Gill",2018,"M Chinnaswamy Stadium",5,0,2,0,"All","All","All",Inf,250
"Shubman Gill",2018,"Wankhede Stadium",7,1,5,0,"All","All","All",7,140
"Shubman Gill",2019,"Eden Gardens",197,5,139,0,"All","All","All",39.4,141.726618705036
"Shubman Gill",2019,"Feroz Shah Kotla",4,1,5,1,"All","All","All",4,80
"Shubman Gill",2019,"M Chinnaswamy Stadium",3,0,3,0,"All","All","All",Inf,100
"Shubman Gill",2019,"MA Chidambaram Stadium",9,1,12,0,"All","All","All",9,75
"Shubman Gill",2019,"Punjab Cricket Association IS Bindra Stadium",65,0,49,0,"All","All","All",Inf,132.65306122449
"Shubman Gill",2019,"Rajiv Gandhi International Stadium",3,1,4,0,"All","All","All",3,75
"Shubman Gill",2019,"Sawai Mansingh Stadium",6,0,10,0,"All","All","All",Inf,60
"Shubman Gill",2019,"Wankhede Stadium",9,1,16,0,"All","All","All",9,56.25
"Shubman Gill",2020,"Dubai International Cricket Stadium",109,3,75,0,"All","All","All",36.3333333333333,145.333333333333
"Shubman Gill",2020,"Sharjah Cricket Stadium",119,3,92,1,"All","All","All",39.6666666666667,129.347826086957
"Shubman Gill",2020,"Zayed Cricket Stadium",212,7,206,1,"All","All","All",30.2857142857143,102.912621359223
"Shubman Gill",2021,"Dubai International Cricket Stadium",115,3,101,0,"All","All","All",38.3333333333333,113.861386138614
"Shubman Gill",2021,"MA Chidambaram Stadium",69,3,46,0,"All","All","All",23,150
"Shubman Gill",2021,"Narendra Modi Stadium",52,2,46,0,"All","All","All",26,113.04347826087
"Shubman Gill",2021,"Sharjah Cricket Stadium",161,4,141,0,"All","All","All",40.25,114.184397163121
"Shubman Gill",2021,"Wankhede Stadium",11,2,20,1,"All","All","All",5.5,55
"Shubman Gill",2021,"Zayed Cricket Stadium",70,3,48,1,"All","All","All",23.3333333333333,145.833333333333
"Shubman Gill",2022,"Brabourne Stadium",179,3,123,0,"All","All","All",59.6666666666667,145.528455284553
"Shubman Gill",2022,"Dr DY Patil Sports Academy",36,4,34,1,"All","All","All",9,105.882352941176
"Shubman Gill",2022,"Eden Gardens",35,1,21,1,"All","All","All",35,166.666666666667
"Shubman Gill",2022,"Maharashtra Cricket Association Stadium",147,2,96,0,"All","All","All",73.5,153.125
"Shubman Gill",2022,"Narendra Modi Stadium",45,0,43,0,"All","All","All",Inf,104.651162790698
"Shubman Gill",2022,"Wankhede Stadium",41,4,48,0,"All","All","All",10.25,85.4166666666667
"Siddarth Kaul",2013,"MA Chidambaram Stadium",7,0,9,0,"All","All","All",Inf,77.7777777777778
"Siddarth Kaul",2014,"Sardar Patel Stadium",2,0,2,0,"All","All","All",Inf,100
"Siddarth Kaul",2017,"Rajiv Gandhi International Stadium",0,0,2,0,"All","All","All",NA,0
"Siddarth Kaul",2018,"Rajiv Gandhi International Stadium",1,2,5,1,"All","All","All",0.5,20
"Siddarth Kaul",2018,"Wankhede Stadium",2,1,9,1,"All","All","All",2,22.2222222222222
"Siddarth Kaul",2019,"Rajiv Gandhi International Stadium",0,1,1,0,"All","All","All",0,0
"Siddarth Kaul",2021,"Dubai International Cricket Stadium",7,0,5,0,"All","All","All",Inf,140
"Siddarth Kaul",2021,"Zayed Cricket Stadium",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Siddharth Chitnis",2008,"Feroz Shah Kotla",3,1,4,0,"All","All","All",3,75
"Siddharth Chitnis",2008,"Wankhede Stadium",15,1,6,1,"All","All","All",15,250
"Siddharth Chitnis",2009,"Kingsmead",6,1,8,0,"All","All","All",6,75
"Siddharth Chitnis",2011,"Punjab Cricket Association Stadium",9,1,9,0,"All","All","All",9,100
"Siddharth Chitnis",2012,"Himachal Pradesh Cricket Association Stadium",49,2,44,0,"All","All","All",24.5,111.363636363636
"Siddharth Chitnis",2012,"Punjab Cricket Association Stadium",11,1,13,0,"All","All","All",11,84.6153846153846
"Siddharth Chitnis",2012,"Rajiv Gandhi International Stadium",6,0,5,0,"All","All","All",Inf,120
"Siddharth Trivedi",2008,"Dr DY Patil Sports Academy",1,1,3,0,"All","All","All",1,33.3333333333333
"Siddharth Trivedi",2008,"Feroz Shah Kotla",3,0,7,0,"All","All","All",Inf,42.8571428571429
"Siddharth Trivedi",2008,"Wankhede Stadium",1,0,2,0,"All","All","All",Inf,50
"Siddharth Trivedi",2009,"De Beers Diamond Oval",1,1,5,0,"All","All","All",1,20
"Siddharth Trivedi",2009,"OUTsurance Oval",6,0,10,0,"All","All","All",Inf,60
"Siddharth Trivedi",2009,"SuperSport Park",2,1,3,0,"All","All","All",2,66.6666666666667
"Siddharth Trivedi",2010,"Eden Gardens",4,1,2,0,"All","All","All",4,200
"Siddharth Trivedi",2010,"Feroz Shah Kotla",7,0,5,0,"All","All","All",Inf,140
"Siddharth Trivedi",2010,"M Chinnaswamy Stadium",0,0,1,0,"All","All","All",NA,0
"Siddharth Trivedi",2010,"Vidarbha Cricket Association Stadium",9,1,6,0,"All","All","All",9,150
"Siddharth Trivedi",2011,"Eden Gardens",0,1,2,0,"All","All","All",0,0
"Siddharth Trivedi",2012,"Wankhede Stadium",5,0,6,0,"All","All","All",Inf,83.3333333333333
"Siddharth Trivedi",2013,"M Chinnaswamy Stadium",3,1,6,0,"All","All","All",3,50
"Siddharth Trivedi",2013,"Rajiv Gandhi International Stadium",0,0,1,0,"All","All","All",NA,0
"Siddhesh Lad",2019,"Wankhede Stadium",15,1,13,0,"All","All","All",15,115.384615384615
"Simarjeet Singh",2022,"Brabourne Stadium",3,0,3,0,"All","All","All",Inf,100
"Simarjeet Singh",2022,"Maharashtra Cricket Association Stadium",2,0,2,0,"All","All","All",Inf,100
"Simarjeet Singh",2022,"Wankhede Stadium",2,1,3,0,"All","All","All",2,66.6666666666667
"Simon Katich",2008,"Punjab Cricket Association Stadium",96,1,69,1,"All","All","All",96,139.130434782609
"Simon Katich",2009,"De Beers Diamond Oval",9,1,11,0,"All","All","All",9,81.8181818181818
"Simon Katich",2009,"Kingsmead",21,2,31,0,"All","All","All",10.5,67.741935483871
"Simon Katich",2009,"New Wanderers Stadium",11,1,10,0,"All","All","All",11,110
"Simon Katich",2009,"OUTsurance Oval",20,1,10,0,"All","All","All",20,200
"Simon Katich",2009,"St George's Park",34,1,28,0,"All","All","All",34,121.428571428571
"Simon Katich",2009,"SuperSport Park",50,2,27,0,"All","All","All",25,185.185185185185
"Sohail Tanvir",2008,"Dr DY Patil Sports Academy",15,1,13,0,"All","All","All",15,115.384615384615
"Sohail Tanvir",2008,"Eden Gardens",13,1,8,0,"All","All","All",13,162.5
"Sohail Tanvir",2008,"Sawai Mansingh Stadium",3,0,3,0,"All","All","All",Inf,100
"Sohail Tanvir",2008,"Wankhede Stadium",5,1,5,0,"All","All","All",5,100
"Sourav Ganguly",2008,"Eden Gardens",165,6,153,1,"All","All","All",27.5,107.843137254902
"Sourav Ganguly",2008,"M Chinnaswamy Stadium",10,1,12,0,"All","All","All",10,83.3333333333333
"Sourav Ganguly",2008,"MA Chidambaram Stadium",12,1,19,0,"All","All","All",12,63.1578947368421
"Sourav Ganguly",2008,"Punjab Cricket Association Stadium",5,1,7,0,"All","All","All",5,71.4285714285714
"Sourav Ganguly",2008,"Rajiv Gandhi International Stadium",91,1,57,0,"All","All","All",91,159.649122807018
"Sourav Ganguly",2008,"Sawai Mansingh Stadium",51,1,39,0,"All","All","All",51,130.769230769231
"Sourav Ganguly",2008,"Wankhede Stadium",15,1,20,0,"All","All","All",15,75
"Sourav Ganguly",2009,"Buffalo Park",0,1,1,0,"All","All","All",0,0
"Sourav Ganguly",2009,"Kingsmead",1,2,11,0,"All","All","All",0.5,9.09090909090909
"Sourav Ganguly",2009,"New Wanderers Stadium",77,2,86,0,"All","All","All",38.5,89.5348837209302
"Sourav Ganguly",2009,"Newlands",47,2,42,0,"All","All","All",23.5,111.904761904762
"Sourav Ganguly",2009,"St George's Park",56,2,47,0,"All","All","All",28,119.148936170213
"Sourav Ganguly",2009,"SuperSport Park",8,2,20,0,"All","All","All",4,40
"Sourav Ganguly",2010,"Brabourne Stadium",31,1,34,0,"All","All","All",31,91.1764705882353
"Sourav Ganguly",2010,"Dr DY Patil Sports Academy",0,1,3,0,"All","All","All",0,0
"Sourav Ganguly",2010,"Eden Gardens",331,6,259,0,"All","All","All",55.1666666666667,127.799227799228
"Sourav Ganguly",2010,"Feroz Shah Kotla",5,1,10,0,"All","All","All",5,50
"Sourav Ganguly",2010,"M Chinnaswamy Stadium",33,1,32,0,"All","All","All",33,103.125
"Sourav Ganguly",2010,"MA Chidambaram Stadium",10,1,12,0,"All","All","All",10,83.3333333333333
"Sourav Ganguly",2010,"Punjab Cricket Association Stadium",50,1,40,0,"All","All","All",50,125
"Sourav Ganguly",2010,"Sardar Patel Stadium",33,1,29,0,"All","All","All",33,113.793103448276
"Sourav Ganguly",2011,"Dr DY Patil Sports Academy",18,2,27,0,"All","All","All",9,66.6666666666667
"Sourav Ganguly",2011,"Rajiv Gandhi International Stadium",32,0,32,0,"All","All","All",Inf,100
"Sourav Ganguly",2012,"Barabati Stadium",45,1,40,0,"All","All","All",45,112.5
"Sourav Ganguly",2012,"Eden Gardens",36,1,35,0,"All","All","All",36,102.857142857143
"Sourav Ganguly",2012,"Feroz Shah Kotla",41,1,35,0,"All","All","All",41,117.142857142857
"Sourav Ganguly",2012,"M Chinnaswamy Stadium",6,1,8,0,"All","All","All",6,75
"Sourav Ganguly",2012,"MA Chidambaram Stadium",24,1,26,0,"All","All","All",24,92.3076923076923
"Sourav Ganguly",2012,"Punjab Cricket Association Stadium",16,1,9,0,"All","All","All",16,177.777777777778
"Sourav Ganguly",2012,"Sawai Mansingh Stadium",2,1,4,0,"All","All","All",2,50
"Sourav Ganguly",2012,"Subrata Roy Sahara Stadium",95,7,108,1,"All","All","All",13.5714285714286,87.962962962963
"Sourav Ganguly",2012,"Wankhede Stadium",3,1,6,0,"All","All","All",3,50
"Sreenath Aravind",2011,"Himachal Pradesh Cricket Association Stadium",11,0,5,0,"All","All","All",Inf,220
"Sreenath Aravind",2011,"Rajiv Gandhi International Stadium",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Sreenath Aravind",2012,"M Chinnaswamy Stadium",14,0,8,0,"All","All","All",Inf,175
"Sreenath Aravind",2015,"JSCA International Stadium Complex",0,0,1,0,"All","All","All",NA,0
"Sreenath Aravind",2017,"Eden Gardens",5,0,4,0,"All","All","All",Inf,125
"Sreenath Aravind",2017,"M Chinnaswamy Stadium",19,2,29,0,"All","All","All",9.5,65.5172413793103
"Sreenath Aravind",2017,"Maharashtra Cricket Association Stadium",8,0,5,0,"All","All","All",Inf,160
"Sreenath Aravind",2017,"Rajiv Gandhi International Stadium",0,1,2,0,"All","All","All",0,0
"Sreesanth",2008,"Punjab Cricket Association Stadium",0,1,1,0,"All","All","All",0,0
"Sreesanth",2008,"Wankhede Stadium",0,0,2,0,"All","All","All",NA,0
"Sreesanth",2009,"Kingsmead",4,0,8,0,"All","All","All",Inf,50
"Sreesanth",2009,"SuperSport Park",1,0,10,0,"All","All","All",Inf,10
"Sreesanth",2010,"Barabati Stadium",12,0,5,0,"All","All","All",Inf,240
"Sreesanth",2010,"Punjab Cricket Association Stadium",15,0,16,0,"All","All","All",Inf,93.75
"Sreesanth",2011,"Dr DY Patil Sports Academy",1,0,6,0,"All","All","All",Inf,16.6666666666667
"Sreesanth",2011,"Nehru Stadium",0,1,3,0,"All","All","All",0,0
"Sreesanth",2013,"M Chinnaswamy Stadium",0,1,2,0,"All","All","All",0,0
"Sreesanth",2013,"Sawai Mansingh Stadium",1,0,2,0,"All","All","All",Inf,50
"Sridharan Sriram",2010,"M Chinnaswamy Stadium",27,1,29,0,"All","All","All",27,93.1034482758621
"Sridharan Sriram",2011,"Himachal Pradesh Cricket Association Stadium",4,1,7,0,"All","All","All",4,57.1428571428571
"Srikar Bharat",2021,"Dubai International Cricket Stadium",154,2,111,0,"All","All","All",77,138.738738738739
"Srikar Bharat",2021,"Sharjah Cricket Stadium",9,1,16,0,"All","All","All",9,56.25
"Srikar Bharat",2021,"Zayed Cricket Stadium",28,2,29,0,"All","All","All",14,96.551724137931
"Srikar Bharat",2022,"Dr DY Patil Sports Academy",8,2,7,0,"All","All","All",4,114.285714285714
"Srikkanth Anirudha",2008,"MA Chidambaram Stadium",1,1,7,0,"All","All","All",1,14.2857142857143
"Srikkanth Anirudha",2010,"Dr DY Patil Sports Academy",30,1,18,0,"All","All","All",30,166.666666666667
"Srikkanth Anirudha",2011,"MA Chidambaram Stadium",74,2,64,0,"All","All","All",37,115.625
"Srikkanth Anirudha",2011,"Punjab Cricket Association Stadium",0,1,1,0,"All","All","All",0,0
"Srikkanth Anirudha",2011,"Wankhede Stadium",9,1,9,0,"All","All","All",9,100
"Srikkanth Anirudha",2012,"Himachal Pradesh Cricket Association Stadium",1,0,1,0,"All","All","All",Inf,100
"Srikkanth Anirudha",2012,"Sawai Mansingh Stadium",18,0,6,0,"All","All","All",Inf,300
"Srikkanth Anirudha",2013,"MA Chidambaram Stadium",0,1,2,0,"All","All","All",0,0
"Srikkanth Anirudha",2014,"Eden Gardens",3,1,5,0,"All","All","All",3,60
"Stephen Fleming",2008,"Eden Gardens",32,0,20,0,"All","All","All",Inf,160
"Stephen Fleming",2008,"Feroz Shah Kotla",44,1,28,0,"All","All","All",44,157.142857142857
"Stephen Fleming",2008,"MA Chidambaram Stadium",80,5,76,1,"All","All","All",16,105.263157894737
"Stephen Fleming",2008,"Rajiv Gandhi International Stadium",14,1,9,0,"All","All","All",14,155.555555555556
"Stephen Fleming",2008,"Sawai Mansingh Stadium",0,1,2,0,"All","All","All",0,0
"Stephen Fleming",2008,"Wankhede Stadium",26,1,29,0,"All","All","All",26,89.6551724137931
"Steven Smith",2012,"Barabati Stadium",47,0,27,0,"All","All","All",Inf,174.074074074074
"Steven Smith",2012,"Eden Gardens",14,1,16,0,"All","All","All",14,87.5
"Steven Smith",2012,"Feroz Shah Kotla",34,0,13,0,"All","All","All",Inf,261.538461538462
"Steven Smith",2012,"M Chinnaswamy Stadium",16,1,14,1,"All","All","All",16,114.285714285714
"Steven Smith",2012,"MA Chidambaram Stadium",23,1,21,0,"All","All","All",23,109.52380952381
"Steven Smith",2012,"Punjab Cricket Association Stadium",13,1,13,0,"All","All","All",13,100
"Steven Smith",2012,"Sawai Mansingh Stadium",37,1,31,0,"All","All","All",37,119.354838709677
"Steven Smith",2012,"Subrata Roy Sahara Stadium",139,3,100,0,"All","All","All",46.3333333333333,139
"Steven Smith",2012,"Wankhede Stadium",39,1,32,0,"All","All","All",39,121.875
"Steven Smith",2013,"M Chinnaswamy Stadium",41,1,31,0,"All","All","All",41,132.258064516129
"Steven Smith",2013,"MA Chidambaram Stadium",39,0,16,0,"All","All","All",Inf,243.75
"Steven Smith",2013,"Punjab Cricket Association Stadium",6,0,9,0,"All","All","All",Inf,66.6666666666667
"Steven Smith",2013,"Shaheed Veer Narayan Singh International Stadium",17,0,8,0,"All","All","All",Inf,212.5
"Steven Smith",2013,"Subrata Roy Sahara Stadium",56,3,68,0,"All","All","All",18.6666666666667,82.3529411764706
"Steven Smith",2014,"Dubai International Cricket Stadium",19,1,20,0,"All","All","All",19,95
"Steven Smith",2014,"JSCA International Stadium Complex",9,1,8,0,"All","All","All",9,112.5
"Steven Smith",2014,"M Chinnaswamy Stadium",48,0,21,0,"All","All","All",Inf,228.571428571429
"Steven Smith",2014,"Sardar Patel Stadium",25,2,35,0,"All","All","All",12.5,71.4285714285714
"Steven Smith",2014,"Sharjah Cricket Stadium",27,0,15,0,"All","All","All",Inf,180
"Steven Smith",2014,"Sheikh Zayed Stadium",19,0,11,0,"All","All","All",Inf,172.727272727273
"Steven Smith",2015,"Brabourne Stadium",82,2,51,0,"All","All","All",41,160.78431372549
"Steven Smith",2015,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",13,1,10,0,"All","All","All",13,130
"Steven Smith",2015,"Feroz Shah Kotla",10,1,9,0,"All","All","All",10,111.111111111111
