"Batting_Team","Striker","Bowling_Team","Stadium","Season","Runs","Wickets","Balls","Average","Strike_Rate"
"Sunrisers Hyderabad","Jonny Bairstow","Delhi Capitals","Zayed Cricket Stadium",2020,53,1,48,53,110.416666666667
"Sunrisers Hyderabad","Jonny Bairstow","Kolkata Knight Riders","Eden Gardens",2019,39,1,35,39,111.428571428571
"Sunrisers Hyderabad","Jonny Bairstow","Kolkata Knight Riders","MA Chidambaram Stadium",2021,55,1,40,55,137.5
"Sunrisers Hyderabad","Jonny Bairstow","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2019,80,0,43,Inf,186.046511627907
"Sunrisers Hyderabad","Jonny Bairstow","Kolkata Knight Riders","Zayed Cricket Stadium",2020,41,2,38,20.5,107.894736842105
"Sunrisers Hyderabad","Jonny Bairstow","Mumbai Indians","MA Chidambaram Stadium",2021,43,1,22,43,195.454545454545
"Sunrisers Hyderabad","Jonny Bairstow","Mumbai Indians","Rajiv Gandhi International Stadium",2019,16,1,10,16,160
"Sunrisers Hyderabad","Jonny Bairstow","Mumbai Indians","Sharjah Cricket Stadium",2020,25,1,15,25,166.666666666667
"Sunrisers Hyderabad","Jonny Bairstow","Punjab Kings","Dubai International Cricket Stadium",2020,116,2,75,58,154.666666666667
"Sunrisers Hyderabad","Jonny Bairstow","Punjab Kings","MA Chidambaram Stadium",2021,63,0,56,Inf,112.5
"Sunrisers Hyderabad","Jonny Bairstow","Punjab Kings","Punjab Cricket Association IS Bindra Stadium",2019,1,1,6,1,16.6666666666667
"Sunrisers Hyderabad","Jonny Bairstow","Rajasthan Royals","Arun Jaitley Stadium",2021,30,1,21,30,142.857142857143
"Sunrisers Hyderabad","Jonny Bairstow","Rajasthan Royals","Dubai International Cricket Stadium",2020,26,2,26,13,100
"Sunrisers Hyderabad","Jonny Bairstow","Rajasthan Royals","Rajiv Gandhi International Stadium",2019,45,1,28,45,160.714285714286
"Sunrisers Hyderabad","Jonny Bairstow","Royal Challengers Bangalore","Dubai International Cricket Stadium",2020,61,1,43,61,141.860465116279
"Sunrisers Hyderabad","Jonny Bairstow","Royal Challengers Bangalore","MA Chidambaram Stadium",2021,12,1,13,12,92.3076923076923
"Sunrisers Hyderabad","Jonny Bairstow","Royal Challengers Bangalore","Rajiv Gandhi International Stadium",2019,114,1,56,114,203.571428571429
"Sunrisers Hyderabad","KL Rahul","Chennai Super Kings","MA Chidambaram Stadium",2015,5,1,8,5,62.5
"Sunrisers Hyderabad","KL Rahul","Chennai Super Kings","Sharjah Cricket Stadium",2014,25,1,27,25,92.5925925925926
"Sunrisers Hyderabad","KL Rahul","Delhi Capitals","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2015,24,1,21,24,114.285714285714
"Sunrisers Hyderabad","KL Rahul","Kolkata Knight Riders","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2015,0,0,3,NA,0
"Sunrisers Hyderabad","KL Rahul","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2014,14,1,15,14,93.3333333333333
"Sunrisers Hyderabad","KL Rahul","Mumbai Indians","Dubai International Cricket Stadium",2014,46,1,40,46,115
"Sunrisers Hyderabad","KL Rahul","Mumbai Indians","Rajiv Gandhi International Stadium",2014,10,1,13,10,76.9230769230769
"Sunrisers Hyderabad","KL Rahul","Mumbai Indians","Rajiv Gandhi International Stadium",2015,25,1,24,25,104.166666666667
"Sunrisers Hyderabad","KL Rahul","Mumbai Indians","Wankhede Stadium",2015,25,1,27,25,92.5925925925926
"Sunrisers Hyderabad","KL Rahul","Punjab Kings","Rajiv Gandhi International Stadium",2015,17,0,10,Inf,170
"Sunrisers Hyderabad","KL Rahul","Punjab Kings","Sharjah Cricket Stadium",2014,27,1,27,27,100
"Sunrisers Hyderabad","KL Rahul","Rajasthan Royals","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2015,2,1,5,2,40
"Sunrisers Hyderabad","KL Rahul","Rajasthan Royals","Sardar Patel Stadium",2014,18,1,18,18,100
"Sunrisers Hyderabad","KL Rahul","Rajasthan Royals","Sheikh Zayed Stadium",2014,20,1,18,20,111.111111111111
"Sunrisers Hyderabad","KL Rahul","Royal Challengers Bangalore","M Chinnaswamy Stadium",2014,6,1,6,6,100
"Sunrisers Hyderabad","KL Rahul","Royal Challengers Bangalore","M Chinnaswamy Stadium",2015,44,0,28,Inf,157.142857142857
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Arun Jaitley Stadium",2021,26,0,10,Inf,260
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Dr DY Patil Sports Academy",2022,32,1,40,32,80
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Dubai International Cricket Stadium",2020,66,2,52,33,126.923076923077
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","MA Chidambaram Stadium",2015,26,0,18,Inf,144.444444444444
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Maharashtra Cricket Association Stadium",2018,51,1,39,51,130.769230769231
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Maharashtra Cricket Association Stadium",2022,47,1,37,47,127.027027027027
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Rajiv Gandhi International Stadium",2018,84,1,51,84,164.705882352941
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Rajiv Gandhi International Stadium",2019,3,1,5,3,60
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Sharjah Cricket Stadium",2021,11,1,11,11,100
"Sunrisers Hyderabad","Kane Williamson","Chennai Super Kings","Wankhede Stadium",2018,71,2,51,35.5,139.21568627451
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",2019,28,1,27,28,103.703703703704
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Brabourne Stadium",2022,4,1,11,4,36.3636363636364
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Dubai International Cricket Stadium",2020,11,0,10,Inf,110
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Dubai International Cricket Stadium",2021,18,1,26,18,69.2307692307692
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Feroz Shah Kotla",2017,24,1,24,24,100
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Feroz Shah Kotla",2018,83,0,53,Inf,156.603773584906
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","MA Chidambaram Stadium",2021,66,0,51,Inf,129.411764705882
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Rajiv Gandhi International Stadium",2016,27,1,24,27,112.5
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Rajiv Gandhi International Stadium",2017,89,1,51,89,174.509803921569
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Rajiv Gandhi International Stadium",2018,32,0,30,Inf,106.666666666667
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Rajiv Gandhi International Stadium",2019,3,1,8,3,37.5
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Sheikh Zayed Stadium",2020,67,1,45,67,148.888888888889
"Sunrisers Hyderabad","Kane Williamson","Delhi Capitals","Zayed Cricket Stadium",2020,41,1,26,41,157.692307692308
"Sunrisers Hyderabad","Kane Williamson","Gujarat Lions","Rajiv Gandhi International Stadium",2016,6,1,9,6,66.6666666666667
"Sunrisers Hyderabad","Kane Williamson","Gujarat Titans","Dr DY Patil Sports Academy",2022,57,1,46,57,123.913043478261
"Sunrisers Hyderabad","Kane Williamson","Gujarat Titans","Wankhede Stadium",2022,5,1,8,5,62.5
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Brabourne Stadium",2022,17,1,16,17,106.25
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Dubai International Cricket Stadium",2021,26,1,21,26,123.809523809524
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Eden Gardens",2016,7,1,9,7,77.7777777777778
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Eden Gardens",2018,53,2,47,26.5,112.765957446808
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","M Chinnaswamy Stadium",2017,24,1,26,24,92.3076923076923
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Maharashtra Cricket Association Stadium",2022,9,1,17,9,52.9411764705882
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2017,40,1,25,40,160
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2018,36,1,17,36,211.764705882353
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2019,8,0,9,Inf,88.8888888888889
"Sunrisers Hyderabad","Kane Williamson","Kolkata Knight Riders","Zayed Cricket Stadium",2020,29,1,19,29,152.631578947368
"Sunrisers Hyderabad","Kane Williamson","Lucknow Super Giants","Dr DY Patil Sports Academy",2022,16,1,16,16,100
"Sunrisers Hyderabad","Kane Williamson","Mumbai Indians","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2016,2,1,5,2,40
"Sunrisers Hyderabad","Kane Williamson","Mumbai Indians","Rajiv Gandhi International Stadium",2018,6,1,4,6,150
"Sunrisers Hyderabad","Kane Williamson","Mumbai Indians","Sharjah Cricket Stadium",2020,3,1,5,3,60
"Sunrisers Hyderabad","Kane Williamson","Mumbai Indians","Wankhede Stadium",2018,29,1,21,29,138.095238095238
"Sunrisers Hyderabad","Kane Williamson","Mumbai Indians","Wankhede Stadium",2019,3,1,7,3,42.8571428571429
"Sunrisers Hyderabad","Kane Williamson","Mumbai Indians","Wankhede Stadium",2022,8,0,7,Inf,114.285714285714
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","Dr DY Patil Sports Academy",2022,3,1,9,3,33.3333333333333
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","Dubai International Cricket Stadium",2020,20,0,10,Inf,200
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","MA Chidambaram Stadium",2021,16,0,19,Inf,84.2105263157895
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","Punjab Cricket Association IS Bindra Stadium",2017,54,0,27,Inf,200
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","Punjab Cricket Association IS Bindra Stadium",2018,54,1,41,54,131.707317073171
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","Rajiv Gandhi International Stadium",2018,0,1,3,0,0
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","Rajiv Gandhi International Stadium",2019,14,1,7,14,200
"Sunrisers Hyderabad","Kane Williamson","Punjab Kings","Sharjah Cricket Stadium",2021,1,1,6,1,16.6666666666667
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Arun Jaitley Stadium",2021,20,1,21,20,95.2380952380952
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Dubai International Cricket Stadium",2020,22,0,12,Inf,183.333333333333
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Dubai International Cricket Stadium",2021,51,0,41,Inf,124.390243902439
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Maharashtra Cricket Association Stadium",2022,2,1,7,2,28.5714285714286
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Rajiv Gandhi International Stadium",2018,36,0,35,Inf,102.857142857143
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Rajiv Gandhi International Stadium",2019,14,1,10,14,140
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Sawai Mansingh Stadium",2018,63,1,43,63,146.511627906977
"Sunrisers Hyderabad","Kane Williamson","Rajasthan Royals","Sawai Mansingh Stadium",2019,13,1,14,13,92.8571428571429
"Sunrisers Hyderabad","Kane Williamson","Rising Pune Supergiants","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2016,32,1,37,32,86.4864864864865
"Sunrisers Hyderabad","Kane Williamson","Rising Pune Supergiants","Maharashtra Cricket Association Stadium",2017,21,1,14,21,150
"Sunrisers Hyderabad","Kane Williamson","Rising Pune Supergiants","Rajiv Gandhi International Stadium",2017,4,1,2,4,200
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","Brabourne Stadium",2022,16,0,17,Inf,94.1176470588235
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","M Chinnaswamy Stadium",2015,5,1,9,5,55.5555555555556
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","M Chinnaswamy Stadium",2018,81,1,42,81,192.857142857143
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","M Chinnaswamy Stadium",2019,70,0,43,Inf,162.790697674419
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","Rajiv Gandhi International Stadium",2016,50,1,38,50,131.578947368421
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","Rajiv Gandhi International Stadium",2018,56,1,39,56,143.589743589744
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","Sharjah Cricket Stadium",2020,8,1,14,8,57.1428571428571
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","Sheikh Zayed Stadium",2020,50,0,44,Inf,113.636363636364
"Sunrisers Hyderabad","Kane Williamson","Royal Challengers Bangalore","Zayed Cricket Stadium",2021,31,1,29,31,106.896551724138
"Sunrisers Hyderabad","Karn Sharma","Chennai Super Kings","MA Chidambaram Stadium",2015,4,1,6,4,66.6666666666667
"Sunrisers Hyderabad","Karn Sharma","Chennai Super Kings","Rajiv Gandhi International Stadium",2013,39,0,33,Inf,118.181818181818
"Sunrisers Hyderabad","Karn Sharma","Chennai Super Kings","Rajiv Gandhi International Stadium",2015,4,1,2,4,200
"Sunrisers Hyderabad","Karn Sharma","Chennai Super Kings","Sharjah Cricket Stadium",2014,17,0,7,Inf,242.857142857143
"Sunrisers Hyderabad","Karn Sharma","Delhi Capitals","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2015,19,1,10,19,190
"Sunrisers Hyderabad","Karn Sharma","Delhi Capitals","Shaheed Veer Narayan Singh International Stadium",2015,16,1,13,16,123.076923076923
"Sunrisers Hyderabad","Karn Sharma","Kolkata Knight Riders","Eden Gardens",2013,5,0,9,Inf,55.5555555555556
"Sunrisers Hyderabad","Karn Sharma","Kolkata Knight Riders","Eden Gardens",2014,5,0,2,Inf,250
"Sunrisers Hyderabad","Karn Sharma","Kolkata Knight Riders","Eden Gardens",2015,32,1,20,32,160
"Sunrisers Hyderabad","Karn Sharma","Kolkata Knight Riders","Eden Gardens",2016,8,0,11,Inf,72.7272727272727
"Sunrisers Hyderabad","Karn Sharma","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2014,4,1,4,4,100
"Sunrisers Hyderabad","Karn Sharma","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2016,2,0,2,Inf,100
"Sunrisers Hyderabad","Karn Sharma","Mumbai Indians","Rajiv Gandhi International Stadium",2015,15,1,21,15,71.4285714285714
"Sunrisers Hyderabad","Karn Sharma","Mumbai Indians","Wankhede Stadium",2015,2,0,5,Inf,40
"Sunrisers Hyderabad","Karn Sharma","Pune Warriors","Subrata Roy Sahara Stadium",2013,7,1,13,7,53.8461538461538
"Sunrisers Hyderabad","Karn Sharma","Punjab Kings","Punjab Cricket Association Stadium",2013,22,1,18,22,122.222222222222
"Sunrisers Hyderabad","Karn Sharma","Punjab Kings","Punjab Cricket Association Stadium",2015,1,0,1,Inf,100
"Sunrisers Hyderabad","Karn Sharma","Punjab Kings","Rajiv Gandhi International Stadium",2014,1,0,1,Inf,100
"Sunrisers Hyderabad","Karn Sharma","Punjab Kings","Rajiv Gandhi International Stadium",2015,11,0,7,Inf,157.142857142857
"Sunrisers Hyderabad","Karn Sharma","Punjab Kings","Sharjah Cricket Stadium",2014,10,1,8,10,125
"Sunrisers Hyderabad","Karn Sharma","Rajasthan Royals","Feroz Shah Kotla",2013,2,0,2,Inf,100
"Sunrisers Hyderabad","Karn Sharma","Rajasthan Royals","Rajiv Gandhi International Stadium",2013,4,1,3,4,133.333333333333
"Sunrisers Hyderabad","Karn Sharma","Rajasthan Royals","Sardar Patel Stadium",2014,0,1,1,0,0
"Sunrisers Hyderabad","Karn Sharma","Rajasthan Royals","Sawai Mansingh Stadium",2013,6,1,8,6,75
"Sunrisers Hyderabad","Karn Sharma","Rajasthan Royals","Sheikh Zayed Stadium",2014,4,1,5,4,80
"Sunrisers Hyderabad","Karn Sharma","Royal Challengers Bangalore","M Chinnaswamy Stadium",2014,1,0,1,Inf,100
"Sunrisers Hyderabad","Karn Sharma","Royal Challengers Bangalore","M Chinnaswamy Stadium",2016,26,0,17,Inf,152.941176470588
"Sunrisers Hyderabad","Kartik Tyagi","Delhi Capitals","Brabourne Stadium",2022,7,1,5,7,140
"Sunrisers Hyderabad","Kartik Tyagi","Royal Challengers Bangalore","Wankhede Stadium",2022,0,1,1,0,0
"Sunrisers Hyderabad","Kedar Jadhav","Chennai Super Kings","Arun Jaitley Stadium",2021,12,0,4,Inf,300
"Sunrisers Hyderabad","Kedar Jadhav","Delhi Capitals","Dubai International Cricket Stadium",2021,3,1,8,3,37.5
"Sunrisers Hyderabad","Kedar Jadhav","Delhi Capitals","MA Chidambaram Stadium",2021,9,1,9,9,100
"Sunrisers Hyderabad","Kedar Jadhav","Punjab Kings","Sharjah Cricket Stadium",2021,12,1,12,12,100
"Sunrisers Hyderabad","Kedar Jadhav","Rajasthan Royals","Arun Jaitley Stadium",2021,19,1,19,19,100
"Sunrisers Hyderabad","Khaleel Ahmed","Delhi Capitals","Rajiv Gandhi International Stadium",2019,0,1,1,0,0
"Sunrisers Hyderabad","Khaleel Ahmed","Mumbai Indians","MA Chidambaram Stadium",2021,1,1,2,1,50
"Sunrisers Hyderabad","Khaleel Ahmed","Punjab Kings","Dubai International Cricket Stadium",2020,0,1,2,0,0
"Sunrisers Hyderabad","Kumar Sangakkara","Chennai Super Kings","Rajiv Gandhi International Stadium",2013,3,1,9,3,33.3333333333333
"Sunrisers Hyderabad","Kumar Sangakkara","Delhi Capitals","Feroz Shah Kotla",2013,28,1,28,28,100
"Sunrisers Hyderabad","Kumar Sangakkara","Delhi Capitals","Rajiv Gandhi International Stadium",2013,8,1,14,8,57.1428571428571
"Sunrisers Hyderabad","Kumar Sangakkara","Kolkata Knight Riders","Eden Gardens",2013,2,1,3,2,66.6666666666667
"Sunrisers Hyderabad","Kumar Sangakkara","Mumbai Indians","Rajiv Gandhi International Stadium",2013,21,1,21,21,100
"Sunrisers Hyderabad","Kumar Sangakkara","Pune Warriors","Rajiv Gandhi International Stadium",2013,15,1,16,15,93.75
"Sunrisers Hyderabad","Kumar Sangakkara","Rajasthan Royals","Sawai Mansingh Stadium",2013,4,1,4,4,100
"Sunrisers Hyderabad","Kumar Sangakkara","Royal Challengers Bangalore","M Chinnaswamy Stadium",2013,23,1,24,23,95.8333333333333
"Sunrisers Hyderabad","Kumar Sangakkara","Royal Challengers Bangalore","Rajiv Gandhi International Stadium",2013,16,1,17,16,94.1176470588235
"Sunrisers Hyderabad","Manish Pandey","Chennai Super Kings","Arun Jaitley Stadium",2021,61,1,46,61,132.608695652174
"Sunrisers Hyderabad","Manish Pandey","Chennai Super Kings","Dubai International Cricket Stadium",2020,33,2,24,16.5,137.5
"Sunrisers Hyderabad","Manish Pandey","Chennai Super Kings","MA Chidambaram Stadium",2019,83,0,49,Inf,169.387755102041
"Sunrisers Hyderabad","Manish Pandey","Chennai Super Kings","Maharashtra Cricket Association Stadium",2018,5,1,6,5,83.3333333333333
"Sunrisers Hyderabad","Manish Pandey","Chennai Super Kings","Rajiv Gandhi International Stadium",2018,0,1,2,0,0
"Sunrisers Hyderabad","Manish Pandey","Chennai Super Kings","Wankhede Stadium",2018,8,1,16,8,50
"Sunrisers Hyderabad","Manish Pandey","Delhi Capitals","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",2019,30,1,36,30,83.3333333333333
"Sunrisers Hyderabad","Manish Pandey","Delhi Capitals","Dubai International Cricket Stadium",2020,44,0,31,Inf,141.935483870968
"Sunrisers Hyderabad","Manish Pandey","Delhi Capitals","Dubai International Cricket Stadium",2021,17,1,16,17,106.25
"Sunrisers Hyderabad","Manish Pandey","Delhi Capitals","Feroz Shah Kotla",2019,10,1,13,10,76.9230769230769
"Sunrisers Hyderabad","Manish Pandey","Delhi Capitals","Rajiv Gandhi International Stadium",2018,21,1,17,21,123.529411764706
"Sunrisers Hyderabad","Manish Pandey","Delhi Capitals","Sheikh Zayed Stadium",2020,21,1,14,21,150
"Sunrisers Hyderabad","Manish Pandey","Delhi Capitals","Zayed Cricket Stadium",2020,3,1,5,3,60
"Sunrisers Hyderabad","Manish Pandey","Kolkata Knight Riders","Eden Gardens",2018,4,1,11,4,36.3636363636364
"Sunrisers Hyderabad","Manish Pandey","Kolkata Knight Riders","Eden Gardens",2019,8,0,5,Inf,160
"Sunrisers Hyderabad","Manish Pandey","Kolkata Knight Riders","MA Chidambaram Stadium",2021,61,0,44,Inf,138.636363636364
"Sunrisers Hyderabad","Manish Pandey","Kolkata Knight Riders","Rajiv Gandhi International Stadium",2018,25,1,22,25,113.636363636364
"Sunrisers Hyderabad","Manish Pandey","Kolkata Knight Riders","Zayed Cricket Stadium",2020,57,2,45,28.5,126.666666666667
