"Bowler","Season","Striker","Stadium","Runs","Wickets","Balls","Bowling_Team","Batting_Team","Average","Economy"
"Abu Nechim",2011,"Gautam Gambhir","Eden Gardens",6,1,2,"All","All",6,18
"Abu Nechim",2011,"Jacques Kallis","Eden Gardens",3,0,7,"All","All",Inf,2.57142857142857
"Abu Nechim",2011,"Jesse Ryder","Wankhede Stadium",0,1,3,"All","All",0,0
"Abu Nechim",2011,"Kumar Sangakkara","Rajiv Gandhi International Stadium",10,0,7,"All","All",Inf,8.57142857142857
"Abu Nechim",2011,"Luke Pomersbach","MA Chidambaram Stadium",3,0,2,"All","All",Inf,9
"Abu Nechim",2011,"Manoj Tiwary","Eden Gardens",8,0,4,"All","All",Inf,12
"Abu Nechim",2011,"Mayank Agarwal","MA Chidambaram Stadium",5,0,2,"All","All",Inf,15
"Abu Nechim",2011,"Michael Hussey","Wankhede Stadium",2,0,3,"All","All",Inf,4
"Abu Nechim",2011,"Mithun Manhas","Wankhede Stadium",0,1,1,"All","All",0,0
"Abu Nechim",2011,"Mohnish Mishra","Wankhede Stadium",0,0,1,"All","All",NA,0
"Abu Nechim",2011,"Murali Kartik","Wankhede Stadium",6,0,3,"All","All",Inf,12
"Abu Nechim",2011,"Murali Vijay","Wankhede Stadium",11,0,5,"All","All",Inf,13.2
"Abu Nechim",2011,"Paul Valthaty","Wankhede Stadium",4,0,7,"All","All",Inf,3.42857142857143
"Abu Nechim",2011,"Rajat Bhatia","Eden Gardens",8,0,3,"All","All",Inf,16
"Abu Nechim",2011,"Robin Uthappa","Wankhede Stadium",7,0,9,"All","All",Inf,4.66666666666667
"Abu Nechim",2011,"Ryan ten Doeschate","Eden Gardens",0,1,2,"All","All",0,0
"Abu Nechim",2011,"S Badrinath","Wankhede Stadium",6,0,4,"All","All",Inf,9
"Abu Nechim",2011,"Saurabh Tiwary","MA Chidambaram Stadium",3,0,3,"All","All",Inf,6
"Abu Nechim",2011,"Shakib Al Hasan","Eden Gardens",1,0,1,"All","All",Inf,6
"Abu Nechim",2011,"Shaun Marsh","Wankhede Stadium",16,0,9,"All","All",Inf,10.6666666666667
"Abu Nechim",2011,"Shikhar Dhawan","Rajiv Gandhi International Stadium",1,0,2,"All","All",Inf,3
"Abu Nechim",2011,"Shreevats Goswami","Eden Gardens",0,0,1,"All","All",NA,0
"Abu Nechim",2011,"Tim Paine","Wankhede Stadium",0,0,1,"All","All",NA,0
"Abu Nechim",2011,"Virat Kohli","MA Chidambaram Stadium",0,1,1,"All","All",0,0
"Abu Nechim",2011,"Yusuf Pathan","Eden Gardens",6,0,4,"All","All",Inf,9
"Abu Nechim",2012,"Murali Vijay","MA Chidambaram Stadium",6,0,6,"All","All",Inf,6
"Abu Nechim",2012,"Suresh Raina","MA Chidambaram Stadium",11,0,6,"All","All",Inf,11
"Abu Nechim",2013,"Aaron Finch","Subrata Roy Sahara Stadium",10,0,5,"All","All",Inf,12
"Abu Nechim",2013,"Abhishek Nayar","Subrata Roy Sahara Stadium",1,1,2,"All","All",1,3
"Abu Nechim",2013,"Bhuvneshwar Kumar","Subrata Roy Sahara Stadium",2,1,2,"All","All",2,6
"Abu Nechim",2013,"Debabrata Das","Wankhede Stadium",1,0,2,"All","All",Inf,3
"Abu Nechim",2013,"Eoin Morgan","Wankhede Stadium",0,1,2,"All","All",0,0
"Abu Nechim",2013,"Jacques Kallis","Wankhede Stadium",11,0,9,"All","All",Inf,7.33333333333333
"Abu Nechim",2013,"Manish Pandey","Subrata Roy Sahara Stadium",8,0,9,"All","All",Inf,5.33333333333333
"Abu Nechim",2013,"Parvez Rasool","Subrata Roy Sahara Stadium",2,0,2,"All","All",Inf,6
"Abu Nechim",2013,"Robin Uthappa","Subrata Roy Sahara Stadium",4,0,4,"All","All",Inf,6
"Abu Nechim",2013,"Ryan McLaren","Wankhede Stadium",1,0,2,"All","All",Inf,3
"Abu Nechim",2013,"Yusuf Pathan","Wankhede Stadium",5,0,3,"All","All",Inf,10
"Abu Nechim",2014,"Brendon McCullum","JSCA International Stadium Complex",2,0,2,"All","All",Inf,6
"Abu Nechim",2014,"David Hussey","JSCA International Stadium Complex",2,0,3,"All","All",Inf,4
"Abu Nechim",2014,"David Warner","Rajiv Gandhi International Stadium",13,0,5,"All","All",Inf,15.6
"Abu Nechim",2014,"Dwayne Smith","JSCA International Stadium Complex",1,0,4,"All","All",Inf,1.5
"Abu Nechim",2014,"Jean-Paul Duminy","M Chinnaswamy Stadium",6,0,6,"All","All",Inf,6
"Abu Nechim",2014,"Kedar Jadhav","M Chinnaswamy Stadium",25,0,7,"All","All",Inf,21.4285714285714
"Abu Nechim",2014,"Kevin Pietersen","M Chinnaswamy Stadium",6,0,6,"All","All",Inf,6
"Abu Nechim",2014,"MS Dhoni","JSCA International Stadium Complex",0,1,1,"All","All",0,0
"Abu Nechim",2014,"Mayank Agarwal","M Chinnaswamy Stadium",2,1,4,"All","All",2,3
"Abu Nechim",2014,"Rahul Shukla","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,6
"Abu Nechim",2014,"Ravindra Jadeja","JSCA International Stadium Complex",3,0,4,"All","All",Inf,4.5
"Abu Nechim",2014,"Robin Uthappa","Eden Gardens",16,0,9,"All","All",Inf,10.6666666666667
"Abu Nechim",2014,"Ryan ten Doeschate","Eden Gardens",6,0,2,"All","All",Inf,18
"Abu Nechim",2014,"Shakib Al Hasan","Eden Gardens",6,1,9,"All","All",6,4
"Abu Nechim",2014,"Shikhar Dhawan","Rajiv Gandhi International Stadium",9,0,9,"All","All",Inf,6
"Abu Nechim",2014,"Suresh Raina","JSCA International Stadium Complex",10,0,10,"All","All",Inf,6
"Abu Nechim",2014,"Yusuf Pathan","Eden Gardens",5,0,4,"All","All",Inf,7.5
"Abu Nechim",2015,"Andre Russell","Eden Gardens",11,0,5,"All","All",Inf,13.2
"Abu Nechim",2015,"David Warner","M Chinnaswamy Stadium",8,0,7,"All","All",Inf,6.85714285714286
"Abu Nechim",2015,"Gautam Gambhir","Eden Gardens",9,0,8,"All","All",Inf,6.75
"Abu Nechim",2015,"Harbhajan Singh","M Chinnaswamy Stadium",0,0,1,"All","All",NA,0
"Abu Nechim",2015,"Hardik Pandya","M Chinnaswamy Stadium",16,0,5,"All","All",Inf,19.2
"Abu Nechim",2015,"KL Rahul","M Chinnaswamy Stadium",17,0,6,"All","All",Inf,17
"Abu Nechim",2015,"Lendl Simmons","M Chinnaswamy Stadium",9,0,4,"All","All",Inf,13.5
"Abu Nechim",2015,"Manish Pandey","Eden Gardens",0,0,1,"All","All",NA,0
"Abu Nechim",2015,"Parthiv Patel","M Chinnaswamy Stadium",10,0,8,"All","All",Inf,7.5
"Abu Nechim",2015,"Robin Uthappa","Eden Gardens",7,1,9,"All","All",7,4.66666666666667
"Abu Nechim",2015,"Rohit Sharma","M Chinnaswamy Stadium",23,0,5,"All","All",Inf,27.6
"Abu Nechim",2015,"Shikhar Dhawan","M Chinnaswamy Stadium",16,0,11,"All","All",Inf,8.72727272727273
"Abu Nechim",2015,"Unmukt Chand","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,6
"Abu Nechim",2015,"Yusuf Pathan","Eden Gardens",1,0,1,"All","All",Inf,6
"Adam Gilchrist",2013,"Harbhajan Singh","Himachal Pradesh Cricket Association Stadium",0,1,1,"All","All",0,0
"Adam Milne",2016,"David Warner","M Chinnaswamy Stadium",22,0,6,"All","All",Inf,22
"Adam Milne",2016,"Deepak Hooda","M Chinnaswamy Stadium",6,0,4,"All","All",Inf,9
"Adam Milne",2016,"Eoin Morgan","M Chinnaswamy Stadium",2,0,2,"All","All",Inf,6
"Adam Milne",2016,"Karn Sharma","M Chinnaswamy Stadium",10,0,5,"All","All",Inf,12
"Adam Milne",2016,"Moises Henriques","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Adam Milne",2016,"Shikhar Dhawan","M Chinnaswamy Stadium",3,0,6,"All","All",Inf,3
"Adam Milne",2017,"Aaron Finch","Saurashtra Cricket Association Stadium",10,0,7,"All","All",Inf,8.57142857142857
"Adam Milne",2017,"Ajinkya Rahane","M Chinnaswamy Stadium",10,0,8,"All","All",Inf,7.5
"Adam Milne",2017,"Ajinkya Rahane","Maharashtra Cricket Association Stadium",2,0,3,"All","All",Inf,4
"Adam Milne",2017,"Andrew Tye","Saurashtra Cricket Association Stadium",4,0,4,"All","All",Inf,6
"Adam Milne",2017,"Basil Thampi","Saurashtra Cricket Association Stadium",0,0,1,"All","All",NA,0
"Adam Milne",2017,"Ben Stokes","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Adam Milne",2017,"Brendon McCullum","Saurashtra Cricket Association Stadium",23,0,8,"All","All",Inf,17.25
"Adam Milne",2017,"Ishan Kishan","Saurashtra Cricket Association Stadium",0,1,1,"All","All",0,0
"Adam Milne",2017,"Jaydev Unadkat","M Chinnaswamy Stadium",2,0,5,"All","All",Inf,2.4
"Adam Milne",2017,"Jos Buttler","Wankhede Stadium",13,0,4,"All","All",Inf,19.5
"Adam Milne",2017,"Kieron Pollard","Wankhede Stadium",7,0,3,"All","All",Inf,14
"Adam Milne",2017,"MS Dhoni","Maharashtra Cricket Association Stadium",8,0,4,"All","All",Inf,12
"Adam Milne",2017,"Manoj Tiwary","M Chinnaswamy Stadium",9,0,5,"All","All",Inf,10.8
"Adam Milne",2017,"Manoj Tiwary","Maharashtra Cricket Association Stadium",14,0,8,"All","All",Inf,10.5
"Adam Milne",2017,"Nitish Rana","Wankhede Stadium",4,0,2,"All","All",Inf,12
"Adam Milne",2017,"Rahul Tripathi","M Chinnaswamy Stadium",6,0,4,"All","All",Inf,9
"Adam Milne",2017,"Rahul Tripathi","Maharashtra Cricket Association Stadium",11,0,9,"All","All",Inf,7.33333333333333
"Adam Milne",2017,"Ravindra Jadeja","Saurashtra Cricket Association Stadium",6,0,3,"All","All",Inf,12
"Adam Milne",2017,"Rohit Sharma","Wankhede Stadium",5,0,3,"All","All",Inf,10
"Adam Milne",2017,"Shardul Thakur","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Adam Milne",2021,"Ambati Rayudu","Dubai International Cricket Stadium",0,1,3,"All","All",0,0
"Adam Milne",2021,"David Warner","MA Chidambaram Stadium",13,0,7,"All","All",Inf,11.1428571428571
"Adam Milne",2021,"Dwayne Bravo","Dubai International Cricket Stadium",8,0,3,"All","All",Inf,16
"Adam Milne",2021,"Eoin Morgan","Zayed Cricket Stadium",1,0,3,"All","All",Inf,2
"Adam Milne",2021,"Glenn Maxwell","Dubai International Cricket Stadium",32,0,14,"All","All",Inf,13.7142857142857
"Adam Milne",2021,"Jonny Bairstow","MA Chidambaram Stadium",16,0,5,"All","All",Inf,19.2
"Adam Milne",2021,"MS Dhoni","Dubai International Cricket Stadium",1,1,3,"All","All",1,2
"Adam Milne",2021,"Moeen Ali","Dubai International Cricket Stadium",0,1,2,"All","All",0,0
"Adam Milne",2021,"Rahul Tripathi","Zayed Cricket Stadium",9,0,7,"All","All",Inf,7.71428571428572
"Adam Milne",2021,"Ruturaj Gaikwad","Dubai International Cricket Stadium",12,0,13,"All","All",Inf,5.53846153846154
"Adam Milne",2021,"Shubman Gill","Zayed Cricket Stadium",1,0,2,"All","All",Inf,3
"Adam Milne",2021,"Srikar Bharat","Dubai International Cricket Stadium",1,0,1,"All","All",Inf,6
"Adam Milne",2021,"Venkatesh Iyer","Zayed Cricket Stadium",18,0,6,"All","All",Inf,18
"Adam Milne",2021,"Vijay Shankar","MA Chidambaram Stadium",2,0,4,"All","All",Inf,3
"Adam Milne",2021,"Virat Kohli","Dubai International Cricket Stadium",15,1,9,"All","All",15,10
"Adam Milne",2021,"Virat Singh","MA Chidambaram Stadium",2,0,2,"All","All",Inf,6
"Adam Milne",2022,"Ajinkya Rahane","Wankhede Stadium",10,0,6,"All","All",Inf,10
"Adam Milne",2022,"Sheldon Jackson","Wankhede Stadium",1,0,1,"All","All",Inf,6
"Adam Milne",2022,"Shreyas Iyer","Wankhede Stadium",6,0,2,"All","All",Inf,18
"Adam Milne",2022,"Venkatesh Iyer","Wankhede Stadium",2,0,6,"All","All",Inf,2
"Adam Voges",2010,"Brad Hodge","Sardar Patel Stadium",3,0,3,"All","All",Inf,6
"Adam Voges",2010,"Chaminda Vaas","Sardar Patel Stadium",3,0,4,"All","All",Inf,4.5
"Adam Voges",2010,"Cheteshwar Pujara","Eden Gardens",9,0,4,"All","All",Inf,13.5
"Adam Voges",2010,"Cheteshwar Pujara","Sardar Patel Stadium",2,0,3,"All","All",Inf,4
"Adam Voges",2010,"Kevin Pietersen","Sawai Mansingh Stadium",13,0,5,"All","All",Inf,15.6
"Adam Voges",2010,"MS Dhoni","Sardar Patel Stadium",2,0,2,"All","All",Inf,6
"Adam Voges",2010,"Mahela Jayawardene","Punjab Cricket Association Stadium",4,0,4,"All","All",Inf,6
"Adam Voges",2010,"Mohammad Kaif","Punjab Cricket Association Stadium",6,0,5,"All","All",Inf,7.2
"Adam Voges",2010,"Ravi Bopara","Punjab Cricket Association Stadium",2,0,3,"All","All",Inf,4
"Adam Voges",2010,"Robin Uthappa","Sawai Mansingh Stadium",4,0,1,"All","All",Inf,24
"Adam Voges",2010,"Rohit Sharma","Sardar Patel Stadium",5,0,6,"All","All",Inf,5
"Adam Voges",2010,"S Badrinath","Sardar Patel Stadium",6,0,4,"All","All",Inf,9
"Adam Voges",2010,"Sourav Ganguly","Eden Gardens",7,0,2,"All","All",Inf,21
"Adam Voges",2010,"Venugopal Rao","Sardar Patel Stadium",1,0,2,"All","All",Inf,3
"Adam Voges",2010,"Virender Sehwag","Feroz Shah Kotla",9,0,6,"All","All",Inf,9
"Adam Zampa",2016,"AB de Villiers","M Chinnaswamy Stadium",1,1,3,"All","All",1,2
"Adam Zampa",2016,"Barinder Sran","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,0,1,"All","All",Inf,6
"Adam Zampa",2016,"Bhuvneshwar Kumar","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,1,2,"All","All",1,3
"Adam Zampa",2016,"Chris Morris","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",4,0,6,"All","All",Inf,4
"Adam Zampa",2016,"Deepak Hooda","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",6,1,2,"All","All",6,18
"Adam Zampa",2016,"Gurkeerat Singh Mann","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",7,0,8,"All","All",Inf,5.25
"Adam Zampa",2016,"Jean-Paul Duminy","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",3,0,3,"All","All",Inf,6
"Adam Zampa",2016,"KL Rahul","M Chinnaswamy Stadium",3,1,7,"All","All",3,2.57142857142857
"Adam Zampa",2016,"Kane Williamson","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",5,1,6,"All","All",5,5
"Adam Zampa",2016,"Karun Nair","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",10,1,9,"All","All",10,6.66666666666667
"Adam Zampa",2016,"Manish Pandey","Eden Gardens",7,0,3,"All","All",Inf,14
"Adam Zampa",2016,"Moises Henriques","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",3,1,5,"All","All",3,3.6
"Adam Zampa",2016,"Murali Vijay","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",24,0,14,"All","All",Inf,10.2857142857143
"Adam Zampa",2016,"Naman Ojha","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",0,1,2,"All","All",0,0
"Adam Zampa",2016,"Rishabh Pant","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",3,1,4,"All","All",3,4.5
"Adam Zampa",2016,"Sanju Samson","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,1,2,"All","All",1,3
"Adam Zampa",2016,"Shikhar Dhawan","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",3,0,4,"All","All",Inf,4.5
"Adam Zampa",2016,"Travis Head","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,6
"Adam Zampa",2016,"Virat Kohli","M Chinnaswamy Stadium",30,0,13,"All","All",Inf,13.8461538461538
"Adam Zampa",2016,"Wriddhiman Saha","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,1,2,"All","All",1,3
"Adam Zampa",2016,"Yusuf Pathan","Eden Gardens",1,0,3,"All","All",Inf,2
"Adam Zampa",2016,"Yuvraj Singh","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",0,1,2,"All","All",0,0
"Adam Zampa",2017,"Ambati Rayudu","Maharashtra Cricket Association Stadium",3,0,4,"All","All",Inf,4.5
"Adam Zampa",2017,"Ambati Rayudu","Rajiv Gandhi International Stadium",8,0,5,"All","All",Inf,9.6
"Adam Zampa",2017,"Axar Patel","Maharashtra Cricket Association Stadium",12,0,6,"All","All",Inf,12
"Adam Zampa",2017,"Chris Morris","Maharashtra Cricket Association Stadium",16,0,4,"All","All",Inf,24
"Adam Zampa",2017,"Corey Anderson","Feroz Shah Kotla",4,0,4,"All","All",Inf,6
"Adam Zampa",2017,"Hardik Pandya","Maharashtra Cricket Association Stadium",1,0,2,"All","All",Inf,3
"Adam Zampa",2017,"Hardik Pandya","Rajiv Gandhi International Stadium",8,0,4,"All","All",Inf,12
"Adam Zampa",2017,"Hardik Pandya","Wankhede Stadium",7,0,4,"All","All",Inf,10.5
"Adam Zampa",2017,"Ishant Sharma","Maharashtra Cricket Association Stadium",0,1,1,"All","All",0,0
"Adam Zampa",2017,"Karun Nair","Feroz Shah Kotla",10,0,9,"All","All",Inf,6.66666666666667
"Adam Zampa",2017,"Kieron Pollard","Maharashtra Cricket Association Stadium",6,0,3,"All","All",Inf,12
"Adam Zampa",2017,"Kieron Pollard","Rajiv Gandhi International Stadium",7,1,3,"All","All",7,14
"Adam Zampa",2017,"Krunal Pandya","Rajiv Gandhi International Stadium",7,0,8,"All","All",Inf,5.25
"Adam Zampa",2017,"Marlon Samuels","Feroz Shah Kotla",2,0,4,"All","All",Inf,3
"Adam Zampa",2017,"Mohit Sharma","Maharashtra Cricket Association Stadium",4,1,6,"All","All",4,4
"Adam Zampa",2017,"Nitish Rana","Maharashtra Cricket Association Stadium",16,1,9,"All","All",16,10.6666666666667
"Adam Zampa",2017,"Parthiv Patel","Wankhede Stadium",2,0,2,"All","All",Inf,6
"Adam Zampa",2017,"Rishabh Pant","Feroz Shah Kotla",13,1,7,"All","All",13,11.1428571428571
"Adam Zampa",2017,"Rishabh Pant","Maharashtra Cricket Association Stadium",6,0,5,"All","All",Inf,7.2
"Adam Zampa",2017,"Rohit Sharma","Rajiv Gandhi International Stadium",2,1,4,"All","All",2,3
"Adam Zampa",2017,"Sam Billings","Maharashtra Cricket Association Stadium",1,0,1,"All","All",Inf,6
"Adam Zampa",2017,"Sanju Samson","Maharashtra Cricket Association Stadium",22,1,14,"All","All",22,9.42857142857143
"Adam Zampa",2017,"Swapnil Singh","Maharashtra Cricket Association Stadium",5,0,8,"All","All",Inf,3.75
"Adam Zampa",2017,"Wriddhiman Saha","Maharashtra Cricket Association Stadium",1,0,2,"All","All",Inf,3
"Adam Zampa",2020,"Hardik Pandya","Dubai International Cricket Stadium",9,1,5,"All","All",9,10.8
"Adam Zampa",2020,"Ishan Kishan","Dubai International Cricket Stadium",14,0,9,"All","All",Inf,9.33333333333333
"Adam Zampa",2020,"Jason Holder","Sheikh Zayed Stadium",3,0,3,"All","All",Inf,6
"Adam Zampa",2020,"Kane Williamson","Sheikh Zayed Stadium",7,0,12,"All","All",Inf,3.5
"Adam Zampa",2020,"Kieron Pollard","Dubai International Cricket Stadium",30,0,10,"All","All",Inf,18
"Adam Zampa",2020,"Mahipal Lomror","Zayed Cricket Stadium",13,0,8,"All","All",Inf,9.75
"Adam Zampa",2020,"Manish Pandey","Sheikh Zayed Stadium",0,1,3,"All","All",0,0
"Adam Zampa",2020,"Priyam Garg","Sheikh Zayed Stadium",2,0,6,"All","All",Inf,2
"Adam Zampa",2020,"Riyan Parag","Zayed Cricket Stadium",6,0,4,"All","All",Inf,9
"Adam Zampa",2020,"Robin Uthappa","Zayed Cricket Stadium",8,0,6,"All","All",Inf,8
"Adil Rashid",2021,"Liam Livingstone","Dubai International Cricket Stadium",2,0,3,"All","All",Inf,4
"Adil Rashid",2021,"Mahipal Lomror","Dubai International Cricket Stadium",13,0,3,"All","All",Inf,26
"Adil Rashid",2021,"Sanju Samson","Dubai International Cricket Stadium",1,0,1,"All","All",Inf,6
"Adil Rashid",2021,"Yashasvi Jaiswal","Dubai International Cricket Stadium",19,0,11,"All","All",Inf,10.3636363636364
"Aditya Dole",2010,"Adam Gilchrist","Vidarbha Cricket Association Stadium",18,1,6,"All","All",18,18
"Aditya Dole",2010,"Andrew Symonds","Vidarbha Cricket Association Stadium",4,0,4,"All","All",Inf,6
"Aditya Dole",2010,"Irfan Pathan","Sawai Mansingh Stadium",3,0,4,"All","All",Inf,4.5
"Aditya Dole",2010,"Kieron Pollard","Sawai Mansingh Stadium",18,1,8,"All","All",18,13.5
"Aditya Dole",2010,"Kumar Sangakkara","Sawai Mansingh Stadium",1,0,2,"All","All",Inf,3
"Aditya Dole",2010,"Mahela Jayawardene","Sawai Mansingh Stadium",18,1,8,"All","All",18,13.5
"Aditya Dole",2010,"Manvinder Bisla","Sawai Mansingh Stadium",11,0,5,"All","All",Inf,13.2
"Aditya Dole",2010,"Ravi Bopara","Sawai Mansingh Stadium",3,0,4,"All","All",Inf,4.5
"Aditya Dole",2010,"Rohit Sharma","Vidarbha Cricket Association Stadium",16,0,11,"All","All",Inf,8.72727272727273
"Aditya Dole",2010,"Sachin Tendulkar","Sawai Mansingh Stadium",5,0,6,"All","All",Inf,5
"Aditya Dole",2010,"Saurabh Tiwary","Sawai Mansingh Stadium",11,0,4,"All","All",Inf,16.5
"Aditya Dole",2010,"VVS Laxman","Vidarbha Cricket Association Stadium",4,1,3,"All","All",4,8
"Aditya Dole",2010,"Yuvraj Singh","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Aiden Markram",2021,"Devdutt Padikkal","Sharjah Cricket Stadium",0,0,3,"All","All",NA,0
"Aiden Markram",2021,"Quinton de Kock","Zayed Cricket Stadium",9,0,9,"All","All",Inf,6
"Aiden Markram",2021,"Rohit Sharma","Zayed Cricket Stadium",2,0,3,"All","All",Inf,4
"Aiden Markram",2021,"Saurabh Tiwary","Zayed Cricket Stadium",7,0,6,"All","All",Inf,7
"Aiden Markram",2021,"Virat Kohli","Sharjah Cricket Stadium",5,0,3,"All","All",Inf,10
"Aiden Markram",2022,"David Miller","Dr DY Patil Sports Academy",1,0,2,"All","All",Inf,3
"Aiden Markram",2022,"David Warner","Brabourne Stadium",9,0,4,"All","All",Inf,13.5
"Aiden Markram",2022,"Devon Conway","Maharashtra Cricket Association Stadium",18,0,10,"All","All",Inf,10.8
"Aiden Markram",2022,"Hardik Pandya","Dr DY Patil Sports Academy",8,0,4,"All","All",Inf,12
"Aiden Markram",2022,"Moeen Ali","Dr DY Patil Sports Academy",7,1,3,"All","All",7,14
"Aiden Markram",2022,"Ravindra Jadeja","Dr DY Patil Sports Academy",0,0,1,"All","All",NA,0
"Aiden Markram",2022,"Rishabh Pant","Brabourne Stadium",2,0,2,"All","All",Inf,6
"Aiden Markram",2022,"Ruturaj Gaikwad","Maharashtra Cricket Association Stadium",18,0,8,"All","All",Inf,13.5
"Aiden Markram",2022,"Shivam Dube","Dr DY Patil Sports Academy",1,0,2,"All","All",Inf,3
"Ajantha Mendis",2008,"James Hopes","Eden Gardens",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2008,"Kumar Sangakkara","Eden Gardens",4,0,6,"All","All",Inf,4
"Ajantha Mendis",2008,"Mahela Jayawardene","Eden Gardens",1,0,1,"All","All",Inf,6
"Ajantha Mendis",2008,"Shaun Marsh","Eden Gardens",11,1,9,"All","All",11,7.33333333333333
"Ajantha Mendis",2008,"Yuvraj Singh","Eden Gardens",6,0,6,"All","All",Inf,6
"Ajantha Mendis",2009,"Abhishek Nayar","St George's Park",0,0,1,"All","All",NA,0
"Ajantha Mendis",2009,"Albie Morkel","SuperSport Park",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2009,"Dimitri Mascarenhas","Newlands",3,0,7,"All","All",Inf,2.57142857142857
"Ajantha Mendis",2009,"Dwayne Bravo","St George's Park",2,0,3,"All","All",Inf,4
"Ajantha Mendis",2009,"George Bailey","SuperSport Park",5,0,4,"All","All",Inf,7.5
"Ajantha Mendis",2009,"Graeme Smith","Newlands",1,1,4,"All","All",1,1.5
"Ajantha Mendis",2009,"Jacques Kallis","SuperSport Park",9,0,9,"All","All",Inf,6
"Ajantha Mendis",2009,"Jean-Paul Duminy","St George's Park",3,0,3,"All","All",Inf,6
"Ajantha Mendis",2009,"Jesse Ryder","SuperSport Park",3,0,3,"All","All",Inf,6
"Ajantha Mendis",2009,"MS Dhoni","SuperSport Park",10,0,10,"All","All",Inf,6
"Ajantha Mendis",2009,"Mark Boucher","SuperSport Park",0,0,2,"All","All",NA,0
"Ajantha Mendis",2009,"Rahul Dravid","SuperSport Park",3,1,5,"All","All",3,3.6
"Ajantha Mendis",2009,"Ravindra Jadeja","Newlands",9,0,8,"All","All",Inf,6.75
"Ajantha Mendis",2009,"Ross Taylor","SuperSport Park",6,0,5,"All","All",Inf,7.2
"Ajantha Mendis",2009,"Sachin Tendulkar","St George's Park",17,0,7,"All","All",Inf,14.5714285714286
"Ajantha Mendis",2009,"Sanath Jayasuriya","St George's Park",11,0,5,"All","All",Inf,13.2
"Ajantha Mendis",2009,"Shikhar Dhawan","St George's Park",6,0,5,"All","All",Inf,7.2
"Ajantha Mendis",2009,"Suresh Raina","SuperSport Park",21,0,8,"All","All",Inf,15.75
"Ajantha Mendis",2009,"Yusuf Pathan","Newlands",6,1,5,"All","All",6,7.2
"Ajantha Mendis",2010,"Dinesh Karthik","Eden Gardens",1,0,3,"All","All",Inf,2
"Ajantha Mendis",2010,"Farveez Maharoof","Eden Gardens",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2010,"Gautam Gambhir","Eden Gardens",6,0,5,"All","All",Inf,7.2
"Ajantha Mendis",2010,"Kedar Jadhav","Eden Gardens",2,1,3,"All","All",2,4
