"Bowler","Season","Striker","Batting_Team","Bowling_Team","Runs","Wickets","Balls","Stadium","Average","Economy"
"Vinay Kumar",2013,"Brad Hodge","Rajasthan Royals","Royal Challengers Bangalore",8,2,6,"All",4,8
"Vinay Kumar",2013,"Cameron White","Sunrisers Hyderabad","Royal Challengers Bangalore",17,1,7,"All",17,14.5714285714286
"Vinay Kumar",2013,"Dale Steyn","Sunrisers Hyderabad","Royal Challengers Bangalore",3,0,3,"All",Inf,6
"Vinay Kumar",2013,"David Hussey","Punjab Kings","Royal Challengers Bangalore",7,0,6,"All",Inf,7
"Vinay Kumar",2013,"David Miller","Punjab Kings","Royal Challengers Bangalore",29,0,8,"All",Inf,21.75
"Vinay Kumar",2013,"David Warner","Delhi Capitals","Royal Challengers Bangalore",0,1,1,"All",0,0
"Vinay Kumar",2013,"Dinesh Karthik","Mumbai Indians","Royal Challengers Bangalore",13,1,11,"All",13,7.09090909090909
"Vinay Kumar",2013,"Dwayne Bravo","Chennai Super Kings","Royal Challengers Bangalore",9,1,5,"All",9,10.8
"Vinay Kumar",2013,"Dwayne Smith","Mumbai Indians","Royal Challengers Bangalore",26,0,11,"All",Inf,14.1818181818182
"Vinay Kumar",2013,"Eoin Morgan","Kolkata Knight Riders","Royal Challengers Bangalore",0,0,3,"All",NA,0
"Vinay Kumar",2013,"Gautam Gambhir","Kolkata Knight Riders","Royal Challengers Bangalore",3,2,10,"All",1.5,1.8
"Vinay Kumar",2013,"Gurkeerat Singh Mann","Punjab Kings","Royal Challengers Bangalore",3,0,4,"All",Inf,4.5
"Vinay Kumar",2013,"Hanuma Vihari","Sunrisers Hyderabad","Royal Challengers Bangalore",13,0,12,"All",Inf,6.5
"Vinay Kumar",2013,"Harbhajan Singh","Mumbai Indians","Royal Challengers Bangalore",2,0,3,"All",Inf,4
"Vinay Kumar",2013,"Irfan Pathan","Delhi Capitals","Royal Challengers Bangalore",5,0,2,"All",Inf,15
"Vinay Kumar",2013,"Jacques Kallis","Kolkata Knight Riders","Royal Challengers Bangalore",7,1,7,"All",7,6
"Vinay Kumar",2013,"James Faulkner","Rajasthan Royals","Royal Challengers Bangalore",4,0,5,"All",Inf,4.8
"Vinay Kumar",2013,"Kedar Jadhav","Delhi Capitals","Royal Challengers Bangalore",14,0,10,"All",Inf,8.4
"Vinay Kumar",2013,"Kieron Pollard","Mumbai Indians","Royal Challengers Bangalore",6,1,5,"All",6,7.2
"Vinay Kumar",2013,"Kumar Sangakkara","Sunrisers Hyderabad","Royal Challengers Bangalore",7,0,6,"All",Inf,7
"Vinay Kumar",2013,"MS Dhoni","Chennai Super Kings","Royal Challengers Bangalore",4,0,4,"All",Inf,6
"Vinay Kumar",2013,"Mahela Jayawardene","Delhi Capitals","Royal Challengers Bangalore",8,0,10,"All",Inf,4.8
"Vinay Kumar",2013,"Mandeep Singh","Punjab Kings","Royal Challengers Bangalore",4,1,2,"All",4,12
"Vinay Kumar",2013,"Manoj Tiwary","Kolkata Knight Riders","Royal Challengers Bangalore",6,1,5,"All",6,7.2
"Vinay Kumar",2013,"Manprit Juneja","Delhi Capitals","Royal Challengers Bangalore",1,0,3,"All",Inf,2
"Vinay Kumar",2013,"Michael Hussey","Chennai Super Kings","Royal Challengers Bangalore",4,1,6,"All",4,4
"Vinay Kumar",2013,"Mitchell Marsh","Pune Warriors","Royal Challengers Bangalore",4,1,10,"All",4,2.4
"Vinay Kumar",2013,"Morne Morkel","Delhi Capitals","Royal Challengers Bangalore",12,0,4,"All",Inf,18
"Vinay Kumar",2013,"Murali Vijay","Chennai Super Kings","Royal Challengers Bangalore",1,0,1,"All",Inf,6
"Vinay Kumar",2013,"Owais Shah","Rajasthan Royals","Royal Challengers Bangalore",1,0,1,"All",Inf,6
"Vinay Kumar",2013,"Parthiv Patel","Sunrisers Hyderabad","Royal Challengers Bangalore",2,0,4,"All",Inf,3
"Vinay Kumar",2013,"Rahul Dravid","Rajasthan Royals","Royal Challengers Bangalore",2,0,7,"All",Inf,1.71428571428571
"Vinay Kumar",2013,"Rajagopal Sathish","Punjab Kings","Royal Challengers Bangalore",13,0,8,"All",Inf,9.75
"Vinay Kumar",2013,"Rajat Bhatia","Kolkata Knight Riders","Royal Challengers Bangalore",13,0,6,"All",Inf,13
"Vinay Kumar",2013,"Ravindra Jadeja","Chennai Super Kings","Royal Challengers Bangalore",14,0,8,"All",Inf,10.5
"Vinay Kumar",2013,"Ricky Ponting","Mumbai Indians","Royal Challengers Bangalore",7,0,5,"All",Inf,8.4
"Vinay Kumar",2013,"Robin Uthappa","Pune Warriors","Royal Challengers Bangalore",17,0,7,"All",Inf,14.5714285714286
"Vinay Kumar",2013,"Rohit Sharma","Mumbai Indians","Royal Challengers Bangalore",2,1,3,"All",2,4
"Vinay Kumar",2013,"Ryan McLaren","Kolkata Knight Riders","Royal Challengers Bangalore",2,0,2,"All",Inf,6
"Vinay Kumar",2013,"Ryan ten Doeschate","Kolkata Knight Riders","Royal Challengers Bangalore",6,0,3,"All",Inf,12
"Vinay Kumar",2013,"S Badrinath","Chennai Super Kings","Royal Challengers Bangalore",1,0,1,"All",Inf,6
"Vinay Kumar",2013,"Sachin Tendulkar","Mumbai Indians","Royal Challengers Bangalore",8,0,7,"All",Inf,6.85714285714286
"Vinay Kumar",2013,"Sanju Samson","Rajasthan Royals","Royal Challengers Bangalore",20,0,11,"All",Inf,10.9090909090909
"Vinay Kumar",2013,"Shane Watson","Rajasthan Royals","Royal Challengers Bangalore",8,0,3,"All",Inf,16
"Vinay Kumar",2013,"Shaun Tait","Rajasthan Royals","Royal Challengers Bangalore",1,0,2,"All",Inf,3
"Vinay Kumar",2013,"Sreesanth","Rajasthan Royals","Royal Challengers Bangalore",0,1,2,"All",0,0
"Vinay Kumar",2013,"Steven Smith","Pune Warriors","Royal Challengers Bangalore",19,1,14,"All",19,8.14285714285714
"Vinay Kumar",2013,"Stuart Binny","Rajasthan Royals","Royal Challengers Bangalore",12,1,8,"All",12,9
"Vinay Kumar",2013,"Suresh Raina","Chennai Super Kings","Royal Challengers Bangalore",13,0,5,"All",Inf,15.6
"Vinay Kumar",2013,"Thisara Perera","Sunrisers Hyderabad","Royal Challengers Bangalore",11,0,3,"All",Inf,22
"Vinay Kumar",2013,"Tirumalasetti Suman","Pune Warriors","Royal Challengers Bangalore",2,0,4,"All",Inf,3
"Vinay Kumar",2013,"Unmukt Chand","Delhi Capitals","Royal Challengers Bangalore",8,0,9,"All",Inf,5.33333333333333
"Vinay Kumar",2013,"Virender Sehwag","Delhi Capitals","Royal Challengers Bangalore",13,0,6,"All",Inf,13
"Vinay Kumar",2013,"Yusuf Pathan","Kolkata Knight Riders","Royal Challengers Bangalore",16,0,8,"All",Inf,12
"Vinay Kumar",2013,"Yuvraj Singh","Pune Warriors","Royal Challengers Bangalore",0,1,1,"All",0,0
"Vinay Kumar",2014,"AB de Villiers","Royal Challengers Bangalore","Kolkata Knight Riders",3,1,4,"All",3,4.5
"Vinay Kumar",2014,"Aditya Tare","Mumbai Indians","Kolkata Knight Riders",12,0,8,"All",Inf,9
"Vinay Kumar",2014,"Ajinkya Rahane","Rajasthan Royals","Kolkata Knight Riders",32,1,21,"All",32,9.14285714285714
"Vinay Kumar",2014,"Albie Morkel","Royal Challengers Bangalore","Kolkata Knight Riders",5,0,4,"All",Inf,7.5
"Vinay Kumar",2014,"Brendon McCullum","Chennai Super Kings","Kolkata Knight Riders",21,0,13,"All",Inf,9.69230769230769
"Vinay Kumar",2014,"Daren Sammy","Sunrisers Hyderabad","Kolkata Knight Riders",8,1,3,"All",8,16
"Vinay Kumar",2014,"Dinesh Karthik","Delhi Capitals","Kolkata Knight Riders",15,0,12,"All",Inf,7.5
"Vinay Kumar",2014,"James Faulkner","Rajasthan Royals","Kolkata Knight Riders",3,0,2,"All",Inf,9
"Vinay Kumar",2014,"Jason Holder","Sunrisers Hyderabad","Kolkata Knight Riders",0,0,1,"All",NA,0
"Vinay Kumar",2014,"Jean-Paul Duminy","Delhi Capitals","Kolkata Knight Riders",12,0,8,"All",Inf,9
"Vinay Kumar",2014,"Karn Sharma","Sunrisers Hyderabad","Kolkata Knight Riders",5,0,2,"All",Inf,15
"Vinay Kumar",2014,"Karun Nair","Rajasthan Royals","Kolkata Knight Riders",0,1,6,"All",0,0
"Vinay Kumar",2014,"Kedar Jadhav","Delhi Capitals","Kolkata Knight Riders",12,0,5,"All",Inf,14.4
"Vinay Kumar",2014,"Laxmi Shukla","Delhi Capitals","Kolkata Knight Riders",1,0,3,"All",Inf,2
"Vinay Kumar",2014,"MS Dhoni","Chennai Super Kings","Kolkata Knight Riders",4,0,3,"All",Inf,8
"Vinay Kumar",2014,"Mayank Agarwal","Delhi Capitals","Kolkata Knight Riders",17,0,6,"All",Inf,17
"Vinay Kumar",2014,"Michael Hussey","Mumbai Indians","Kolkata Knight Riders",3,0,4,"All",Inf,4.5
"Vinay Kumar",2014,"Mitchell Starc","Royal Challengers Bangalore","Kolkata Knight Riders",9,0,6,"All",Inf,9
"Vinay Kumar",2014,"Murali Vijay","Delhi Capitals","Kolkata Knight Riders",8,0,5,"All",Inf,9.6
"Vinay Kumar",2014,"Naman Ojha","Sunrisers Hyderabad","Kolkata Knight Riders",0,0,3,"All",NA,0
"Vinay Kumar",2014,"Parthiv Patel","Royal Challengers Bangalore","Kolkata Knight Riders",5,1,4,"All",5,7.5
"Vinay Kumar",2014,"Rajat Bhatia","Rajasthan Royals","Kolkata Knight Riders",6,0,1,"All",Inf,36
"Vinay Kumar",2014,"Ross Taylor","Delhi Capitals","Kolkata Knight Riders",1,0,3,"All",Inf,2
"Vinay Kumar",2014,"Sachin Rana","Royal Challengers Bangalore","Kolkata Knight Riders",9,0,6,"All",Inf,9
"Vinay Kumar",2014,"Sanju Samson","Rajasthan Royals","Kolkata Knight Riders",2,0,5,"All",Inf,2.4
"Vinay Kumar",2014,"Shane Watson","Rajasthan Royals","Kolkata Knight Riders",19,0,6,"All",Inf,19
"Vinay Kumar",2014,"Shikhar Dhawan","Sunrisers Hyderabad","Kolkata Knight Riders",14,0,10,"All",Inf,8.4
"Vinay Kumar",2014,"Steven Smith","Rajasthan Royals","Kolkata Knight Riders",9,1,5,"All",9,10.8
"Vinay Kumar",2014,"Stuart Binny","Rajasthan Royals","Kolkata Knight Riders",1,1,2,"All",1,3
"Vinay Kumar",2014,"Suresh Raina","Chennai Super Kings","Kolkata Knight Riders",1,0,2,"All",Inf,3
"Vinay Kumar",2014,"Venugopal Rao","Sunrisers Hyderabad","Kolkata Knight Riders",5,0,5,"All",Inf,6
"Vinay Kumar",2014,"Virat Kohli","Royal Challengers Bangalore","Kolkata Knight Riders",14,0,8,"All",Inf,10.5
"Vinay Kumar",2014,"Yogesh Takawale","Royal Challengers Bangalore","Kolkata Knight Riders",17,0,9,"All",Inf,11.3333333333333
"Vinay Kumar",2014,"Yuvraj Singh","Royal Challengers Bangalore","Kolkata Knight Riders",8,0,7,"All",Inf,6.85714285714286
"Vinay Kumar",2015,"Ajinkya Rahane","Rajasthan Royals","Mumbai Indians",6,1,9,"All",6,4
"Vinay Kumar",2015,"Andre Russell","Kolkata Knight Riders","Mumbai Indians",1,0,2,"All",Inf,3
"Vinay Kumar",2015,"Bhuvneshwar Kumar","Sunrisers Hyderabad","Mumbai Indians",6,0,4,"All",Inf,9
"Vinay Kumar",2015,"Brendon McCullum","Chennai Super Kings","Mumbai Indians",14,1,5,"All",14,16.8
"Vinay Kumar",2015,"Dale Steyn","Sunrisers Hyderabad","Mumbai Indians",10,0,5,"All",Inf,12
"Vinay Kumar",2015,"David Miller","Punjab Kings","Mumbai Indians",2,0,4,"All",Inf,3
"Vinay Kumar",2015,"Dwayne Smith","Chennai Super Kings","Mumbai Indians",7,0,9,"All",Inf,4.66666666666667
"Vinay Kumar",2015,"Eoin Morgan","Sunrisers Hyderabad","Mumbai Indians",6,0,3,"All",Inf,12
"Vinay Kumar",2015,"Faf du Plessis","Chennai Super Kings","Mumbai Indians",9,1,12,"All",9,4.5
"Vinay Kumar",2015,"Gautam Gambhir","Kolkata Knight Riders","Mumbai Indians",13,0,15,"All",Inf,5.2
"Vinay Kumar",2015,"George Bailey","Punjab Kings","Mumbai Indians",10,0,4,"All",Inf,15
"Vinay Kumar",2015,"Glenn Maxwell","Punjab Kings","Mumbai Indians",4,0,1,"All",Inf,24
"Vinay Kumar",2015,"Hanuma Vihari","Sunrisers Hyderabad","Mumbai Indians",9,0,4,"All",Inf,13.5
"Vinay Kumar",2015,"Jean-Paul Duminy","Delhi Capitals","Mumbai Indians",18,0,6,"All",Inf,18
"Vinay Kumar",2015,"KL Rahul","Sunrisers Hyderabad","Mumbai Indians",11,0,11,"All",Inf,6
"Vinay Kumar",2015,"Karn Sharma","Sunrisers Hyderabad","Mumbai Indians",2,0,2,"All",Inf,6
"Vinay Kumar",2015,"Karun Nair","Rajasthan Royals","Mumbai Indians",5,0,2,"All",Inf,15
"Vinay Kumar",2015,"MS Dhoni","Chennai Super Kings","Mumbai Indians",9,0,4,"All",Inf,13.5
"Vinay Kumar",2015,"Manish Pandey","Kolkata Knight Riders","Mumbai Indians",1,0,1,"All",Inf,6
"Vinay Kumar",2015,"Michael Hussey","Chennai Super Kings","Mumbai Indians",12,1,7,"All",12,10.2857142857143
"Vinay Kumar",2015,"Mitchell Johnson","Punjab Kings","Mumbai Indians",9,0,6,"All",Inf,9
"Vinay Kumar",2015,"Mohit Sharma","Chennai Super Kings","Mumbai Indians",20,0,5,"All",Inf,24
"Vinay Kumar",2015,"Moises Henriques","Sunrisers Hyderabad","Mumbai Indians",3,0,5,"All",Inf,3.6
"Vinay Kumar",2015,"Murali Vijay","Punjab Kings","Mumbai Indians",21,0,20,"All",Inf,6.3
"Vinay Kumar",2015,"Naman Ojha","Sunrisers Hyderabad","Mumbai Indians",3,0,3,"All",Inf,6
"Vinay Kumar",2015,"Nathan Coulter-Nile","Delhi Capitals","Mumbai Indians",3,0,2,"All",Inf,9
"Vinay Kumar",2015,"Pawan Negi","Chennai Super Kings","Mumbai Indians",10,1,7,"All",10,8.57142857142857
"Vinay Kumar",2015,"Praveen Kumar","Sunrisers Hyderabad","Mumbai Indians",0,0,1,"All",NA,0
"Vinay Kumar",2015,"Ravi Bopara","Sunrisers Hyderabad","Mumbai Indians",2,0,4,"All",Inf,3
"Vinay Kumar",2015,"Ravichandran Ashwin","Chennai Super Kings","Mumbai Indians",2,0,2,"All",Inf,6
"Vinay Kumar",2015,"Ravindra Jadeja","Chennai Super Kings","Mumbai Indians",10,0,5,"All",Inf,12
"Vinay Kumar",2015,"Robin Uthappa","Kolkata Knight Riders","Mumbai Indians",5,0,7,"All",Inf,4.28571428571429
"Vinay Kumar",2015,"Rusty Theron","Rajasthan Royals","Mumbai Indians",1,0,1,"All",Inf,6
"Vinay Kumar",2015,"Sanju Samson","Rajasthan Royals","Mumbai Indians",23,1,20,"All",23,6.9
"Vinay Kumar",2015,"Saurabh Tiwary","Delhi Capitals","Mumbai Indians",6,0,4,"All",Inf,9
"Vinay Kumar",2015,"Shakib Al Hasan","Kolkata Knight Riders","Mumbai Indians",2,1,2,"All",2,6
"Vinay Kumar",2015,"Shane Watson","Rajasthan Royals","Mumbai Indians",6,0,4,"All",Inf,9
"Vinay Kumar",2015,"Shreyas Iyer","Delhi Capitals","Mumbai Indians",4,0,6,"All",Inf,4
"Vinay Kumar",2015,"Steven Smith","Rajasthan Royals","Mumbai Indians",1,0,1,"All",Inf,6
"Vinay Kumar",2015,"Stuart Binny","Rajasthan Royals","Mumbai Indians",8,0,3,"All",Inf,16
"Vinay Kumar",2015,"Suresh Raina","Chennai Super Kings","Mumbai Indians",23,0,16,"All",Inf,8.625
"Vinay Kumar",2015,"Suryakumar Yadav","Kolkata Knight Riders","Mumbai Indians",21,0,8,"All",Inf,15.75
"Vinay Kumar",2015,"Tim Southee","Rajasthan Royals","Mumbai Indians",2,0,2,"All",Inf,6
"Vinay Kumar",2015,"Virender Sehwag","Punjab Kings","Mumbai Indians",16,0,5,"All",Inf,19.2
"Vinay Kumar",2015,"Wriddhiman Saha","Punjab Kings","Mumbai Indians",1,0,2,"All",Inf,3
"Vinay Kumar",2015,"Yusuf Pathan","Kolkata Knight Riders","Mumbai Indians",11,0,10,"All",Inf,6.6
"Vinay Kumar",2016,"Aaron Finch","Gujarat Lions","Mumbai Indians",0,1,2,"All",0,0
"Vinay Kumar",2016,"Ajinkya Rahane","Rising Pune Supergiants","Mumbai Indians",7,0,4,"All",Inf,10.5
"Vinay Kumar",2016,"Amit Mishra","Delhi Capitals","Mumbai Indians",1,0,2,"All",Inf,3
"Vinay Kumar",2016,"Brendon McCullum","Gujarat Lions","Mumbai Indians",6,0,5,"All",Inf,7.2
"Vinay Kumar",2016,"Chris Morris","Delhi Capitals","Mumbai Indians",9,0,8,"All",Inf,6.75
"Vinay Kumar",2016,"Dinesh Karthik","Gujarat Lions","Mumbai Indians",1,1,2,"All",1,3
"Vinay Kumar",2016,"Faf du Plessis","Rising Pune Supergiants","Mumbai Indians",7,0,8,"All",Inf,5.25
"Vinay Kumar",2016,"Imran Tahir","Delhi Capitals","Mumbai Indians",1,0,1,"All",Inf,6
"Vinay Kumar",2016,"Karun Nair","Delhi Capitals","Mumbai Indians",2,0,4,"All",Inf,3
"Vinay Kumar",2016,"Mayank Agarwal","Delhi Capitals","Mumbai Indians",0,1,1,"All",0,0
"Vinay Kumar",2016,"Quinton de Kock","Delhi Capitals","Mumbai Indians",20,0,7,"All",Inf,17.1428571428571
"Vinay Kumar",2016,"Shahbaz Nadeem","Delhi Capitals","Mumbai Indians",0,0,1,"All",NA,0
"Vinay Kumar",2016,"Suresh Raina","Gujarat Lions","Mumbai Indians",10,0,9,"All",Inf,6.66666666666667
"Vinay Kumar",2017,"Chris Lynn","Kolkata Knight Riders","Mumbai Indians",0,1,2,"All",0,0
"Vinay Kumar",2017,"Colin de Grandhomme","Kolkata Knight Riders","Mumbai Indians",13,0,5,"All",Inf,15.6
"Vinay Kumar",2017,"Manish Pandey","Kolkata Knight Riders","Mumbai Indians",7,0,6,"All",Inf,7
"Vinay Kumar",2017,"Yusuf Pathan","Kolkata Knight Riders","Mumbai Indians",11,1,5,"All",11,13.2
"Vinay Kumar",2018,"Brendon McCullum","Royal Challengers Bangalore","Kolkata Knight Riders",14,0,6,"All",Inf,14
"Vinay Kumar",2018,"Chris Woakes","Royal Challengers Bangalore","Kolkata Knight Riders",0,1,1,"All",0,0
"Vinay Kumar",2018,"Dwayne Bravo","Chennai Super Kings","Kolkata Knight Riders",11,0,3,"All",Inf,22
"Vinay Kumar",2018,"Mandeep Singh","Royal Challengers Bangalore","Kolkata Knight Riders",16,1,5,"All",16,19.2
"Vinay Kumar",2018,"Ravindra Jadeja","Chennai Super Kings","Kolkata Knight Riders",8,0,2,"All",Inf,24
"Vinay Kumar",2018,"Shane Watson","Chennai Super Kings","Kolkata Knight Riders",16,0,6,"All",Inf,16
"Virat Kohli",2008,"Adam Gilchrist","Deccan Chargers","Royal Challengers Bangalore",4,0,6,"All",Inf,4
"Virat Kohli",2008,"Arjun Yadav","Deccan Chargers","Royal Challengers Bangalore",7,0,3,"All",Inf,14
"Virat Kohli",2008,"Chamara Silva","Deccan Chargers","Royal Challengers Bangalore",0,1,2,"All",0,0
"Virat Kohli",2008,"Dwaraka Ravi Teja","Deccan Chargers","Royal Challengers Bangalore",1,1,2,"All",1,3
"Virat Kohli",2008,"Gautam Gambhir","Delhi Capitals","Royal Challengers Bangalore",5,0,3,"All",Inf,10
"Virat Kohli",2008,"Graeme Smith","Rajasthan Royals","Royal Challengers Bangalore",8,0,5,"All",Inf,9.6
"Virat Kohli",2008,"Herschelle Gibbs","Deccan Chargers","Royal Challengers Bangalore",4,0,4,"All",Inf,6
"Virat Kohli",2008,"Luke Pomersbach","Punjab Kings","Royal Challengers Bangalore",6,0,3,"All",Inf,12
"Virat Kohli",2008,"Rohit Sharma","Deccan Chargers","Royal Challengers Bangalore",6,0,2,"All",Inf,18
"Virat Kohli",2008,"Shaun Marsh","Punjab Kings","Royal Challengers Bangalore",3,0,3,"All",Inf,6
"Virat Kohli",2008,"Shikhar Dhawan","Delhi Capitals","Royal Challengers Bangalore",6,0,3,"All",Inf,12
"Virat Kohli",2008,"Swapnil Asnodkar","Rajasthan Royals","Royal Challengers Bangalore",8,0,7,"All",Inf,6.85714285714286
"Virat Kohli",2008,"Venugopal Rao","Deccan Chargers","Royal Challengers Bangalore",3,0,3,"All",Inf,6
"Virat Kohli",2009,"Andrew Symonds","Deccan Chargers","Royal Challengers Bangalore",12,0,7,"All",Inf,10.2857142857143
"Virat Kohli",2009,"Dinesh Karthik","Delhi Capitals","Royal Challengers Bangalore",4,0,3,"All",Inf,8
"Virat Kohli",2009,"Herschelle Gibbs","Deccan Chargers","Royal Challengers Bangalore",9,0,8,"All",Inf,6.75
"Virat Kohli",2009,"Matthew Hayden","Chennai Super Kings","Royal Challengers Bangalore",9,0,6,"All",Inf,9
"Virat Kohli",2009,"Tirumalasetti Suman","Deccan Chargers","Royal Challengers Bangalore",4,0,3,"All",Inf,8
"Virat Kohli",2009,"Yogesh Nagar","Delhi Capitals","Royal Challengers Bangalore",8,0,9,"All",Inf,5.33333333333333
"Virat Kohli",2010,"Ambati Rayudu","Mumbai Indians","Royal Challengers Bangalore",1,0,1,"All",Inf,6
"Virat Kohli",2010,"Manvinder Bisla","Punjab Kings","Royal Challengers Bangalore",13,0,6,"All",Inf,13
"Virat Kohli",2010,"Mohnish Mishra","Deccan Chargers","Royal Challengers Bangalore",13,0,9,"All",Inf,8.66666666666667
"Virat Kohli",2010,"Owais Shah","Kolkata Knight Riders","Royal Challengers Bangalore",1,0,2,"All",Inf,3
"Virat Kohli",2010,"Ravi Bopara","Punjab Kings","Royal Challengers Bangalore",10,0,6,"All",Inf,10
"Virat Kohli",2010,"Rohit Sharma","Deccan Chargers","Royal Challengers Bangalore",3,0,3,"All",Inf,6
"Virat Kohli",2010,"Saurabh Tiwary","Mumbai Indians","Royal Challengers Bangalore",9,0,5,"All",Inf,10.8
"Virat Kohli",2011,"Adam Gilchrist","Punjab Kings","Royal Challengers Bangalore",5,0,2,"All",Inf,15
"Virat Kohli",2011,"Ajinkya Rahane","Rajasthan Royals","Royal Challengers Bangalore",7,0,6,"All",Inf,7
"Virat Kohli",2011,"Ambati Rayudu","Mumbai Indians","Royal Challengers Bangalore",4,0,5,"All",Inf,4.8
"Virat Kohli",2011,"Brad Hodge","Kochi Tuskers Kerala","Royal Challengers Bangalore",6,0,5,"All",Inf,7.2
"Virat Kohli",2011,"Brendon McCullum","Kochi Tuskers Kerala","Royal Challengers Bangalore",1,1,2,"All",1,3
"Virat Kohli",2011,"Dwayne Bravo","Chennai Super Kings","Royal Challengers Bangalore",4,0,3,"All",Inf,8
"Virat Kohli",2011,"Gautam Gambhir","Kolkata Knight Riders","Royal Challengers Bangalore",7,0,4,"All",Inf,10.5
"Virat Kohli",2011,"Jacques Kallis","Kolkata Knight Riders","Royal Challengers Bangalore",2,0,2,"All",Inf,6
"Virat Kohli",2011,"Johan Botha","Rajasthan Royals","Royal Challengers Bangalore",9,0,10,"All",Inf,5.4
"Virat Kohli",2011,"MS Dhoni","Chennai Super Kings","Royal Challengers Bangalore",12,0,9,"All",Inf,8
"Virat Kohli",2011,"Mahela Jayawardene","Kochi Tuskers Kerala","Royal Challengers Bangalore",7,0,5,"All",Inf,8.4
"Virat Kohli",2011,"Manoj Tiwary","Kolkata Knight Riders","Royal Challengers Bangalore",6,0,3,"All",Inf,12
"Virat Kohli",2011,"Michael Hussey","Chennai Super Kings","Royal Challengers Bangalore",14,0,11,"All",Inf,7.63636363636364
"Virat Kohli",2011,"Ross Taylor","Rajasthan Royals","Royal Challengers Bangalore",1,0,2,"All",Inf,3
"Virat Kohli",2011,"Ryan Harris","Punjab Kings","Royal Challengers Bangalore",5,0,4,"All",Inf,7.5
"Virat Kohli",2011,"Ryan McLaren","Punjab Kings","Royal Challengers Bangalore",2,0,2,"All",Inf,6
"Virat Kohli",2011,"S Badrinath","Chennai Super Kings","Royal Challengers Bangalore",11,0,8,"All",Inf,8.25
"Virat Kohli",2011,"Sachin Tendulkar","Mumbai Indians","Royal Challengers Bangalore",11,0,7,"All",Inf,9.42857142857143
"Virat Kohli",2011,"Shaun Marsh","Punjab Kings","Royal Challengers Bangalore",8,0,4,"All",Inf,12
"Virat Kohli",2011,"Suresh Raina","Chennai Super Kings","Royal Challengers Bangalore",8,0,4,"All",Inf,12
"Virat Kohli",2011,"Wriddhiman Saha","Chennai Super Kings","Royal Challengers Bangalore",1,1,1,"All",1,6
"Virat Kohli",2011,"Yusuf Pathan","Kolkata Knight Riders","Royal Challengers Bangalore",8,0,3,"All",Inf,16
"Virat Kohli",2012,"Albie Morkel","Chennai Super Kings","Royal Challengers Bangalore",28,0,6,"All",Inf,28
"Virat Kohli",2012,"Faf du Plessis","Chennai Super Kings","Royal Challengers Bangalore",2,0,2,"All",Inf,6
"Virat Kohli",2012,"Gautam Gambhir","Kolkata Knight Riders","Royal Challengers Bangalore",1,0,1,"All",Inf,6
"Virat Kohli",2012,"Manvinder Bisla","Kolkata Knight Riders","Royal Challengers Bangalore",12,0,5,"All",Inf,14.4
"Virat Kohli",2012,"Suresh Raina","Chennai Super Kings","Royal Challengers Bangalore",6,0,4,"All",Inf,9
"Virat Kohli",2015,"Faf du Plessis","Chennai Super Kings","Royal Challengers Bangalore",4,0,3,"All",Inf,8
"Virat Kohli",2015,"Karun Nair","Rajasthan Royals","Royal Challengers Bangalore",1,0,1,"All",Inf,6
"Virat Kohli",2015,"Steven Smith","Rajasthan Royals","Royal Challengers Bangalore",3,0,4,"All",Inf,4.5
"Virat Kohli",2015,"Suresh Raina","Chennai Super Kings","Royal Challengers Bangalore",2,0,3,"All",Inf,4
"Virat Kohli",2016,"Aaron Finch","Gujarat Lions","Royal Challengers Bangalore",10,0,3,"All",Inf,20
