"Bowler","Season","Striker","Runs","Wickets","Balls","Stadium","Bowling_Team","Batting_Team","Average","Economy"
"KC Cariappa",2016,"Rohit Sharma",1,0,1,"All","All","All",Inf,6
"KC Cariappa",2016,"Sachin Baby",7,0,7,"All","All","All",Inf,6
"KC Cariappa",2016,"Sam Billings",4,0,4,"All","All","All",Inf,6
"KC Cariappa",2016,"Sanju Samson",14,0,7,"All","All","All",Inf,12
"KC Cariappa",2016,"Shane Watson",0,0,1,"All","All","All",NA,0
"KC Cariappa",2016,"Virat Kohli",44,1,15,"All","All","All",44,17.6
"KC Cariappa",2017,"Aaron Finch",0,0,2,"All","All","All",NA,0
"KC Cariappa",2017,"Akshdeep Nath",0,1,1,"All","All","All",0,0
"KC Cariappa",2017,"Andrew Tye",2,0,3,"All","All","All",Inf,4
"KC Cariappa",2017,"Corey Anderson",1,0,2,"All","All","All",Inf,3
"KC Cariappa",2017,"David Warner",32,0,16,"All","All","All",Inf,12
"KC Cariappa",2017,"Deepak Hooda",1,0,1,"All","All","All",Inf,6
"KC Cariappa",2017,"Dinesh Karthik",10,0,9,"All","All","All",Inf,6.66666666666667
"KC Cariappa",2017,"Kane Williamson",5,0,5,"All","All","All",Inf,6
"KC Cariappa",2017,"Moises Henriques",6,0,5,"All","All","All",Inf,7.2
"KC Cariappa",2017,"Naman Ojha",6,1,5,"All","All","All",6,7.2
"KC Cariappa",2017,"Ravindra Jadeja",3,1,3,"All","All","All",3,6
"KC Cariappa",2017,"Rishabh Pant",9,0,4,"All","All","All",Inf,13.5
"KC Cariappa",2017,"Sam Billings",7,0,5,"All","All","All",Inf,8.4
"KC Cariappa",2017,"Sanju Samson",1,1,3,"All","All","All",1,2
"KC Cariappa",2017,"Shikhar Dhawan",20,0,11,"All","All","All",Inf,10.9090909090909
"KC Cariappa",2017,"Shreyas Iyer",5,0,4,"All","All","All",Inf,7.5
"KC Cariappa",2017,"Suresh Raina",9,0,6,"All","All","All",Inf,9
"KC Cariappa",2017,"Yuvraj Singh",10,0,5,"All","All","All",Inf,12
"KC Cariappa",2019,"David Warner",20,0,7,"All","All","All",Inf,17.1428571428571
"KC Cariappa",2019,"Jonny Bairstow",14,0,5,"All","All","All",Inf,16.8
"KM Asif",2018,"Colin Munro",14,1,5,"All","All","All",14,16.8
"KM Asif",2018,"Dinesh Karthik",6,0,1,"All","All","All",Inf,36
"KM Asif",2018,"Prithvi Shaw",9,1,4,"All","All","All",9,13.5
"KM Asif",2018,"Rishabh Pant",17,0,5,"All","All","All",Inf,20.4
"KM Asif",2018,"Robin Uthappa",1,1,2,"All","All","All",1,3
"KM Asif",2018,"Shreyas Iyer",2,0,3,"All","All","All",Inf,4
"KM Asif",2018,"Shubman Gill",15,0,5,"All","All","All",Inf,18
"KM Asif",2018,"Sunil Narine",10,0,10,"All","All","All",Inf,6
"KM Asif",2018,"Vijay Shankar",1,0,1,"All","All","All",Inf,6
"KM Asif",2021,"Sanju Samson",9,0,4,"All","All","All",Inf,13.5
"KM Asif",2021,"Shivam Dube",9,0,8,"All","All","All",Inf,6.75
"KM Asif",2021,"Yashasvi Jaiswal",0,1,1,"All","All","All",0,0
"KP Appanna",2009,"AB de Villiers",9,1,8,"All","All","All",9,6.75
"KP Appanna",2009,"Ajinkya Rahane",7,0,5,"All","All","All",Inf,8.4
"KP Appanna",2009,"Brendon McCullum",6,0,4,"All","All","All",Inf,9
"KP Appanna",2009,"Chris Gayle",4,1,2,"All","All","All",4,12
"KP Appanna",2009,"David Hussey",4,0,2,"All","All","All",Inf,12
"KP Appanna",2009,"Dinesh Karthik",5,0,4,"All","All","All",Inf,7.5
"KP Appanna",2009,"Jean-Paul Duminy",6,0,7,"All","All","All",Inf,5.14285714285714
"KP Appanna",2009,"Kumar Sangakkara",8,0,9,"All","All","All",Inf,5.33333333333333
"KP Appanna",2009,"Mahela Jayawardene",1,0,1,"All","All","All",Inf,6
"KP Appanna",2009,"Morne van Wyk",14,0,10,"All","All","All",Inf,8.4
"KP Appanna",2009,"Simon Katich",1,0,2,"All","All","All",Inf,3
"KP Appanna",2009,"Tillakaratne Dilshan",10,0,12,"All","All","All",Inf,5
"KP Appanna",2009,"Wriddhiman Saha",12,0,6,"All","All","All",Inf,12
"KP Appanna",2010,"Andrew Symonds",8,0,5,"All","All","All",Inf,9.6
"KP Appanna",2010,"Daniel Vettori",1,0,2,"All","All","All",Inf,3
"KP Appanna",2010,"David Warner",13,0,3,"All","All","All",Inf,26
"KP Appanna",2010,"Dinesh Karthik",0,1,2,"All","All","All",0,0
"KP Appanna",2010,"Kedar Jadhav",4,0,6,"All","All","All",Inf,4
"KP Appanna",2010,"Mohnish Mishra",7,0,3,"All","All","All",Inf,14
"KP Appanna",2010,"Paul Collingwood",6,0,11,"All","All","All",Inf,3.27272727272727
"KP Appanna",2010,"Rohit Sharma",12,0,10,"All","All","All",Inf,7.2
"KP Appanna",2012,"Ajinkya Rahane",0,1,2,"All","All","All",0,0
"KP Appanna",2012,"Ambati Rayudu",6,0,3,"All","All","All",Inf,12
"KP Appanna",2012,"Angelo Mathews",1,1,4,"All","All","All",1,1.5
"KP Appanna",2012,"Anustup Majumdar",19,0,10,"All","All","All",Inf,11.4
"KP Appanna",2012,"Brad Hodge",1,0,1,"All","All","All",Inf,6
"KP Appanna",2012,"Brendon McCullum",2,0,5,"All","All","All",Inf,2.4
"KP Appanna",2012,"David Hussey",18,0,8,"All","All","All",Inf,13.5
"KP Appanna",2012,"Gautam Gambhir",23,0,11,"All","All","All",Inf,12.5454545454545
"KP Appanna",2012,"Jacques Kallis",2,0,2,"All","All","All",Inf,6
"KP Appanna",2012,"Kieron Pollard",13,0,3,"All","All","All",Inf,26
"KP Appanna",2012,"Mandeep Singh",0,1,1,"All","All","All",0,0
"KP Appanna",2012,"Marlon Samuels",10,0,4,"All","All","All",Inf,15
"KP Appanna",2012,"Nitin Saini",12,0,9,"All","All","All",Inf,8
"KP Appanna",2012,"Owais Shah",2,1,7,"All","All","All",2,1.71428571428571
"KP Appanna",2012,"Rahul Dravid",14,1,8,"All","All","All",14,10.5
"KP Appanna",2012,"Robin Uthappa",10,0,6,"All","All","All",Inf,10
"KP Appanna",2012,"Shreevats Goswami",1,1,2,"All","All","All",1,3
"KP Appanna",2012,"Sourav Ganguly",2,0,2,"All","All","All",Inf,6
"KP Appanna",2012,"Steven Smith",11,0,10,"All","All","All",Inf,6.6
"KP Appanna",2012,"Stuart Binny",1,0,4,"All","All","All",Inf,1.5
"Kagiso Rabada",2017,"Aaron Finch",10,1,6,"All","All","All",10,10
"Kagiso Rabada",2017,"Brendon McCullum",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2017,"David Warner",14,0,8,"All","All","All",Inf,10.5
"Kagiso Rabada",2017,"Dinesh Karthik",0,0,2,"All","All","All",NA,0
"Kagiso Rabada",2017,"Gautam Gambhir",9,0,8,"All","All","All",Inf,6.75
"Kagiso Rabada",2017,"Harbhajan Singh",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2017,"Hardik Pandya",12,0,11,"All","All","All",Inf,6.54545454545454
"Kagiso Rabada",2017,"Hashim Amla",9,0,7,"All","All","All",Inf,7.71428571428572
"Kagiso Rabada",2017,"Ishan Kishan",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2017,"James Faulkner",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2017,"Jos Buttler",13,0,8,"All","All","All",Inf,9.75
"Kagiso Rabada",2017,"Kieron Pollard",11,0,7,"All","All","All",Inf,9.42857142857143
"Kagiso Rabada",2017,"Krunal Pandya",5,0,4,"All","All","All",Inf,7.5
"Kagiso Rabada",2017,"Lendl Simmons",15,0,9,"All","All","All",Inf,10
"Kagiso Rabada",2017,"Manish Pandey",0,1,2,"All","All","All",0,0
"Kagiso Rabada",2017,"Martin Guptill",9,0,5,"All","All","All",Inf,10.8
"Kagiso Rabada",2017,"Moises Henriques",10,0,4,"All","All","All",Inf,15
"Kagiso Rabada",2017,"Parthiv Patel",6,1,7,"All","All","All",6,5.14285714285714
"Kagiso Rabada",2017,"Ravindra Jadeja",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2017,"Robin Uthappa",10,0,8,"All","All","All",Inf,7.5
"Kagiso Rabada",2017,"Rohit Sharma",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2017,"Sheldon Jackson",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2017,"Shikhar Dhawan",6,0,4,"All","All","All",Inf,9
"Kagiso Rabada",2017,"Sunil Narine",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2017,"Suresh Raina",14,0,9,"All","All","All",Inf,9.33333333333333
"Kagiso Rabada",2017,"Yuvraj Singh",29,0,8,"All","All","All",Inf,21.75
"Kagiso Rabada",2019,"AB de Villiers",3,1,3,"All","All","All",3,6
"Kagiso Rabada",2019,"Abhishek Sharma",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2019,"Ajinkya Rahane",21,0,13,"All","All","All",Inf,9.69230769230769
"Kagiso Rabada",2019,"Akshdeep Nath",4,1,2,"All","All","All",4,12
"Kagiso Rabada",2019,"Andre Russell",31,0,11,"All","All","All",Inf,16.9090909090909
"Kagiso Rabada",2019,"Ben Cutting",1,1,2,"All","All","All",1,3
"Kagiso Rabada",2019,"Bhuvneshwar Kumar",1,1,3,"All","All","All",1,2
"Kagiso Rabada",2019,"Carlos Brathwaite",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2019,"Chris Gayle",2,0,3,"All","All","All",Inf,4
"Kagiso Rabada",2019,"Chris Lynn",9,1,7,"All","All","All",9,7.71428571428572
"Kagiso Rabada",2019,"David Miller",4,0,1,"All","All","All",Inf,24
"Kagiso Rabada",2019,"David Warner",12,2,14,"All","All","All",6,5.14285714285714
"Kagiso Rabada",2019,"Deepak Hooda",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2019,"Dinesh Karthik",6,1,6,"All","All","All",6,6
"Kagiso Rabada",2019,"Dwayne Bravo",4,0,3,"All","All","All",Inf,8
"Kagiso Rabada",2019,"Gurkeerat Singh Mann",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2019,"Hardik Pandya",7,1,4,"All","All","All",7,10.5
"Kagiso Rabada",2019,"Hardus Viljoen",2,1,4,"All","All","All",2,3
"Kagiso Rabada",2019,"Harpreet Brar",9,0,5,"All","All","All",Inf,10.8
"Kagiso Rabada",2019,"Jonny Bairstow",21,0,11,"All","All","All",Inf,11.4545454545455
"Kagiso Rabada",2019,"KL Rahul",5,0,6,"All","All","All",Inf,5
"Kagiso Rabada",2019,"Kedar Jadhav",2,1,3,"All","All","All",2,4
"Kagiso Rabada",2019,"Khaleel Ahmed",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2019,"Kieron Pollard",2,0,4,"All","All","All",Inf,3
"Kagiso Rabada",2019,"Krunal Pandya",18,0,9,"All","All","All",Inf,12
"Kagiso Rabada",2019,"Kuldeep Yadav",9,0,4,"All","All","All",Inf,13.5
"Kagiso Rabada",2019,"MS Dhoni",3,0,4,"All","All","All",Inf,4.5
"Kagiso Rabada",2019,"Mandeep Singh",20,0,11,"All","All","All",Inf,10.9090909090909
"Kagiso Rabada",2019,"Marcus Stoinis",15,0,12,"All","All","All",Inf,7.5
"Kagiso Rabada",2019,"Mayank Agarwal",2,1,7,"All","All","All",2,1.71428571428571
"Kagiso Rabada",2019,"Mitchell McClenaghan",6,0,4,"All","All","All",Inf,9
"Kagiso Rabada",2019,"Mohammad Nabi",12,0,4,"All","All","All",Inf,18
"Kagiso Rabada",2019,"Mohammed Shami",0,0,1,"All","All","All",NA,0
"Kagiso Rabada",2019,"Murugan Ashwin",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2019,"Nikhil Naik",6,0,3,"All","All","All",Inf,12
"Kagiso Rabada",2019,"Nitish Rana",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2019,"Parthiv Patel",8,1,6,"All","All","All",8,8
"Kagiso Rabada",2019,"Pawan Negi",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2019,"Piyush Chawla",5,0,2,"All","All","All",Inf,15
"Kagiso Rabada",2019,"Quinton de Kock",2,0,6,"All","All","All",Inf,2
"Kagiso Rabada",2019,"Rasikh Salam",5,0,4,"All","All","All",Inf,7.5
"Kagiso Rabada",2019,"Ravichandran Ashwin",6,1,5,"All","All","All",6,7.2
"Kagiso Rabada",2019,"Riyan Parag",4,1,3,"All","All","All",4,8
"Kagiso Rabada",2019,"Robin Uthappa",12,1,9,"All","All","All",12,8
"Kagiso Rabada",2019,"Rohit Sharma",6,0,4,"All","All","All",Inf,9
"Kagiso Rabada",2019,"Sandeep Sharma",3,0,1,"All","All","All",Inf,18
"Kagiso Rabada",2019,"Sarfaraz Khan",5,0,4,"All","All","All",Inf,7.5
"Kagiso Rabada",2019,"Shane Watson",12,0,9,"All","All","All",Inf,8
"Kagiso Rabada",2019,"Shubman Gill",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2019,"Steven Smith",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2019,"Stuart Binny",11,1,6,"All","All","All",11,11
"Kagiso Rabada",2019,"Suresh Raina",5,0,3,"All","All","All",Inf,10
"Kagiso Rabada",2019,"Suryakumar Yadav",8,1,7,"All","All","All",8,6.85714285714286
"Kagiso Rabada",2019,"Tim Southee",7,0,7,"All","All","All",Inf,6
"Kagiso Rabada",2019,"Vijay Shankar",1,1,2,"All","All","All",1,3
"Kagiso Rabada",2019,"Virat Kohli",12,1,13,"All","All","All",12,5.53846153846154
"Kagiso Rabada",2019,"Washington Sundar",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2019,"Yusuf Pathan",2,0,5,"All","All","All",Inf,2.4
"Kagiso Rabada",2019,"Yuvraj Singh",6,1,4,"All","All","All",6,9
"Kagiso Rabada",2019,"Yuzvendra Chahal",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2020,"AB de Villiers",11,0,5,"All","All","All",Inf,13.2
"Kagiso Rabada",2020,"Aaron Finch",3,0,4,"All","All","All",Inf,4.5
"Kagiso Rabada",2020,"Abdul Samad",7,1,5,"All","All","All",7,8.4
"Kagiso Rabada",2020,"Abhishek Sharma",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2020,"Ambati Rayudu",11,0,5,"All","All","All",Inf,13.2
"Kagiso Rabada",2020,"Andre Russell",10,1,5,"All","All","All",10,12
"Kagiso Rabada",2020,"Ben Stokes",11,0,9,"All","All","All",Inf,7.33333333333333
"Kagiso Rabada",2020,"Chris Jordan",4,0,3,"All","All","All",Inf,8
"Kagiso Rabada",2020,"David Warner",31,1,13,"All","All","All",31,14.3076923076923
"Kagiso Rabada",2020,"Deepak Hooda",3,0,5,"All","All","All",Inf,3.6
"Kagiso Rabada",2020,"Devdutt Padikkal",9,0,8,"All","All","All",Inf,6.75
"Kagiso Rabada",2020,"Dinesh Karthik",0,1,2,"All","All","All",0,0
"Kagiso Rabada",2020,"Eoin Morgan",43,0,12,"All","All","All",Inf,21.5
"Kagiso Rabada",2020,"Faf du Plessis",16,2,13,"All","All","All",8,7.38461538461539
"Kagiso Rabada",2020,"Glenn Maxwell",14,2,12,"All","All","All",7,7
"Kagiso Rabada",2020,"Hardik Pandya",15,0,7,"All","All","All",Inf,12.8571428571429
"Kagiso Rabada",2020,"Ishan Kishan",52,1,27,"All","All","All",52,11.5555555555556
"Kagiso Rabada",2020,"Isuru Udana",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2020,"Jofra Archer",2,2,5,"All","All","All",1,2.4
"Kagiso Rabada",2020,"Jonny Bairstow",6,1,9,"All","All","All",6,4
"Kagiso Rabada",2020,"Jos Buttler",14,0,6,"All","All","All",Inf,14
"Kagiso Rabada",2020,"Josh Philippe",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2020,"KL Rahul",6,0,5,"All","All","All",Inf,7.2
"Kagiso Rabada",2020,"Kane Williamson",21,1,16,"All","All","All",21,7.875
"Kagiso Rabada",2020,"Kartik Tyagi",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2020,"Kedar Jadhav",5,0,2,"All","All","All",Inf,15
"Kagiso Rabada",2020,"Kieron Pollard",1,1,3,"All","All","All",1,2
"Kagiso Rabada",2020,"Krishnappa Gowtham",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2020,"Krunal Pandya",3,0,4,"All","All","All",Inf,4.5
"Kagiso Rabada",2020,"MS Dhoni",2,1,3,"All","All","All",2,4
"Kagiso Rabada",2020,"Manish Pandey",14,0,13,"All","All","All",Inf,6.46153846153846
"Kagiso Rabada",2020,"Mayank Agarwal",19,0,16,"All","All","All",Inf,7.125
"Kagiso Rabada",2020,"Murali Vijay",2,0,6,"All","All","All",Inf,2
"Kagiso Rabada",2020,"Navdeep Saini",3,0,4,"All","All","All",Inf,4.5
"Kagiso Rabada",2020,"Nicholas Pooran",5,1,4,"All","All","All",5,7.5
"Kagiso Rabada",2020,"Nitish Rana",14,0,12,"All","All","All",Inf,7
"Kagiso Rabada",2020,"Priyam Garg",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2020,"Quinton de Kock",27,0,18,"All","All","All",Inf,9
"Kagiso Rabada",2020,"Rahul Tewatia",14,1,10,"All","All","All",14,8.4
"Kagiso Rabada",2020,"Rahul Tripathi",11,0,7,"All","All","All",Inf,9.42857142857143
"Kagiso Rabada",2020,"Rashid Khan",1,1,2,"All","All","All",1,3
"Kagiso Rabada",2020,"Ravindra Jadeja",17,1,8,"All","All","All",17,12.75
"Kagiso Rabada",2020,"Robin Uthappa",3,0,3,"All","All","All",Inf,6
"Kagiso Rabada",2020,"Rohit Sharma",11,0,8,"All","All","All",Inf,8.25
"Kagiso Rabada",2020,"Sam Curran",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2020,"Sanju Samson",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2020,"Sarfaraz Khan",4,0,2,"All","All","All",Inf,12
"Kagiso Rabada",2020,"Shahbaz Nadeem",0,0,1,"All","All","All",NA,0
"Kagiso Rabada",2020,"Shane Watson",5,0,9,"All","All","All",Inf,3.33333333333333
"Kagiso Rabada",2020,"Shivam Dube",8,2,11,"All","All","All",4,4.36363636363636
"Kagiso Rabada",2020,"Shreevats Goswami",1,1,1,"All","All","All",1,6
"Kagiso Rabada",2020,"Shreyas Gopal",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2020,"Shubman Gill",1,0,3,"All","All","All",Inf,2
"Kagiso Rabada",2020,"Steven Smith",13,0,4,"All","All","All",Inf,19.5
"Kagiso Rabada",2020,"Sunil Narine",5,1,7,"All","All","All",5,4.28571428571429
"Kagiso Rabada",2020,"Suryakumar Yadav",20,1,17,"All","All","All",20,7.05882352941176
"Kagiso Rabada",2020,"Varun Aaron",1,1,2,"All","All","All",1,3
"Kagiso Rabada",2020,"Virat Kohli",9,1,7,"All","All","All",9,7.71428571428572
"Kagiso Rabada",2020,"Washington Sundar",11,1,7,"All","All","All",11,9.42857142857143
"Kagiso Rabada",2020,"Wriddhiman Saha",20,0,9,"All","All","All",Inf,13.3333333333333
"Kagiso Rabada",2020,"Yashasvi Jaiswal",2,0,4,"All","All","All",Inf,3
"Kagiso Rabada",2021,"AB de Villiers",29,0,15,"All","All","All",Inf,11.6
"Kagiso Rabada",2021,"Abdul Samad",12,1,9,"All","All","All",12,8
"Kagiso Rabada",2021,"Ambati Rayudu",7,0,9,"All","All","All",Inf,4.66666666666667
"Kagiso Rabada",2021,"Andre Russell",19,0,11,"All","All","All",Inf,10.3636363636364
"Kagiso Rabada",2021,"Chris Gayle",8,1,7,"All","All","All",8,6.85714285714286
"Kagiso Rabada",2021,"Chris Jordan",1,1,2,"All","All","All",1,3
"Kagiso Rabada",2021,"Chris Morris",15,0,7,"All","All","All",Inf,12.8571428571429
"Kagiso Rabada",2021,"David Miller",8,0,9,"All","All","All",Inf,5.33333333333333
"Kagiso Rabada",2021,"David Warner",4,0,4,"All","All","All",Inf,6
"Kagiso Rabada",2021,"Dawid Malan",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2021,"Deepak Hooda",11,0,5,"All","All","All",Inf,13.2
"Kagiso Rabada",2021,"Devdutt Padikkal",5,0,4,"All","All","All",Inf,7.5
"Kagiso Rabada",2021,"Dinesh Karthik",8,1,9,"All","All","All",8,5.33333333333333
"Kagiso Rabada",2021,"Glenn Maxwell",8,0,5,"All","All","All",Inf,9.6
"Kagiso Rabada",2021,"Hardik Pandya",6,0,3,"All","All","All",Inf,12
"Kagiso Rabada",2021,"Ishan Kishan",5,0,3,"All","All","All",Inf,10
"Kagiso Rabada",2021,"Jagadeesha Suchith",6,0,3,"All","All","All",Inf,12
"Kagiso Rabada",2021,"Jason Holder",9,0,3,"All","All","All",Inf,18
"Kagiso Rabada",2021,"Jasprit Bumrah",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2021,"Jayant Yadav",4,1,7,"All","All","All",4,3.42857142857143
"Kagiso Rabada",2021,"Jonny Bairstow",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2021,"KL Rahul",12,1,10,"All","All","All",12,7.2
"Kagiso Rabada",2021,"Kane Williamson",13,0,8,"All","All","All",Inf,9.75
"Kagiso Rabada",2021,"Kedar Jadhav",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2021,"Kieron Pollard",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2021,"Krunal Pandya",6,0,3,"All","All","All",Inf,12
"Kagiso Rabada",2021,"M Shahrukh Khan",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2021,"MS Dhoni",2,0,6,"All","All","All",Inf,2
"Kagiso Rabada",2021,"Mahipal Lomror",1,1,6,"All","All","All",1,1
"Kagiso Rabada",2021,"Manish Pandey",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2021,"Mayank Agarwal",37,0,14,"All","All","All",Inf,15.8571428571429
"Kagiso Rabada",2021,"Moeen Ali",3,0,4,"All","All","All",Inf,4.5
"Kagiso Rabada",2021,"Nicholas Pooran",6,0,4,"All","All","All",Inf,9
"Kagiso Rabada",2021,"Nitish Rana",9,0,10,"All","All","All",Inf,5.4
"Kagiso Rabada",2021,"Pat Cummins",2,0,1,"All","All","All",Inf,12
"Kagiso Rabada",2021,"Prabhsimran Singh",1,1,2,"All","All","All",1,3
"Kagiso Rabada",2021,"Quinton de Kock",9,0,5,"All","All","All",Inf,10.8
"Kagiso Rabada",2021,"Rahul Chahar",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2021,"Rahul Tewatia",4,1,4,"All","All","All",4,6
"Kagiso Rabada",2021,"Rahul Tripathi",1,0,5,"All","All","All",Inf,1.2
"Kagiso Rabada",2021,"Rajat Patidar",3,0,3,"All","All","All",Inf,6
"Kagiso Rabada",2021,"Rashid Khan",10,0,4,"All","All","All",Inf,15
"Kagiso Rabada",2021,"Riyan Parag",1,0,4,"All","All","All",Inf,1.5
"Kagiso Rabada",2021,"Robin Uthappa",13,0,11,"All","All","All",Inf,7.09090909090909
"Kagiso Rabada",2021,"Rohit Sharma",7,0,3,"All","All","All",Inf,14
"Kagiso Rabada",2021,"Ruturaj Gaikwad",19,0,12,"All","All","All",Inf,9.5
"Kagiso Rabada",2021,"Sanju Samson",27,1,16,"All","All","All",27,10.125
"Kagiso Rabada",2021,"Saurabh Tiwary",2,0,6,"All","All","All",Inf,2
"Kagiso Rabada",2021,"Shivam Dube",0,0,2,"All","All","All",NA,0
"Kagiso Rabada",2021,"Shubman Gill",11,1,18,"All","All","All",11,3.66666666666667
"Kagiso Rabada",2021,"Srikar Bharat",22,0,14,"All","All","All",Inf,9.42857142857143
"Kagiso Rabada",2021,"Sunil Narine",19,0,5,"All","All","All",Inf,22.8
"Kagiso Rabada",2021,"Suryakumar Yadav",15,0,8,"All","All","All",Inf,11.25
"Kagiso Rabada",2021,"Venkatesh Iyer",13,1,7,"All","All","All",13,11.1428571428571
"Kagiso Rabada",2021,"Virat Kohli",5,0,2,"All","All","All",Inf,15
"Kagiso Rabada",2021,"Washington Sundar",3,1,5,"All","All","All",3,3.6
"Kagiso Rabada",2021,"Wriddhiman Saha",6,1,6,"All","All","All",6,6
"Kagiso Rabada",2022,"Abhishek Sharma",11,0,6,"All","All","All",Inf,11
"Kagiso Rabada",2022,"Aiden Markram",16,0,8,"All","All","All",Inf,12
"Kagiso Rabada",2022,"Ajinkya Rahane",5,1,5,"All","All","All",5,6
"Kagiso Rabada",2022,"Alzarri Joseph",2,0,3,"All","All","All",Inf,4
"Kagiso Rabada",2022,"Ambati Rayudu",7,1,11,"All","All","All",7,3.81818181818182
"Kagiso Rabada",2022,"Avesh Khan",0,0,3,"All","All","All",NA,0
"Kagiso Rabada",2022,"Axar Patel",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2022,"Ayush Badoni",4,1,4,"All","All","All",4,6
"Kagiso Rabada",2022,"David Miller",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2022,"David Warner",29,0,12,"All","All","All",Inf,14.5
"Kagiso Rabada",2022,"Deepak Hooda",1,0,2,"All","All","All",Inf,3
"Kagiso Rabada",2022,"Devdutt Padikkal",12,0,7,"All","All","All",Inf,10.2857142857143
"Kagiso Rabada",2022,"Dewald Brevis",0,0,2,"All","All","All",NA,0
"Kagiso Rabada",2022,"Dushmantha Chameera",12,1,3,"All","All","All",12,24
"Kagiso Rabada",2022,"Glenn Maxwell",2,0,3,"All","All","All",Inf,4
"Kagiso Rabada",2022,"Hardik Pandya",11,0,4,"All","All","All",Inf,16.5
"Kagiso Rabada",2022,"Harshal Patel",4,1,2,"All","All","All",4,12
"Kagiso Rabada",2022,"Ishan Kishan",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2022,"Jason Holder",0,0,1,"All","All","All",NA,0
"Kagiso Rabada",2022,"Jos Buttler",25,1,11,"All","All","All",25,13.6363636363636
"Kagiso Rabada",2022,"Josh Hazlewood",1,0,1,"All","All","All",Inf,6
"Kagiso Rabada",2022,"KL Rahul",5,1,4,"All","All","All",5,7.5
"Kagiso Rabada",2022,"Kane Williamson",1,1,6,"All","All","All",1,1
"Kagiso Rabada",2022,"Kieron Pollard",1,0,3,"All","All","All",Inf,2
"Kagiso Rabada",2022,"Krunal Pandya",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2022,"Lalit Yadav",5,0,4,"All","All","All",Inf,7.5
"Kagiso Rabada",2022,"Lockie Ferguson",4,1,2,"All","All","All",4,12
"Kagiso Rabada",2022,"MS Dhoni",2,0,2,"All","All","All",Inf,6
"Kagiso Rabada",2022,"Matthew Wade",0,1,1,"All","All","All",0,0
"Kagiso Rabada",2022,"Mitchell Marsh",16,1,9,"All","All","All",16,10.6666666666667
"Kagiso Rabada",2022,"Mitchell Santner",1,0,5,"All","All","All",Inf,1.2
"Kagiso Rabada",2022,"Mohammed Siraj",4,0,4,"All","All","All",Inf,6
"Kagiso Rabada",2022,"Murugan Ashwin",0,0,2,"All","All","All",NA,0
"Kagiso Rabada",2022,"Nicholas Pooran",5,0,6,"All","All","All",Inf,5
"Kagiso Rabada",2022,"Pradeep Sangwan",2,0,3,"All","All","All",Inf,4
"Kagiso Rabada",2022,"Prithvi Shaw",5,0,3,"All","All","All",Inf,10
