"Bowler","Season","Striker","Bowling_Team","Runs","Wickets","Balls","Stadium","Batting_Team","Average","Economy"
"Iqbal Abdulla",2016,"Ravindra Jadeja","Royal Challengers Bangalore",8,0,5,"All","All",Inf,9.6
"Iqbal Abdulla",2016,"Robin Uthappa","Royal Challengers Bangalore",0,1,2,"All","All",0,0
"Iqbal Abdulla",2016,"Rohit Sharma","Royal Challengers Bangalore",16,1,11,"All","All",16,8.72727272727273
"Iqbal Abdulla",2016,"Sam Billings","Royal Challengers Bangalore",1,0,3,"All","All",Inf,2
"Iqbal Abdulla",2016,"Suresh Raina","Royal Challengers Bangalore",2,0,4,"All","All",Inf,3
"Iqbal Abdulla",2016,"Wriddhiman Saha","Royal Challengers Bangalore",5,0,5,"All","All",Inf,6
"Iqbal Abdulla",2016,"Yusuf Pathan","Royal Challengers Bangalore",3,0,5,"All","All",Inf,3.6
"Iqbal Abdulla",2017,"Aditya Tare","Royal Challengers Bangalore",7,0,3,"All","All",Inf,14
"Iqbal Abdulla",2017,"Axar Patel","Royal Challengers Bangalore",8,0,4,"All","All",Inf,12
"Iqbal Abdulla",2017,"Chris Morris","Royal Challengers Bangalore",1,1,2,"All","All",1,3
"Iqbal Abdulla",2017,"Hashim Amla","Royal Challengers Bangalore",10,0,6,"All","All",Inf,10
"Iqbal Abdulla",2017,"Manan Vohra","Royal Challengers Bangalore",1,0,2,"All","All",Inf,3
"Iqbal Abdulla",2017,"Rishabh Pant","Royal Challengers Bangalore",21,0,6,"All","All",Inf,21
"Iqbal Abdulla",2017,"Sam Billings","Royal Challengers Bangalore",5,1,5,"All","All",5,6
"Iqbal Abdulla",2017,"Sanju Samson","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Irfan Pathan",2008,"Abhishek Nayar","Punjab Kings",3,1,4,"All","All",3,4.5
"Irfan Pathan",2008,"Adam Gilchrist","Punjab Kings",1,1,2,"All","All",1,3
"Irfan Pathan",2008,"Ajit Agarkar","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2008,"Albie Morkel","Punjab Kings",3,0,3,"All","All",Inf,6
"Irfan Pathan",2008,"Anil Kumble","Punjab Kings",0,0,1,"All","All",NA,0
"Irfan Pathan",2008,"Ashish Nehra","Punjab Kings",0,0,6,"All","All",NA,0
"Irfan Pathan",2008,"Brad Hodge","Punjab Kings",1,1,3,"All","All",1,2
"Irfan Pathan",2008,"Dale Steyn","Punjab Kings",0,0,2,"All","All",NA,0
"Irfan Pathan",2008,"Darren Lehmann","Punjab Kings",4,1,6,"All","All",4,4
"Irfan Pathan",2008,"David Hussey","Punjab Kings",1,0,4,"All","All",Inf,1.5
"Irfan Pathan",2008,"Debabrata Das","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2008,"Doddapaneni Kalyankrishna","Punjab Kings",0,1,1,"All","All",0,0
"Irfan Pathan",2008,"Dwayne Bravo","Punjab Kings",2,0,2,"All","All",Inf,6
"Irfan Pathan",2008,"Dwayne Smith","Punjab Kings",2,0,4,"All","All",Inf,3
"Irfan Pathan",2008,"Farveez Maharoof","Punjab Kings",6,0,6,"All","All",Inf,6
"Irfan Pathan",2008,"Gautam Gambhir","Punjab Kings",23,0,17,"All","All",Inf,8.11764705882353
"Irfan Pathan",2008,"Harbhajan Singh","Punjab Kings",0,1,1,"All","All",0,0
"Irfan Pathan",2008,"Herschelle Gibbs","Punjab Kings",2,0,3,"All","All",Inf,4
"Irfan Pathan",2008,"Jacob Oram","Punjab Kings",6,1,3,"All","All",6,12
"Irfan Pathan",2008,"Jagadeesh Arunkumar","Punjab Kings",0,0,1,"All","All",NA,0
"Irfan Pathan",2008,"Laxmi Shukla","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2008,"Luke Ronchi","Punjab Kings",11,0,5,"All","All",Inf,13.2
"Irfan Pathan",2008,"MS Dhoni","Punjab Kings",5,0,6,"All","All",Inf,5
"Irfan Pathan",2008,"Mahesh Rawat","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2008,"Manoj Tiwary","Punjab Kings",3,0,2,"All","All",Inf,9
"Irfan Pathan",2008,"Mark Boucher","Punjab Kings",10,0,7,"All","All",Inf,8.57142857142857
"Irfan Pathan",2008,"Matthew Hayden","Punjab Kings",4,1,2,"All","All",4,12
"Irfan Pathan",2008,"Michael Hussey","Punjab Kings",24,0,10,"All","All",Inf,14.4
"Irfan Pathan",2008,"Misbah-ul-Haq","Punjab Kings",2,0,2,"All","All",Inf,6
"Irfan Pathan",2008,"Mohammad Hafeez","Punjab Kings",6,1,7,"All","All",6,5.14285714285714
"Irfan Pathan",2008,"Mohammad Kaif","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2008,"Musavir Khote","Punjab Kings",2,0,2,"All","All",Inf,6
"Irfan Pathan",2008,"Niraj Patel","Punjab Kings",6,0,10,"All","All",Inf,3.6
"Irfan Pathan",2008,"Pankaj Singh","Punjab Kings",1,0,5,"All","All",Inf,1.2
"Irfan Pathan",2008,"Parthiv Patel","Punjab Kings",11,0,12,"All","All",Inf,5.5
"Irfan Pathan",2008,"RP Singh","Punjab Kings",2,0,2,"All","All",Inf,6
"Irfan Pathan",2008,"Rahul Dravid","Punjab Kings",4,1,7,"All","All",4,3.42857142857143
"Irfan Pathan",2008,"Rajat Bhatia","Punjab Kings",1,1,2,"All","All",1,3
"Irfan Pathan",2008,"Ravindra Jadeja","Punjab Kings",3,0,7,"All","All",Inf,2.57142857142857
"Irfan Pathan",2008,"Robin Uthappa","Punjab Kings",1,0,7,"All","All",Inf,0.857142857142857
"Irfan Pathan",2008,"Rohit Sharma","Punjab Kings",9,0,6,"All","All",Inf,9
"Irfan Pathan",2008,"S Badrinath","Punjab Kings",24,0,14,"All","All",Inf,10.2857142857143
"Irfan Pathan",2008,"Sachin Tendulkar","Punjab Kings",15,0,9,"All","All",Inf,10
"Irfan Pathan",2008,"Salman Butt","Punjab Kings",11,0,7,"All","All",Inf,9.42857142857143
"Irfan Pathan",2008,"Sanath Jayasuriya","Punjab Kings",18,0,6,"All","All",Inf,18
"Irfan Pathan",2008,"Shahid Afridi","Punjab Kings",5,0,3,"All","All",Inf,10
"Irfan Pathan",2008,"Shane Watson","Punjab Kings",14,0,12,"All","All",Inf,7
"Irfan Pathan",2008,"Shaun Pollock","Punjab Kings",2,0,2,"All","All",Inf,6
"Irfan Pathan",2008,"Shikhar Dhawan","Punjab Kings",0,0,2,"All","All",NA,0
"Irfan Pathan",2008,"Shoaib Malik","Punjab Kings",3,0,2,"All","All",Inf,9
"Irfan Pathan",2008,"Sourav Ganguly","Punjab Kings",24,0,11,"All","All",Inf,13.0909090909091
"Irfan Pathan",2008,"Stephen Fleming","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2008,"Suresh Raina","Punjab Kings",21,0,15,"All","All",Inf,8.4
"Irfan Pathan",2008,"VVS Laxman","Punjab Kings",11,0,7,"All","All",Inf,9.42857142857143
"Irfan Pathan",2008,"Vidyut Sivaramakrishnan","Punjab Kings",5,1,5,"All","All",5,6
"Irfan Pathan",2008,"Virat Kohli","Punjab Kings",19,1,23,"All","All",19,4.95652173913043
"Irfan Pathan",2008,"Virender Sehwag","Punjab Kings",1,1,3,"All","All",1,2
"Irfan Pathan",2008,"Wriddhiman Saha","Punjab Kings",8,0,8,"All","All",Inf,6
"Irfan Pathan",2008,"Yo Mahesh","Punjab Kings",2,0,2,"All","All",Inf,6
"Irfan Pathan",2008,"Younis Khan","Punjab Kings",1,1,5,"All","All",1,1.2
"Irfan Pathan",2008,"Zaheer Khan","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2009,"AB de Villiers","Punjab Kings",2,0,3,"All","All",Inf,4
"Irfan Pathan",2009,"Abhishek Nayar","Punjab Kings",5,1,5,"All","All",5,6
"Irfan Pathan",2009,"Abhishek Raut","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2009,"Adam Gilchrist","Punjab Kings",26,0,11,"All","All",Inf,14.1818181818182
"Irfan Pathan",2009,"Ajinkya Rahane","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2009,"Albie Morkel","Punjab Kings",2,0,2,"All","All",Inf,6
"Irfan Pathan",2009,"Andrew Symonds","Punjab Kings",15,0,7,"All","All",Inf,12.8571428571429
"Irfan Pathan",2009,"Anil Kumble","Punjab Kings",6,0,5,"All","All",Inf,7.2
"Irfan Pathan",2009,"Ashish Nehra","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2009,"Brad Hodge","Punjab Kings",21,0,8,"All","All",Inf,15.75
"Irfan Pathan",2009,"Brendon McCullum","Punjab Kings",4,0,10,"All","All",Inf,2.4
"Irfan Pathan",2009,"Chris Gayle","Punjab Kings",31,0,20,"All","All",Inf,9.3
"Irfan Pathan",2009,"Daniel Vettori","Punjab Kings",1,1,2,"All","All",1,3
"Irfan Pathan",2009,"Dinesh Karthik","Punjab Kings",7,1,6,"All","All",7,7
"Irfan Pathan",2009,"Dwaraka Ravi Teja","Punjab Kings",1,0,3,"All","All",Inf,2
"Irfan Pathan",2009,"Dwayne Bravo","Punjab Kings",10,0,13,"All","All",Inf,4.61538461538462
"Irfan Pathan",2009,"Gautam Gambhir","Punjab Kings",15,0,13,"All","All",Inf,6.92307692307692
"Irfan Pathan",2009,"George Bailey","Punjab Kings",5,0,3,"All","All",Inf,10
"Irfan Pathan",2009,"Graeme Smith","Punjab Kings",10,1,6,"All","All",10,10
"Irfan Pathan",2009,"Harbhajan Singh","Punjab Kings",6,0,4,"All","All",Inf,9
"Irfan Pathan",2009,"Herschelle Gibbs","Punjab Kings",3,0,2,"All","All",Inf,9
"Irfan Pathan",2009,"Jacob Oram","Punjab Kings",2,1,2,"All","All",2,6
"Irfan Pathan",2009,"Jacques Kallis","Punjab Kings",17,0,10,"All","All",Inf,10.2
"Irfan Pathan",2009,"Jean-Paul Duminy","Punjab Kings",5,0,7,"All","All",Inf,4.28571428571429
"Irfan Pathan",2009,"Jesse Ryder","Punjab Kings",9,1,10,"All","All",9,5.4
"Irfan Pathan",2009,"Lakshmipathy Balaji","Punjab Kings",1,0,4,"All","All",Inf,1.5
"Irfan Pathan",2009,"Lee Carseldine","Punjab Kings",14,0,7,"All","All",Inf,12
"Irfan Pathan",2009,"MS Dhoni","Punjab Kings",8,0,5,"All","All",Inf,9.6
"Irfan Pathan",2009,"Mahesh Rawat","Punjab Kings",2,0,3,"All","All",Inf,4
"Irfan Pathan",2009,"Matthew Hayden","Punjab Kings",12,0,9,"All","All",Inf,8
"Irfan Pathan",2009,"Morne van Wyk","Punjab Kings",8,0,4,"All","All",Inf,12
"Irfan Pathan",2009,"Muthiah Muralidaran","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2009,"Naman Ojha","Punjab Kings",7,0,9,"All","All",Inf,4.66666666666667
"Irfan Pathan",2009,"Pankaj Singh","Punjab Kings",0,1,1,"All","All",0,0
"Irfan Pathan",2009,"Parthiv Patel","Punjab Kings",17,0,9,"All","All",Inf,11.3333333333333
"Irfan Pathan",2009,"Pradeep Sangwan","Punjab Kings",4,0,3,"All","All",Inf,8
"Irfan Pathan",2009,"Praveen Kumar","Punjab Kings",1,1,4,"All","All",1,1.5
"Irfan Pathan",2009,"RP Singh","Punjab Kings",0,1,2,"All","All",0,0
"Irfan Pathan",2009,"Rajesh Bishnoi","Punjab Kings",6,0,2,"All","All",Inf,18
"Irfan Pathan",2009,"Ravichandran Ashwin","Punjab Kings",5,1,4,"All","All",5,7.5
"Irfan Pathan",2009,"Ravindra Jadeja","Punjab Kings",10,1,5,"All","All",10,12
"Irfan Pathan",2009,"Rob Quiney","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2009,"Robin Uthappa","Punjab Kings",0,1,1,"All","All",0,0
"Irfan Pathan",2009,"Roelof van der Merwe","Punjab Kings",6,0,4,"All","All",Inf,9
"Irfan Pathan",2009,"Rohit Sharma","Punjab Kings",8,1,6,"All","All",8,8
"Irfan Pathan",2009,"Ross Taylor","Punjab Kings",5,0,2,"All","All",Inf,15
"Irfan Pathan",2009,"Ryan Harris","Punjab Kings",2,0,1,"All","All",Inf,12
"Irfan Pathan",2009,"S Badrinath","Punjab Kings",0,1,1,"All","All",0,0
"Irfan Pathan",2009,"Sachin Tendulkar","Punjab Kings",4,0,8,"All","All",Inf,3
"Irfan Pathan",2009,"Sanath Jayasuriya","Punjab Kings",1,1,1,"All","All",1,6
"Irfan Pathan",2009,"Shane Warne","Punjab Kings",12,0,8,"All","All",Inf,9
"Irfan Pathan",2009,"Shikhar Dhawan","Punjab Kings",2,0,4,"All","All",Inf,3
"Irfan Pathan",2009,"Shreevats Goswami","Punjab Kings",1,0,5,"All","All",Inf,1.2
"Irfan Pathan",2009,"Suresh Raina","Punjab Kings",16,0,7,"All","All",Inf,13.7142857142857
"Irfan Pathan",2009,"Swapnil Asnodkar","Punjab Kings",1,1,1,"All","All",1,6
"Irfan Pathan",2009,"Thilan Thushara","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2009,"Tirumalasetti Suman","Punjab Kings",11,0,5,"All","All",Inf,13.2
"Irfan Pathan",2009,"Venugopal Rao","Punjab Kings",5,0,5,"All","All",Inf,6
"Irfan Pathan",2009,"Vinay Kumar","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2009,"Virat Kohli","Punjab Kings",2,1,3,"All","All",2,4
"Irfan Pathan",2009,"Virender Sehwag","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2009,"Yusuf Pathan","Punjab Kings",8,0,7,"All","All",Inf,6.85714285714286
"Irfan Pathan",2010,"AB de Villiers","Punjab Kings",3,0,6,"All","All",Inf,3
"Irfan Pathan",2010,"Adam Gilchrist","Punjab Kings",7,1,7,"All","All",7,6
"Irfan Pathan",2010,"Adam Voges","Punjab Kings",25,0,11,"All","All",Inf,13.6363636363636
"Irfan Pathan",2010,"Albie Morkel","Punjab Kings",5,0,3,"All","All",Inf,10
"Irfan Pathan",2010,"Ambati Rayudu","Punjab Kings",14,0,5,"All","All",Inf,16.8
"Irfan Pathan",2010,"Amit Mishra","Punjab Kings",4,0,2,"All","All",Inf,12
"Irfan Pathan",2010,"Andrew Symonds","Punjab Kings",2,0,3,"All","All",Inf,4
"Irfan Pathan",2010,"Angelo Mathews","Punjab Kings",11,1,9,"All","All",11,7.33333333333333
"Irfan Pathan",2010,"Ashish Nehra","Punjab Kings",0,1,2,"All","All",0,0
"Irfan Pathan",2010,"Bodapati Sumanth","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2010,"Chaminda Vaas","Punjab Kings",3,1,4,"All","All",3,4.5
"Irfan Pathan",2010,"Chris Gayle","Punjab Kings",5,0,3,"All","All",Inf,10
"Irfan Pathan",2010,"David Hussey","Punjab Kings",7,0,3,"All","All",Inf,14
"Irfan Pathan",2010,"Dinesh Karthik","Punjab Kings",1,1,5,"All","All",1,1.2
"Irfan Pathan",2010,"Faiz Fazal","Punjab Kings",11,0,6,"All","All",Inf,11
"Irfan Pathan",2010,"Farveez Maharoof","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2010,"Gautam Gambhir","Punjab Kings",24,1,13,"All","All",24,11.0769230769231
"Irfan Pathan",2010,"Harbhajan Singh","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2010,"Herschelle Gibbs","Punjab Kings",5,0,3,"All","All",Inf,10
"Irfan Pathan",2010,"Jacques Kallis","Punjab Kings",10,0,6,"All","All",Inf,10
"Irfan Pathan",2010,"Jean-Paul Duminy","Punjab Kings",2,0,3,"All","All",Inf,4
"Irfan Pathan",2010,"Kevin Pietersen","Punjab Kings",25,0,12,"All","All",Inf,12.5
"Irfan Pathan",2010,"Kieron Pollard","Punjab Kings",10,2,10,"All","All",5,6
"Irfan Pathan",2010,"MS Dhoni","Punjab Kings",24,0,8,"All","All",Inf,18
"Irfan Pathan",2010,"Manish Pandey","Punjab Kings",23,0,12,"All","All",Inf,11.5
"Irfan Pathan",2010,"Manoj Tiwary","Punjab Kings",38,1,18,"All","All",38,12.6666666666667
"Irfan Pathan",2010,"Matthew Hayden","Punjab Kings",10,0,10,"All","All",Inf,6
"Irfan Pathan",2010,"Michael Lumb","Punjab Kings",24,0,11,"All","All",Inf,13.0909090909091
"Irfan Pathan",2010,"Mithun Manhas","Punjab Kings",10,0,7,"All","All",Inf,8.57142857142857
"Irfan Pathan",2010,"Mohnish Mishra","Punjab Kings",4,0,3,"All","All",Inf,8
"Irfan Pathan",2010,"Murali Vijay","Punjab Kings",7,0,4,"All","All",Inf,10.5
"Irfan Pathan",2010,"Naman Ojha","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2010,"Paras Dogra","Punjab Kings",1,0,1,"All","All",Inf,6
"Irfan Pathan",2010,"Parthiv Patel","Punjab Kings",10,0,6,"All","All",Inf,10
"Irfan Pathan",2010,"Rajagopal Sathish","Punjab Kings",4,1,4,"All","All",4,6
"Irfan Pathan",2010,"Rajat Bhatia","Punjab Kings",0,0,3,"All","All",NA,0
"Irfan Pathan",2010,"Ravichandran Ashwin","Punjab Kings",2,1,3,"All","All",2,4
"Irfan Pathan",2010,"Robin Uthappa","Punjab Kings",0,1,1,"All","All",0,0
"Irfan Pathan",2010,"Rohit Sharma","Punjab Kings",18,0,7,"All","All",Inf,15.4285714285714
"Irfan Pathan",2010,"S Badrinath","Punjab Kings",0,0,2,"All","All",NA,0
"Irfan Pathan",2010,"Sachin Tendulkar","Punjab Kings",3,0,7,"All","All",Inf,2.57142857142857
"Irfan Pathan",2010,"Shikhar Dhawan","Punjab Kings",15,1,12,"All","All",15,7.5
"Irfan Pathan",2010,"Sourav Ganguly","Punjab Kings",17,1,15,"All","All",17,6.8
"Irfan Pathan",2010,"Suresh Raina","Punjab Kings",8,0,4,"All","All",Inf,12
"Irfan Pathan",2010,"Tirumalasetti Suman","Punjab Kings",10,0,6,"All","All",Inf,10
"Irfan Pathan",2010,"VVS Laxman","Punjab Kings",1,0,2,"All","All",Inf,3
"Irfan Pathan",2010,"Virat Kohli","Punjab Kings",11,0,6,"All","All",Inf,11
"Irfan Pathan",2010,"Virender Sehwag","Punjab Kings",8,1,6,"All","All",8,8
"Irfan Pathan",2011,"Adam Gilchrist","Delhi Capitals",21,0,16,"All","All",Inf,7.875
"Irfan Pathan",2011,"Aiden Blizzard","Delhi Capitals",1,0,4,"All","All",Inf,1.5
"Irfan Pathan",2011,"Ajinkya Rahane","Delhi Capitals",9,0,5,"All","All",Inf,10.8
"Irfan Pathan",2011,"Ambati Rayudu","Delhi Capitals",2,0,10,"All","All",Inf,1.2
"Irfan Pathan",2011,"Ashok Menaria","Delhi Capitals",6,1,5,"All","All",6,7.2
"Irfan Pathan",2011,"Brad Hodge","Delhi Capitals",16,0,7,"All","All",Inf,13.7142857142857
"Irfan Pathan",2011,"Brendon McCullum","Delhi Capitals",16,1,10,"All","All",16,9.6
"Irfan Pathan",2011,"Cameron White","Delhi Capitals",2,0,2,"All","All",Inf,6
"Irfan Pathan",2011,"Cheteshwar Pujara","Delhi Capitals",2,0,2,"All","All",Inf,6
"Irfan Pathan",2011,"Dan Christian","Delhi Capitals",8,0,7,"All","All",Inf,6.85714285714286
"Irfan Pathan",2011,"Daniel Vettori","Delhi Capitals",6,0,5,"All","All",Inf,7.2
"Irfan Pathan",2011,"David Hussey","Delhi Capitals",1,0,1,"All","All",Inf,6
"Irfan Pathan",2011,"Dinesh Karthik","Delhi Capitals",3,0,3,"All","All",Inf,6
"Irfan Pathan",2011,"Dwaraka Ravi Teja","Delhi Capitals",2,0,4,"All","All",Inf,3
"Irfan Pathan",2011,"Gautam Gambhir","Delhi Capitals",1,0,2,"All","All",Inf,3
"Irfan Pathan",2011,"Graeme Smith","Delhi Capitals",2,0,6,"All","All",Inf,2
"Irfan Pathan",2011,"Jacques Kallis","Delhi Capitals",3,1,8,"All","All",3,2.25
"Irfan Pathan",2011,"Jean-Paul Duminy","Delhi Capitals",3,0,3,"All","All",Inf,6
"Irfan Pathan",2011,"Jesse Ryder","Delhi Capitals",10,0,4,"All","All",Inf,15
"Irfan Pathan",2011,"Johan Botha","Delhi Capitals",2,0,2,"All","All",Inf,6
"Irfan Pathan",2011,"Kumar Sangakkara","Delhi Capitals",10,0,11,"All","All",Inf,5.45454545454545
"Irfan Pathan",2011,"MS Dhoni","Delhi Capitals",19,0,8,"All","All",Inf,14.25
"Irfan Pathan",2011,"Mahela Jayawardene","Delhi Capitals",3,0,7,"All","All",Inf,2.57142857142857
"Irfan Pathan",2011,"Mandeep Singh","Delhi Capitals",8,1,4,"All","All",8,12
