"Striker","Season","Batting_Team","Bowling_Team","Runs","Dismissed","Balls","Run_Out","Bowler","Stadium","Average","Strike_Rate"
"Sarabjit Ladda",2010,"Delhi Capitals","Deccan Chargers",0,1,1,1,"All","All",0,0
"Sarabjit Ladda",2010,"Delhi Capitals","Mumbai Indians",0,0,8,0,"All","All",NA,0
"Sarfaraz Khan",2015,"Royal Challengers Bangalore","Chennai Super Kings",50,3,36,0,"All","All",16.6666666666667,138.888888888889
"Sarfaraz Khan",2015,"Royal Challengers Bangalore","Punjab Kings",15,1,13,0,"All","All",15,115.384615384615
"Sarfaraz Khan",2015,"Royal Challengers Bangalore","Rajasthan Royals",46,0,22,0,"All","All",Inf,209.090909090909
"Sarfaraz Khan",2016,"Royal Challengers Bangalore","Delhi Capitals",1,1,2,1,"All","All",1,50
"Sarfaraz Khan",2016,"Royal Challengers Bangalore","Mumbai Indians",28,1,18,0,"All","All",28,155.555555555556
"Sarfaraz Khan",2016,"Royal Challengers Bangalore","Rising Pune Supergiants",2,0,1,0,"All","All",Inf,200
"Sarfaraz Khan",2016,"Royal Challengers Bangalore","Sunrisers Hyderabad",35,0,10,0,"All","All",Inf,350
"Sarfaraz Khan",2018,"Royal Challengers Bangalore","Delhi Capitals",11,1,8,0,"All","All",11,137.5
"Sarfaraz Khan",2018,"Royal Challengers Bangalore","Kolkata Knight Riders",6,1,10,0,"All","All",6,60
"Sarfaraz Khan",2018,"Royal Challengers Bangalore","Mumbai Indians",5,1,6,0,"All","All",5,83.3333333333333
"Sarfaraz Khan",2018,"Royal Challengers Bangalore","Punjab Kings",0,1,1,0,"All","All",0,0
"Sarfaraz Khan",2018,"Royal Challengers Bangalore","Rajasthan Royals",7,1,8,0,"All","All",7,87.5
"Sarfaraz Khan",2018,"Royal Challengers Bangalore","Sunrisers Hyderabad",22,0,8,0,"All","All",Inf,275
"Sarfaraz Khan",2019,"Punjab Kings","Chennai Super Kings",67,1,59,0,"All","All",67,113.559322033898
"Sarfaraz Khan",2019,"Punjab Kings","Delhi Capitals",39,1,29,0,"All","All",39,134.48275862069
"Sarfaraz Khan",2019,"Punjab Kings","Kolkata Knight Riders",13,1,13,0,"All","All",13,100
"Sarfaraz Khan",2019,"Punjab Kings","Rajasthan Royals",46,0,29,0,"All","All",Inf,158.620689655172
"Sarfaraz Khan",2019,"Punjab Kings","Royal Challengers Bangalore",15,1,13,0,"All","All",15,115.384615384615
"Sarfaraz Khan",2020,"Punjab Kings","Chennai Super Kings",14,0,9,0,"All","All",Inf,155.555555555556
"Sarfaraz Khan",2020,"Punjab Kings","Delhi Capitals",12,1,12,0,"All","All",12,100
"Sarfaraz Khan",2020,"Punjab Kings","Mumbai Indians",7,1,8,0,"All","All",7,87.5
"Sarfaraz Khan",2021,"Punjab Kings","Chennai Super Kings",0,1,3,0,"All","All",0,0
"Sarfaraz Khan",2021,"Punjab Kings","Royal Challengers Bangalore",0,1,1,0,"All","All",0,0
"Sarfaraz Khan",2022,"Delhi Capitals","Lucknow Super Giants",36,0,28,0,"All","All",Inf,128.571428571429
"Sarfaraz Khan",2022,"Delhi Capitals","Mumbai Indians",10,1,7,0,"All","All",10,142.857142857143
"Sarfaraz Khan",2022,"Delhi Capitals","Punjab Kings",44,1,29,0,"All","All",44,151.724137931034
"Sarfaraz Khan",2022,"Delhi Capitals","Rajasthan Royals",1,1,3,0,"All","All",1,33.3333333333333
"Saurabh Tiwary",2008,"Mumbai Indians","Delhi Capitals",9,1,10,0,"All","All",9,90
"Saurabh Tiwary",2008,"Mumbai Indians","Punjab Kings",17,1,10,0,"All","All",17,170
"Saurabh Tiwary",2009,"Mumbai Indians","Deccan Chargers",3,1,5,0,"All","All",3,60
"Saurabh Tiwary",2009,"Mumbai Indians","Kolkata Knight Riders",4,0,3,0,"All","All",Inf,133.333333333333
"Saurabh Tiwary",2009,"Mumbai Indians","Punjab Kings",6,0,4,0,"All","All",Inf,150
"Saurabh Tiwary",2010,"Mumbai Indians","Chennai Super Kings",16,3,23,0,"All","All",5.33333333333333,69.5652173913043
"Saurabh Tiwary",2010,"Mumbai Indians","Deccan Chargers",48,2,38,0,"All","All",24,126.315789473684
"Saurabh Tiwary",2010,"Mumbai Indians","Delhi Capitals",99,2,65,1,"All","All",49.5,152.307692307692
"Saurabh Tiwary",2010,"Mumbai Indians","Kolkata Knight Riders",76,2,61,0,"All","All",38,124.590163934426
"Saurabh Tiwary",2010,"Mumbai Indians","Punjab Kings",35,2,28,0,"All","All",17.5,125
"Saurabh Tiwary",2010,"Mumbai Indians","Rajasthan Royals",68,2,42,0,"All","All",34,161.904761904762
"Saurabh Tiwary",2010,"Mumbai Indians","Royal Challengers Bangalore",77,1,52,0,"All","All",77,148.076923076923
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Chennai Super Kings",78,1,79,0,"All","All",78,98.7341772151899
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Deccan Chargers",7,1,10,0,"All","All",7,70
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Delhi Capitals",18,1,20,0,"All","All",18,90
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Kochi Tuskers Kerala",26,1,24,0,"All","All",26,108.333333333333
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Kolkata Knight Riders",1,1,5,1,"All","All",1,20
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Mumbai Indians",24,0,22,0,"All","All",Inf,109.090909090909
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Pune Warriors",14,1,8,0,"All","All",14,175
"Saurabh Tiwary",2011,"Royal Challengers Bangalore","Punjab Kings",19,2,20,0,"All","All",9.5,95
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Chennai Super Kings",8,1,6,0,"All","All",8,133.333333333333
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Deccan Chargers",30,1,27,0,"All","All",30,111.111111111111
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Delhi Capitals",1,1,3,0,"All","All",1,33.3333333333333
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Kolkata Knight Riders",37,2,41,0,"All","All",18.5,90.2439024390244
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Mumbai Indians",21,1,16,0,"All","All",21,131.25
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Pune Warriors",72,0,53,0,"All","All",Inf,135.849056603774
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Punjab Kings",5,1,8,0,"All","All",5,62.5
"Saurabh Tiwary",2012,"Royal Challengers Bangalore","Rajasthan Royals",17,1,16,0,"All","All",17,106.25
"Saurabh Tiwary",2013,"Royal Challengers Bangalore","Kolkata Knight Riders",1,1,3,0,"All","All",1,33.3333333333333
"Saurabh Tiwary",2013,"Royal Challengers Bangalore","Mumbai Indians",21,1,19,0,"All","All",21,110.526315789474
"Saurabh Tiwary",2013,"Royal Challengers Bangalore","Pune Warriors",54,2,47,0,"All","All",27,114.893617021277
"Saurabh Tiwary",2013,"Royal Challengers Bangalore","Rajasthan Royals",33,0,37,0,"All","All",Inf,89.1891891891892
"Saurabh Tiwary",2015,"Delhi Capitals","Kolkata Knight Riders",24,0,15,0,"All","All",Inf,160
"Saurabh Tiwary",2015,"Delhi Capitals","Mumbai Indians",13,0,11,0,"All","All",Inf,118.181818181818
"Saurabh Tiwary",2015,"Delhi Capitals","Punjab Kings",5,0,4,0,"All","All",Inf,125
"Saurabh Tiwary",2015,"Delhi Capitals","Rajasthan Royals",28,0,14,0,"All","All",Inf,200
"Saurabh Tiwary",2015,"Delhi Capitals","Royal Challengers Bangalore",13,0,9,0,"All","All",Inf,144.444444444444
"Saurabh Tiwary",2015,"Delhi Capitals","Sunrisers Hyderabad",26,0,25,0,"All","All",Inf,104
"Saurabh Tiwary",2016,"Rising Pune Supergiants","Delhi Capitals",21,1,18,0,"All","All",21,116.666666666667
"Saurabh Tiwary",2016,"Rising Pune Supergiants","Gujarat Lions",1,1,2,1,"All","All",1,50
"Saurabh Tiwary",2016,"Rising Pune Supergiants","Kolkata Knight Riders",13,1,12,0,"All","All",13,108.333333333333
"Saurabh Tiwary",2016,"Rising Pune Supergiants","Mumbai Indians",57,1,45,0,"All","All",57,126.666666666667
"Saurabh Tiwary",2016,"Rising Pune Supergiants","Punjab Kings",17,1,15,0,"All","All",17,113.333333333333
"Saurabh Tiwary",2016,"Rising Pune Supergiants","Royal Challengers Bangalore",52,1,39,0,"All","All",52,133.333333333333
"Saurabh Tiwary",2016,"Rising Pune Supergiants","Sunrisers Hyderabad",9,1,10,0,"All","All",9,90
"Saurabh Tiwary",2017,"Mumbai Indians","Kolkata Knight Riders",52,1,43,1,"All","All",52,120.93023255814
"Saurabh Tiwary",2020,"Mumbai Indians","Chennai Super Kings",42,1,31,0,"All","All",42,135.483870967742
"Saurabh Tiwary",2020,"Mumbai Indians","Kolkata Knight Riders",21,1,13,0,"All","All",21,161.538461538462
"Saurabh Tiwary",2020,"Mumbai Indians","Rajasthan Royals",34,1,25,0,"All","All",34,136
"Saurabh Tiwary",2020,"Mumbai Indians","Royal Challengers Bangalore",5,1,8,0,"All","All",5,62.5
"Saurabh Tiwary",2020,"Mumbai Indians","Sunrisers Hyderabad",1,1,3,0,"All","All",1,33.3333333333333
"Saurabh Tiwary",2021,"Mumbai Indians","Chennai Super Kings",50,0,40,0,"All","All",Inf,125
"Saurabh Tiwary",2021,"Mumbai Indians","Delhi Capitals",15,1,18,0,"All","All",15,83.3333333333333
"Saurabh Tiwary",2021,"Mumbai Indians","Kolkata Knight Riders",5,0,2,0,"All","All",Inf,250
"Saurabh Tiwary",2021,"Mumbai Indians","Punjab Kings",45,1,37,0,"All","All",45,121.621621621622
"Scott Styris",2008,"Deccan Chargers","Chennai Super Kings",56,1,61,0,"All","All",56,91.8032786885246
"Scott Styris",2008,"Deccan Chargers","Delhi Capitals",29,1,28,0,"All","All",29,103.571428571429
"Scott Styris",2008,"Deccan Chargers","Kolkata Knight Riders",11,2,18,0,"All","All",5.5,61.1111111111111
"Scott Styris",2008,"Deccan Chargers","Punjab Kings",1,0,2,0,"All","All",Inf,50
"Scott Styris",2008,"Deccan Chargers","Rajasthan Royals",13,1,11,0,"All","All",13,118.181818181818
"Scott Styris",2008,"Deccan Chargers","Royal Challengers Bangalore",2,1,3,0,"All","All",2,66.6666666666667
"Scott Styris",2009,"Deccan Chargers","Royal Challengers Bangalore",14,1,8,0,"All","All",14,175
"Scott Styris",2011,"Chennai Super Kings","Kolkata Knight Riders",5,0,2,0,"All","All",Inf,250
"Sean Abbott",2015,"Royal Challengers Bangalore","Kolkata Knight Riders",1,1,4,1,"All","All",1,25
"Sean Abbott",2015,"Royal Challengers Bangalore","Sunrisers Hyderabad",14,1,9,0,"All","All",14,155.555555555556
"Sean Abbott",2022,"Sunrisers Hyderabad","Delhi Capitals",7,1,5,0,"All","All",7,140
"Shadab Jakati",2009,"Chennai Super Kings","Delhi Capitals",13,1,8,0,"All","All",13,162.5
"Shadab Jakati",2009,"Chennai Super Kings","Royal Challengers Bangalore",7,0,7,0,"All","All",Inf,100
"Shadab Jakati",2012,"Chennai Super Kings","Delhi Capitals",1,0,2,0,"All","All",Inf,50
"Shadab Jakati",2012,"Chennai Super Kings","Mumbai Indians",6,0,10,0,"All","All",Inf,60
"Shadab Jakati",2016,"Gujarat Lions","Royal Challengers Bangalore",1,0,2,0,"All","All",Inf,50
"Shahbaz Ahmed",2020,"Royal Challengers Bangalore","Delhi Capitals",1,0,1,0,"All","All",Inf,100
"Shahbaz Ahmed",2021,"Royal Challengers Bangalore","Kolkata Knight Riders",13,1,14,0,"All","All",13,92.8571428571429
"Shahbaz Ahmed",2021,"Royal Challengers Bangalore","Mumbai Indians",2,2,5,0,"All","All",1,40
"Shahbaz Ahmed",2021,"Royal Challengers Bangalore","Punjab Kings",16,2,15,0,"All","All",8,106.666666666667
"Shahbaz Ahmed",2021,"Royal Challengers Bangalore","Sunrisers Hyderabad",28,2,19,0,"All","All",14,147.368421052632
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Chennai Super Kings",42,2,29,0,"All","All",21,144.827586206897
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Delhi Capitals",32,0,21,0,"All","All",Inf,152.380952380952
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Gujarat Titans",2,0,2,0,"All","All",Inf,100
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Kolkata Knight Riders",27,1,20,0,"All","All",27,135
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Lucknow Super Giants",26,1,22,1,"All","All",26,118.181818181818
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Punjab Kings",9,1,14,0,"All","All",9,64.2857142857143
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Rajasthan Royals",74,2,61,0,"All","All",37,121.311475409836
"Shahbaz Ahmed",2022,"Royal Challengers Bangalore","Sunrisers Hyderabad",7,1,12,0,"All","All",7,58.3333333333333
"Shahbaz Nadeem",2011,"Delhi Capitals","Mumbai Indians",0,1,1,0,"All","All",0,0
"Shahbaz Nadeem",2012,"Delhi Capitals","Kolkata Knight Riders",0,0,2,0,"All","All",NA,0
"Shahbaz Nadeem",2013,"Delhi Capitals","Chennai Super Kings",2,0,7,0,"All","All",Inf,28.5714285714286
"Shahbaz Nadeem",2013,"Delhi Capitals","Kolkata Knight Riders",4,1,8,1,"All","All",4,50
"Shahbaz Nadeem",2013,"Delhi Capitals","Mumbai Indians",2,1,3,0,"All","All",2,66.6666666666667
"Shahbaz Nadeem",2013,"Delhi Capitals","Pune Warriors",6,1,5,0,"All","All",6,120
"Shahbaz Nadeem",2013,"Delhi Capitals","Sunrisers Hyderabad",0,2,4,1,"All","All",0,0
"Shahbaz Nadeem",2014,"Delhi Capitals","Chennai Super Kings",3,1,8,0,"All","All",3,37.5
"Shahbaz Nadeem",2014,"Delhi Capitals","Punjab Kings",3,0,7,0,"All","All",Inf,42.8571428571429
"Shahbaz Nadeem",2014,"Delhi Capitals","Rajasthan Royals",1,1,4,0,"All","All",1,25
"Shahbaz Nadeem",2015,"Delhi Capitals","Royal Challengers Bangalore",2,1,7,0,"All","All",2,28.5714285714286
"Shahbaz Nadeem",2016,"Delhi Capitals","Mumbai Indians",1,0,5,0,"All","All",Inf,20
"Shahbaz Nadeem",2017,"Delhi Capitals","Punjab Kings",0,1,1,0,"All","All",0,0
"Shahbaz Nadeem",2017,"Delhi Capitals","Royal Challengers Bangalore",2,2,8,0,"All","All",1,25
"Shahbaz Nadeem",2018,"Delhi Capitals","Kolkata Knight Riders",6,0,8,0,"All","All",Inf,75
"Shahbaz Nadeem",2020,"Sunrisers Hyderabad","Chennai Super Kings",5,1,5,0,"All","All",5,100
"Shahbaz Nadeem",2020,"Sunrisers Hyderabad","Delhi Capitals",2,0,3,0,"All","All",Inf,66.6666666666667
"Shahbaz Nadeem",2021,"Sunrisers Hyderabad","Royal Challengers Bangalore",0,1,1,0,"All","All",0,0
"Shahid Afridi",2008,"Deccan Chargers","Chennai Super Kings",21,1,8,0,"All","All",21,262.5
"Shahid Afridi",2008,"Deccan Chargers","Delhi Capitals",35,2,21,0,"All","All",17.5,166.666666666667
"Shahid Afridi",2008,"Deccan Chargers","Mumbai Indians",0,1,1,0,"All","All",0,0
"Shahid Afridi",2008,"Deccan Chargers","Punjab Kings",13,1,7,0,"All","All",13,185.714285714286
"Shahid Afridi",2008,"Deccan Chargers","Rajasthan Royals",11,2,7,0,"All","All",5.5,157.142857142857
"Shahid Afridi",2008,"Deccan Chargers","Royal Challengers Bangalore",1,1,2,0,"All","All",1,50
"Shakib Al Hasan",2011,"Kolkata Knight Riders","Kochi Tuskers Kerala",2,1,5,0,"All","All",2,40
"Shakib Al Hasan",2011,"Kolkata Knight Riders","Mumbai Indians",27,1,17,0,"All","All",27,158.823529411765
"Shakib Al Hasan",2012,"Kolkata Knight Riders","Chennai Super Kings",11,0,7,0,"All","All",Inf,157.142857142857
"Shakib Al Hasan",2012,"Kolkata Knight Riders","Delhi Capitals",1,1,3,0,"All","All",1,33.3333333333333
"Shakib Al Hasan",2012,"Kolkata Knight Riders","Mumbai Indians",13,1,12,0,"All","All",13,108.333333333333
"Shakib Al Hasan",2012,"Kolkata Knight Riders","Pune Warriors",42,1,30,0,"All","All",42,140
"Shakib Al Hasan",2012,"Kolkata Knight Riders","Punjab Kings",4,1,8,0,"All","All",4,50
"Shakib Al Hasan",2012,"Kolkata Knight Riders","Rajasthan Royals",16,1,10,0,"All","All",16,160
"Shakib Al Hasan",2012,"Kolkata Knight Riders","Royal Challengers Bangalore",4,1,4,0,"All","All",4,100
"Shakib Al Hasan",2014,"Kolkata Knight Riders","Chennai Super Kings",46,1,22,0,"All","All",46,209.090909090909
"Shakib Al Hasan",2014,"Kolkata Knight Riders","Delhi Capitals",30,0,22,0,"All","All",Inf,136.363636363636
"Shakib Al Hasan",2014,"Kolkata Knight Riders","Mumbai Indians",10,2,10,0,"All","All",5,100
"Shakib Al Hasan",2014,"Kolkata Knight Riders","Punjab Kings",30,2,23,1,"All","All",15,130.434782608696
"Shakib Al Hasan",2014,"Kolkata Knight Riders","Rajasthan Royals",50,0,32,0,"All","All",Inf,156.25
"Shakib Al Hasan",2014,"Kolkata Knight Riders","Royal Challengers Bangalore",60,1,38,0,"All","All",60,157.894736842105
"Shakib Al Hasan",2014,"Kolkata Knight Riders","Sunrisers Hyderabad",1,1,5,0,"All","All",1,20
"Shakib Al Hasan",2015,"Kolkata Knight Riders","Mumbai Indians",23,1,15,0,"All","All",23,153.333333333333
"Shakib Al Hasan",2015,"Kolkata Knight Riders","Rajasthan Royals",13,1,11,0,"All","All",13,118.181818181818
"Shakib Al Hasan",2015,"Kolkata Knight Riders","Royal Challengers Bangalore",0,1,1,1,"All","All",0,0
"Shakib Al Hasan",2016,"Kolkata Knight Riders","Gujarat Lions",69,1,57,0,"All","All",69,121.052631578947
"Shakib Al Hasan",2016,"Kolkata Knight Riders","Mumbai Indians",6,1,4,0,"All","All",6,150
"Shakib Al Hasan",2016,"Kolkata Knight Riders","Punjab Kings",11,1,15,0,"All","All",11,73.3333333333333
"Shakib Al Hasan",2016,"Kolkata Knight Riders","Rising Pune Supergiants",3,1,9,0,"All","All",3,33.3333333333333
"Shakib Al Hasan",2016,"Kolkata Knight Riders","Royal Challengers Bangalore",18,0,11,0,"All","All",Inf,163.636363636364
"Shakib Al Hasan",2016,"Kolkata Knight Riders","Sunrisers Hyderabad",7,1,10,0,"All","All",7,70
"Shakib Al Hasan",2017,"Kolkata Knight Riders","Gujarat Lions",1,0,1,0,"All","All",Inf,100
"Shakib Al Hasan",2018,"Sunrisers Hyderabad","Chennai Super Kings",67,3,50,0,"All","All",22.3333333333333,134
"Shakib Al Hasan",2018,"Sunrisers Hyderabad","Kolkata Knight Riders",65,3,52,1,"All","All",21.6666666666667,125
"Shakib Al Hasan",2018,"Sunrisers Hyderabad","Mumbai Indians",14,2,16,1,"All","All",7,87.5
"Shakib Al Hasan",2018,"Sunrisers Hyderabad","Punjab Kings",52,1,41,0,"All","All",52,126.829268292683
"Shakib Al Hasan",2018,"Sunrisers Hyderabad","Rajasthan Royals",6,1,6,0,"All","All",6,100
"Shakib Al Hasan",2018,"Sunrisers Hyderabad","Royal Challengers Bangalore",35,1,32,0,"All","All",35,109.375
"Shakib Al Hasan",2019,"Sunrisers Hyderabad","Rajasthan Royals",9,1,10,0,"All","All",9,90
"Shakib Al Hasan",2021,"Kolkata Knight Riders","Chennai Super Kings",0,1,1,0,"All","All",0,0
"Shakib Al Hasan",2021,"Kolkata Knight Riders","Delhi Capitals",0,1,2,0,"All","All",0,0
"Shakib Al Hasan",2021,"Kolkata Knight Riders","Mumbai Indians",9,1,9,0,"All","All",9,100
"Shakib Al Hasan",2021,"Kolkata Knight Riders","Royal Challengers Bangalore",35,1,31,0,"All","All",35,112.903225806452
"Shakib Al Hasan",2021,"Kolkata Knight Riders","Sunrisers Hyderabad",3,1,5,0,"All","All",3,60
"Shalabh Srivastava",2010,"Punjab Kings","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Shalabh Srivastava",2010,"Punjab Kings","Rajasthan Royals",0,1,1,0,"All","All",0,0
"Shalabh Srivastava",2011,"Punjab Kings","Mumbai Indians",3,0,2,0,"All","All",Inf,150
"Shalabh Srivastava",2011,"Punjab Kings","Pune Warriors",1,0,1,0,"All","All",Inf,100
"Shane Bond",2010,"Kolkata Knight Riders","Chennai Super Kings",1,1,2,0,"All","All",1,50
"Shane Harwood",2009,"Rajasthan Royals","Chennai Super Kings",6,0,7,0,"All","All",Inf,85.7142857142857
"Shane Harwood",2009,"Rajasthan Royals","Deccan Chargers",3,0,7,0,"All","All",Inf,42.8571428571429
"Shane Warne",2008,"Rajasthan Royals","Chennai Super Kings",9,0,9,0,"All","All",Inf,100
"Shane Warne",2008,"Rajasthan Royals","Deccan Chargers",22,0,9,0,"All","All",Inf,244.444444444444
"Shane Warne",2008,"Rajasthan Royals","Delhi Capitals",25,3,26,0,"All","All",8.33333333333333,96.1538461538462
"Shane Warne",2008,"Rajasthan Royals","Kolkata Knight Riders",7,1,8,1,"All","All",7,87.5
"Shane Warne",2008,"Rajasthan Royals","Mumbai Indians",7,1,7,0,"All","All",7,100
"Shane Warne",2009,"Rajasthan Royals","Chennai Super Kings",24,1,20,0,"All","All",24,120
"Shane Warne",2009,"Rajasthan Royals","Deccan Chargers",21,2,18,0,"All","All",10.5,116.666666666667
"Shane Warne",2009,"Rajasthan Royals","Delhi Capitals",6,2,5,0,"All","All",3,120
"Shane Warne",2009,"Rajasthan Royals","Kolkata Knight Riders",20,1,31,0,"All","All",20,64.5161290322581
"Shane Warne",2009,"Rajasthan Royals","Punjab Kings",34,0,33,0,"All","All",Inf,103.030303030303
"Shane Warne",2009,"Rajasthan Royals","Royal Challengers Bangalore",3,1,9,0,"All","All",3,33.3333333333333
"Shane Warne",2010,"Rajasthan Royals","Deccan Chargers",1,1,4,1,"All","All",1,25
"Shane Warne",2010,"Rajasthan Royals","Delhi Capitals",0,1,1,1,"All","All",0,0
"Shane Warne",2010,"Rajasthan Royals","Kolkata Knight Riders",4,1,6,0,"All","All",4,66.6666666666667
"Shane Warne",2010,"Rajasthan Royals","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Shane Warne",2010,"Rajasthan Royals","Royal Challengers Bangalore",4,1,7,0,"All","All",4,57.1428571428571
"Shane Warne",2011,"Rajasthan Royals","Chennai Super Kings",0,1,2,0,"All","All",0,0
"Shane Warne",2011,"Rajasthan Royals","Kochi Tuskers Kerala",2,1,9,0,"All","All",2,22.2222222222222
"Shane Warne",2011,"Rajasthan Royals","Kolkata Knight Riders",3,0,6,0,"All","All",Inf,50
"Shane Warne",2011,"Rajasthan Royals","Punjab Kings",5,0,3,0,"All","All",Inf,166.666666666667
"Shane Watson",2008,"Rajasthan Royals","Chennai Super Kings",42,1,27,0,"All","All",42,155.555555555556
"Shane Watson",2008,"Rajasthan Royals","Deccan Chargers",9,1,8,0,"All","All",9,112.5
"Shane Watson",2008,"Rajasthan Royals","Delhi Capitals",147,3,84,2,"All","All",49,175
"Shane Watson",2008,"Rajasthan Royals","Kolkata Knight Riders",19,2,16,0,"All","All",9.5,118.75
"Shane Watson",2008,"Rajasthan Royals","Mumbai Indians",50,2,39,0,"All","All",25,128.205128205128
