"Striker","Season","Bowler","Batting_Team","Bowling_Team","Runs","Dismissed","Balls","Run_Out","Stadium","Average","Strike_Rate"
"Dwayne Smith",2013,"Dale Steyn","Mumbai Indians","Sunrisers Hyderabad",15,0,14,0,"All",Inf,107.142857142857
"Dwayne Smith",2013,"Dwayne Bravo","Mumbai Indians","Chennai Super Kings",0,1,1,0,"All",0,0
"Dwayne Smith",2013,"Iqbal Abdulla","Mumbai Indians","Kolkata Knight Riders",52,1,35,0,"All",52,148.571428571429
"Dwayne Smith",2013,"Irfan Pathan","Mumbai Indians","Delhi Capitals",2,0,7,0,"All",Inf,28.5714285714286
"Dwayne Smith",2013,"Ishant Sharma","Mumbai Indians","Sunrisers Hyderabad",15,1,19,0,"All",15,78.9473684210526
"Dwayne Smith",2013,"Jacques Kallis","Mumbai Indians","Kolkata Knight Riders",9,0,11,0,"All",Inf,81.8181818181818
"Dwayne Smith",2013,"Jamaluddin Syed Mohammad","Mumbai Indians","Royal Challengers Bangalore",4,1,4,0,"All",4,100
"Dwayne Smith",2013,"James Faulkner","Mumbai Indians","Rajasthan Royals",16,0,8,0,"All",Inf,200
"Dwayne Smith",2013,"Jaydev Unadkat","Mumbai Indians","Royal Challengers Bangalore",15,0,11,0,"All",Inf,136.363636363636
"Dwayne Smith",2013,"Karn Sharma","Mumbai Indians","Sunrisers Hyderabad",15,0,14,0,"All",Inf,107.142857142857
"Dwayne Smith",2013,"Kevon Cooper","Mumbai Indians","Rajasthan Royals",7,0,5,0,"All",Inf,140
"Dwayne Smith",2013,"Lakshmipathy Balaji","Mumbai Indians","Kolkata Knight Riders",10,0,23,0,"All",Inf,43.4782608695652
"Dwayne Smith",2013,"Manpreet Gony","Mumbai Indians","Punjab Kings",10,0,5,0,"All",Inf,200
"Dwayne Smith",2013,"Mohit Sharma","Mumbai Indians","Chennai Super Kings",27,1,19,0,"All",27,142.105263157895
"Dwayne Smith",2013,"Parvinder Awana","Mumbai Indians","Punjab Kings",5,0,8,0,"All",Inf,62.5
"Dwayne Smith",2013,"Piyush Chawla","Mumbai Indians","Punjab Kings",12,1,5,0,"All",12,240
"Dwayne Smith",2013,"Praveen Kumar","Mumbai Indians","Punjab Kings",3,0,8,0,"All",Inf,37.5
"Dwayne Smith",2013,"RP Singh","Mumbai Indians","Royal Challengers Bangalore",4,0,7,0,"All",Inf,57.1428571428571
"Dwayne Smith",2013,"Rajat Bhatia","Mumbai Indians","Kolkata Knight Riders",4,0,4,0,"All",Inf,100
"Dwayne Smith",2013,"Ravi Rampaul","Mumbai Indians","Royal Challengers Bangalore",1,0,3,0,"All",Inf,33.3333333333333
"Dwayne Smith",2013,"Ravichandran Ashwin","Mumbai Indians","Chennai Super Kings",16,1,10,0,"All",16,160
"Dwayne Smith",2013,"Ravindra Jadeja","Mumbai Indians","Chennai Super Kings",10,1,9,0,"All",10,111.111111111111
"Dwayne Smith",2013,"Roelof van der Merwe","Mumbai Indians","Delhi Capitals",4,1,2,0,"All",4,200
"Dwayne Smith",2013,"Ryan McLaren","Mumbai Indians","Kolkata Knight Riders",9,0,5,0,"All",Inf,180
"Dwayne Smith",2013,"Sachithra Senanayake","Mumbai Indians","Kolkata Knight Riders",20,0,8,0,"All",Inf,250
"Dwayne Smith",2013,"Shahbaz Nadeem","Mumbai Indians","Delhi Capitals",2,0,3,0,"All",Inf,66.6666666666667
"Dwayne Smith",2013,"Shane Watson","Mumbai Indians","Rajasthan Royals",8,0,3,0,"All",Inf,266.666666666667
"Dwayne Smith",2013,"Siddharth Trivedi","Mumbai Indians","Rajasthan Royals",12,0,13,0,"All",Inf,92.3076923076923
"Dwayne Smith",2013,"Stuart Binny","Mumbai Indians","Rajasthan Royals",0,1,1,0,"All",0,0
"Dwayne Smith",2013,"Sunil Narine","Mumbai Indians","Kolkata Knight Riders",5,1,12,0,"All",5,41.6666666666667
"Dwayne Smith",2013,"Thisara Perera","Mumbai Indians","Sunrisers Hyderabad",1,0,2,0,"All",Inf,50
"Dwayne Smith",2013,"Vikramjeet Malik","Mumbai Indians","Rajasthan Royals",19,0,14,0,"All",Inf,135.714285714286
"Dwayne Smith",2013,"Vinay Kumar","Mumbai Indians","Royal Challengers Bangalore",26,0,11,0,"All",Inf,236.363636363636
"Dwayne Smith",2014,"Abu Nechim","Chennai Super Kings","Royal Challengers Bangalore",1,0,4,0,"All",Inf,25
"Dwayne Smith",2014,"Amit Mishra","Chennai Super Kings","Sunrisers Hyderabad",11,0,8,0,"All",Inf,137.5
"Dwayne Smith",2014,"Ankit Sharma","Chennai Super Kings","Rajasthan Royals",10,0,14,0,"All",Inf,71.4285714285714
"Dwayne Smith",2014,"Axar Patel","Chennai Super Kings","Punjab Kings",10,0,8,0,"All",Inf,125
"Dwayne Smith",2014,"Bhuvneshwar Kumar","Chennai Super Kings","Sunrisers Hyderabad",25,1,15,0,"All",25,166.666666666667
"Dwayne Smith",2014,"Corey Anderson","Chennai Super Kings","Mumbai Indians",2,0,4,0,"All",Inf,50
"Dwayne Smith",2014,"Dale Steyn","Chennai Super Kings","Sunrisers Hyderabad",12,0,17,0,"All",Inf,70.5882352941177
"Dwayne Smith",2014,"Dhawal Kulkarni","Chennai Super Kings","Rajasthan Royals",6,0,8,0,"All",Inf,75
"Dwayne Smith",2014,"Glenn Maxwell","Chennai Super Kings","Punjab Kings",20,0,8,0,"All",Inf,250
"Dwayne Smith",2014,"Harbhajan Singh","Chennai Super Kings","Mumbai Indians",11,1,16,0,"All",11,68.75
"Dwayne Smith",2014,"Ishant Sharma","Chennai Super Kings","Sunrisers Hyderabad",20,0,11,0,"All",Inf,181.818181818182
"Dwayne Smith",2014,"James Faulkner","Chennai Super Kings","Rajasthan Royals",36,0,14,0,"All",Inf,257.142857142857
"Dwayne Smith",2014,"James Neesham","Chennai Super Kings","Delhi Capitals",8,0,5,0,"All",Inf,160
"Dwayne Smith",2014,"Jasprit Bumrah","Chennai Super Kings","Mumbai Indians",21,0,15,0,"All",Inf,140
"Dwayne Smith",2014,"Jaydev Unadkat","Chennai Super Kings","Delhi Capitals",22,0,14,0,"All",Inf,157.142857142857
"Dwayne Smith",2014,"Jean-Paul Duminy","Chennai Super Kings","Delhi Capitals",5,0,6,0,"All",Inf,83.3333333333333
"Dwayne Smith",2014,"Karn Sharma","Chennai Super Kings","Sunrisers Hyderabad",25,1,18,0,"All",25,138.888888888889
"Dwayne Smith",2014,"Kevon Cooper","Chennai Super Kings","Rajasthan Royals",2,1,6,0,"All",2,33.3333333333333
"Dwayne Smith",2014,"Kieron Pollard","Chennai Super Kings","Mumbai Indians",17,0,6,0,"All",Inf,283.333333333333
"Dwayne Smith",2014,"Lakshmipathy Balaji","Chennai Super Kings","Punjab Kings",9,1,10,0,"All",9,90
"Dwayne Smith",2014,"Lasith Malinga","Chennai Super Kings","Mumbai Indians",4,0,8,0,"All",Inf,50
"Dwayne Smith",2014,"Laxmi Shukla","Chennai Super Kings","Delhi Capitals",13,0,9,0,"All",Inf,144.444444444444
"Dwayne Smith",2014,"Mitchell Johnson","Chennai Super Kings","Punjab Kings",20,0,12,0,"All",Inf,166.666666666667
"Dwayne Smith",2014,"Mitchell Starc","Chennai Super Kings","Royal Challengers Bangalore",12,0,9,0,"All",Inf,133.333333333333
"Dwayne Smith",2014,"Mohammed Shami","Chennai Super Kings","Delhi Capitals",39,0,20,0,"All",Inf,195
"Dwayne Smith",2014,"Muthiah Muralidaran","Chennai Super Kings","Royal Challengers Bangalore",1,0,2,0,"All",Inf,50
"Dwayne Smith",2014,"Parvez Rasool","Chennai Super Kings","Sunrisers Hyderabad",20,0,5,0,"All",Inf,400
"Dwayne Smith",2014,"Parvinder Awana","Chennai Super Kings","Punjab Kings",9,0,6,0,"All",Inf,150
"Dwayne Smith",2014,"Pat Cummins","Chennai Super Kings","Kolkata Knight Riders",0,1,2,0,"All",0,0
"Dwayne Smith",2014,"Pragyan Ojha","Chennai Super Kings","Mumbai Indians",19,1,14,0,"All",19,135.714285714286
"Dwayne Smith",2014,"Praveen Kumar","Chennai Super Kings","Mumbai Indians",28,1,24,0,"All",28,116.666666666667
"Dwayne Smith",2014,"Pravin Tambe","Chennai Super Kings","Rajasthan Royals",11,0,6,0,"All",Inf,183.333333333333
"Dwayne Smith",2014,"Rajat Bhatia","Chennai Super Kings","Rajasthan Royals",9,0,3,0,"All",Inf,300
"Dwayne Smith",2014,"Ravi Rampaul","Chennai Super Kings","Royal Challengers Bangalore",9,1,4,0,"All",9,225
"Dwayne Smith",2014,"Rishi Dhawan","Chennai Super Kings","Punjab Kings",5,0,7,0,"All",Inf,71.4285714285714
"Dwayne Smith",2014,"Sandeep Sharma","Chennai Super Kings","Punjab Kings",4,2,7,0,"All",2,57.1428571428571
"Dwayne Smith",2014,"Shadab Jakati","Chennai Super Kings","Royal Challengers Bangalore",14,0,8,0,"All",Inf,175
"Dwayne Smith",2014,"Shahbaz Nadeem","Chennai Super Kings","Delhi Capitals",19,1,16,0,"All",19,118.75
"Dwayne Smith",2014,"Shakib Al Hasan","Chennai Super Kings","Kolkata Knight Riders",16,1,11,0,"All",16,145.454545454545
"Dwayne Smith",2014,"Stuart Binny","Chennai Super Kings","Rajasthan Royals",6,1,2,0,"All",6,300
"Dwayne Smith",2014,"Sunil Narine","Chennai Super Kings","Kolkata Knight Riders",5,0,4,0,"All",Inf,125
"Dwayne Smith",2014,"Tim Southee","Chennai Super Kings","Rajasthan Royals",14,0,10,0,"All",Inf,140
"Dwayne Smith",2014,"Varun Aaron","Chennai Super Kings","Royal Challengers Bangalore",6,1,5,0,"All",6,120
"Dwayne Smith",2014,"Wayne Parnell","Chennai Super Kings","Delhi Capitals",2,1,9,0,"All",2,22.2222222222222
"Dwayne Smith",2014,"Zaheer Khan","Chennai Super Kings","Mumbai Indians",8,0,6,0,"All",Inf,133.333333333333
"Dwayne Smith",2015,"Albie Morkel","Chennai Super Kings","Delhi Capitals",14,1,9,0,"All",14,155.555555555556
"Dwayne Smith",2015,"Amit Mishra","Chennai Super Kings","Delhi Capitals",2,0,3,0,"All",Inf,66.6666666666667
"Dwayne Smith",2015,"Andre Russell","Chennai Super Kings","Kolkata Knight Riders",1,0,1,0,"All",Inf,100
"Dwayne Smith",2015,"Ankit Sharma","Chennai Super Kings","Rajasthan Royals",16,1,8,0,"All",16,200
"Dwayne Smith",2015,"Anureet Singh","Chennai Super Kings","Punjab Kings",0,1,1,0,"All",0,0
"Dwayne Smith",2015,"Bhuvneshwar Kumar","Chennai Super Kings","Sunrisers Hyderabad",11,0,13,0,"All",Inf,84.6153846153846
"Dwayne Smith",2015,"Brad Hogg","Chennai Super Kings","Kolkata Knight Riders",3,1,3,1,"All",3,100
"Dwayne Smith",2015,"Chris Morris","Chennai Super Kings","Rajasthan Royals",3,0,13,0,"All",Inf,23.0769230769231
"Dwayne Smith",2015,"David Wiese","Chennai Super Kings","Royal Challengers Bangalore",17,0,7,0,"All",Inf,242.857142857143
"Dwayne Smith",2015,"Deepak Hooda","Chennai Super Kings","Rajasthan Royals",10,0,4,0,"All",Inf,250
"Dwayne Smith",2015,"Domnic Muthuswami","Chennai Super Kings","Delhi Capitals",12,0,10,0,"All",Inf,120
"Dwayne Smith",2015,"Gurinder Sandhu","Chennai Super Kings","Delhi Capitals",6,0,3,0,"All",Inf,200
"Dwayne Smith",2015,"Harbhajan Singh","Chennai Super Kings","Mumbai Indians",35,3,21,0,"All",11.6666666666667,166.666666666667
"Dwayne Smith",2015,"Hardik Pandya","Chennai Super Kings","Mumbai Indians",20,0,14,0,"All",Inf,142.857142857143
"Dwayne Smith",2015,"Harshal Patel","Chennai Super Kings","Royal Challengers Bangalore",6,1,7,0,"All",6,85.7142857142857
"Dwayne Smith",2015,"Imran Tahir","Chennai Super Kings","Delhi Capitals",5,1,6,0,"All",5,83.3333333333333
"Dwayne Smith",2015,"Ishant Sharma","Chennai Super Kings","Sunrisers Hyderabad",9,0,8,0,"All",Inf,112.5
"Dwayne Smith",2015,"Jagadeesha Suchith","Chennai Super Kings","Mumbai Indians",37,0,16,0,"All",Inf,231.25
"Dwayne Smith",2015,"James Faulkner","Chennai Super Kings","Rajasthan Royals",8,1,7,0,"All",8,114.285714285714
"Dwayne Smith",2015,"Karanveer Singh","Chennai Super Kings","Punjab Kings",26,0,12,0,"All",Inf,216.666666666667
"Dwayne Smith",2015,"Karn Sharma","Chennai Super Kings","Sunrisers Hyderabad",9,0,5,0,"All",Inf,180
"Dwayne Smith",2015,"Lasith Malinga","Chennai Super Kings","Mumbai Indians",17,1,19,0,"All",17,89.4736842105263
"Dwayne Smith",2015,"Marchant de Lange","Chennai Super Kings","Mumbai Indians",0,0,12,0,"All",NA,0
"Dwayne Smith",2015,"Mitchell McClenaghan","Chennai Super Kings","Mumbai Indians",19,0,16,0,"All",Inf,118.75
"Dwayne Smith",2015,"Mitchell Starc","Chennai Super Kings","Royal Challengers Bangalore",13,1,21,0,"All",13,61.9047619047619
"Dwayne Smith",2015,"Moises Henriques","Chennai Super Kings","Sunrisers Hyderabad",0,1,1,0,"All",0,0
"Dwayne Smith",2015,"Nathan Coulter-Nile","Chennai Super Kings","Delhi Capitals",1,0,4,0,"All",Inf,25
"Dwayne Smith",2015,"Pat Cummins","Chennai Super Kings","Kolkata Knight Riders",5,1,8,0,"All",5,62.5
"Dwayne Smith",2015,"Pawan Suyal","Chennai Super Kings","Mumbai Indians",11,0,9,0,"All",Inf,122.222222222222
"Dwayne Smith",2015,"Praveen Kumar","Chennai Super Kings","Sunrisers Hyderabad",5,0,4,0,"All",Inf,125
"Dwayne Smith",2015,"Pravin Tambe","Chennai Super Kings","Rajasthan Royals",4,0,3,0,"All",Inf,133.333333333333
"Dwayne Smith",2015,"Shahbaz Nadeem","Chennai Super Kings","Delhi Capitals",8,0,12,0,"All",Inf,66.6666666666667
"Dwayne Smith",2015,"Shane Watson","Chennai Super Kings","Rajasthan Royals",5,0,4,0,"All",Inf,125
"Dwayne Smith",2015,"Sreenath Aravind","Chennai Super Kings","Royal Challengers Bangalore",6,1,5,0,"All",6,120
"Dwayne Smith",2015,"Trent Boult","Chennai Super Kings","Sunrisers Hyderabad",14,0,14,0,"All",Inf,100
"Dwayne Smith",2015,"Umesh Yadav","Chennai Super Kings","Kolkata Knight Riders",16,0,8,0,"All",Inf,200
"Dwayne Smith",2015,"Vinay Kumar","Chennai Super Kings","Mumbai Indians",7,0,9,0,"All",Inf,77.7777777777778
"Dwayne Smith",2015,"Yuzvendra Chahal","Chennai Super Kings","Royal Challengers Bangalore",14,0,7,0,"All",Inf,200
"Dwayne Smith",2015,"Zaheer Khan","Chennai Super Kings","Delhi Capitals",4,0,8,0,"All",Inf,50
"Dwayne Smith",2016,"Albie Morkel","Gujarat Lions","Rising Pune Supergiants",6,0,6,0,"All",Inf,100
"Dwayne Smith",2016,"Amit Mishra","Gujarat Lions","Delhi Capitals",8,0,4,0,"All",Inf,200
"Dwayne Smith",2016,"Andre Russell","Gujarat Lions","Kolkata Knight Riders",6,0,7,0,"All",Inf,85.7142857142857
"Dwayne Smith",2016,"Ankit Rajpoot","Gujarat Lions","Kolkata Knight Riders",0,1,1,0,"All",0,0
"Dwayne Smith",2016,"Ashok Dinda","Gujarat Lions","Rising Pune Supergiants",15,0,8,0,"All",Inf,187.5
"Dwayne Smith",2016,"Axar Patel","Gujarat Lions","Punjab Kings",1,1,4,0,"All",1,25
"Dwayne Smith",2016,"Ben Cutting","Gujarat Lions","Sunrisers Hyderabad",1,1,3,0,"All",1,33.3333333333333
"Dwayne Smith",2016,"Bhuvneshwar Kumar","Gujarat Lions","Sunrisers Hyderabad",1,1,9,0,"All",1,11.1111111111111
"Dwayne Smith",2016,"Chris Jordan","Gujarat Lions","Royal Challengers Bangalore",9,0,6,0,"All",Inf,150
"Dwayne Smith",2016,"Chris Morris","Gujarat Lions","Delhi Capitals",8,0,5,0,"All",Inf,160
"Dwayne Smith",2016,"Harbhajan Singh","Gujarat Lions","Mumbai Indians",19,0,7,0,"All",Inf,271.428571428571
"Dwayne Smith",2016,"Hardik Pandya","Gujarat Lions","Mumbai Indians",5,0,3,0,"All",Inf,166.666666666667
"Dwayne Smith",2016,"Imran Tahir","Gujarat Lions","Delhi Capitals",3,1,5,0,"All",3,60
"Dwayne Smith",2016,"Iqbal Abdulla","Gujarat Lions","Royal Challengers Bangalore",30,0,14,0,"All",Inf,214.285714285714
"Dwayne Smith",2016,"Jasprit Bumrah","Gujarat Lions","Mumbai Indians",7,0,7,0,"All",Inf,100
"Dwayne Smith",2016,"KC Cariappa","Gujarat Lions","Punjab Kings",1,0,4,0,"All",Inf,25
"Dwayne Smith",2016,"Kane Richardson","Gujarat Lions","Royal Challengers Bangalore",7,1,4,0,"All",7,175
"Dwayne Smith",2016,"Mitchell McClenaghan","Gujarat Lions","Mumbai Indians",6,0,6,0,"All",Inf,100
"Dwayne Smith",2016,"Mohit Sharma","Gujarat Lions","Punjab Kings",3,0,4,0,"All",Inf,75
"Dwayne Smith",2016,"Morne Morkel","Gujarat Lions","Kolkata Knight Riders",5,0,2,0,"All",Inf,250
"Dwayne Smith",2016,"Murugan Ashwin","Gujarat Lions","Rising Pune Supergiants",1,0,3,0,"All",Inf,33.3333333333333
"Dwayne Smith",2016,"Piyush Chawla","Gujarat Lions","Kolkata Knight Riders",1,0,1,0,"All",Inf,100
"Dwayne Smith",2016,"Rajat Bhatia","Gujarat Lions","Rising Pune Supergiants",16,0,6,0,"All",Inf,266.666666666667
"Dwayne Smith",2016,"Ravichandran Ashwin","Gujarat Lions","Rising Pune Supergiants",19,0,9,0,"All",Inf,211.111111111111
"Dwayne Smith",2016,"Sandeep Sharma","Gujarat Lions","Punjab Kings",10,0,6,0,"All",Inf,166.666666666667
"Dwayne Smith",2016,"Shahbaz Nadeem","Gujarat Lions","Delhi Capitals",21,1,14,0,"All",21,150
"Dwayne Smith",2016,"Shakib Al Hasan","Gujarat Lions","Kolkata Knight Riders",15,1,8,0,"All",15,187.5
"Dwayne Smith",2016,"Shane Watson","Gujarat Lions","Royal Challengers Bangalore",4,0,7,0,"All",Inf,57.1428571428571
"Dwayne Smith",2016,"Sreenath Aravind","Gujarat Lions","Royal Challengers Bangalore",9,1,6,0,"All",9,150
"Dwayne Smith",2016,"Stuart Binny","Gujarat Lions","Royal Challengers Bangalore",8,0,8,0,"All",Inf,100
"Dwayne Smith",2016,"Thisara Perera","Gujarat Lions","Rising Pune Supergiants",6,1,5,0,"All",6,120
"Dwayne Smith",2016,"Yuzvendra Chahal","Gujarat Lions","Royal Challengers Bangalore",45,1,23,0,"All",45,195.652173913043
"Dwayne Smith",2016,"Zaheer Khan","Gujarat Lions","Delhi Capitals",28,0,16,0,"All",Inf,175
"Dwayne Smith",2017,"Ankit Sharma","Gujarat Lions","Rising Pune Supergiants",15,0,5,0,"All",Inf,300
"Dwayne Smith",2017,"Ashish Nehra","Gujarat Lions","Sunrisers Hyderabad",7,0,4,0,"All",Inf,175
"Dwayne Smith",2017,"Axar Patel","Gujarat Lions","Punjab Kings",20,1,11,0,"All",20,181.818181818182
"Dwayne Smith",2017,"Ben Cutting","Gujarat Lions","Sunrisers Hyderabad",12,0,7,0,"All",Inf,171.428571428571
"Dwayne Smith",2017,"Ben Stokes","Gujarat Lions","Rising Pune Supergiants",1,0,4,0,"All",Inf,25
"Dwayne Smith",2017,"Bhuvneshwar Kumar","Gujarat Lions","Sunrisers Hyderabad",8,1,6,0,"All",8,133.333333333333
"Dwayne Smith",2017,"Bipul Sharma","Gujarat Lions","Sunrisers Hyderabad",4,0,6,0,"All",Inf,66.6666666666667
"Dwayne Smith",2017,"Glenn Maxwell","Gujarat Lions","Punjab Kings",7,1,3,0,"All",7,233.333333333333
"Dwayne Smith",2017,"Imran Tahir","Gujarat Lions","Rising Pune Supergiants",6,1,4,0,"All",6,150
"Dwayne Smith",2017,"Kuldeep Yadav","Gujarat Lions","Kolkata Knight Riders",4,0,2,0,"All",Inf,200
"Dwayne Smith",2017,"Lockie Ferguson","Gujarat Lions","Rising Pune Supergiants",13,0,7,0,"All",Inf,185.714285714286
"Dwayne Smith",2017,"Mitchell McClenaghan","Gujarat Lions","Mumbai Indians",0,1,2,0,"All",0,0
"Dwayne Smith",2017,"Mohammad Nabi","Gujarat Lions","Sunrisers Hyderabad",12,0,9,0,"All",Inf,133.333333333333
"Dwayne Smith",2017,"Mohammed Shami","Gujarat Lions","Delhi Capitals",1,1,2,1,"All",1,50
"Dwayne Smith",2017,"Mohammed Siraj","Gujarat Lions","Sunrisers Hyderabad",6,0,7,0,"All",Inf,85.7142857142857
"Dwayne Smith",2017,"Mohit Sharma","Gujarat Lions","Punjab Kings",14,0,7,0,"All",Inf,200
"Dwayne Smith",2017,"Moises Henriques","Gujarat Lions","Sunrisers Hyderabad",21,0,8,0,"All",Inf,262.5
"Dwayne Smith",2017,"Pawan Negi","Gujarat Lions","Royal Challengers Bangalore",1,0,2,0,"All",Inf,50
"Dwayne Smith",2017,"Rahul Chahar","Gujarat Lions","Rising Pune Supergiants",10,0,6,0,"All",Inf,166.666666666667
"Dwayne Smith",2017,"Rashid Khan","Gujarat Lions","Sunrisers Hyderabad",18,1,10,0,"All",18,180
"Dwayne Smith",2017,"Sandeep Sharma","Gujarat Lions","Punjab Kings",16,0,12,0,"All",Inf,133.333333333333
"Dwayne Smith",2017,"Shahbaz Nadeem","Gujarat Lions","Delhi Capitals",9,0,4,0,"All",Inf,225
"Dwayne Smith",2017,"Shardul Thakur","Gujarat Lions","Rising Pune Supergiants",2,1,5,0,"All",2,40
"Dwayne Smith",2017,"Siddarth Kaul","Gujarat Lions","Sunrisers Hyderabad",3,0,3,0,"All",Inf,100
"Dwayne Smith",2017,"T Natarajan","Gujarat Lions","Punjab Kings",7,0,2,0,"All",Inf,350
"Dwayne Smith",2017,"Umesh Yadav","Gujarat Lions","Kolkata Knight Riders",1,1,2,0,"All",1,50
"Dwayne Smith",2017,"Varun Aaron","Gujarat Lions","Punjab Kings",14,0,8,0,"All",Inf,175
"Dwayne Smith",2017,"Yuzvendra Chahal","Gujarat Lions","Royal Challengers Bangalore",0,1,2,0,"All",0,0
"Dwayne Smith",2017,"Zaheer Khan","Gujarat Lions","Delhi Capitals",7,0,6,0,"All",Inf,116.666666666667
"Eklavya Dwivedi",2016,"Bhuvneshwar Kumar","Gujarat Lions","Sunrisers Hyderabad",5,1,5,0,"All",5,100
"Eklavya Dwivedi",2016,"Chris Jordan","Gujarat Lions","Royal Challengers Bangalore",2,0,4,0,"All",Inf,50
"Eklavya Dwivedi",2016,"Shane Watson","Gujarat Lions","Royal Challengers Bangalore",12,1,3,0,"All",12,400
"Eklavya Dwivedi",2016,"Yuzvendra Chahal","Gujarat Lions","Royal Challengers Bangalore",5,0,2,0,"All",Inf,250
"Eoin Morgan",2010,"Albie Morkel","Royal Challengers Bangalore","Chennai Super Kings",1,1,2,0,"All",1,50
"Eoin Morgan",2010,"Amit Mishra","Royal Challengers Bangalore","Delhi Capitals",8,0,5,0,"All",Inf,160
"Eoin Morgan",2010,"Andrew McDonald","Royal Challengers Bangalore","Delhi Capitals",2,1,4,1,"All",2,50
"Eoin Morgan",2010,"Brad Hodge","Royal Challengers Bangalore","Kolkata Knight Riders",10,0,5,0,"All",Inf,200
"Eoin Morgan",2010,"Kieron Pollard","Royal Challengers Bangalore","Mumbai Indians",3,0,2,0,"All",Inf,150
"Eoin Morgan",2010,"Lasith Malinga","Royal Challengers Bangalore","Mumbai Indians",4,0,4,0,"All",Inf,100
"Eoin Morgan",2010,"Murali Kartik","Royal Challengers Bangalore","Kolkata Knight Riders",0,1,2,0,"All",0,0
"Eoin Morgan",2010,"Muthiah Muralidaran","Royal Challengers Bangalore","Chennai Super Kings",0,0,2,0,"All",NA,0
"Eoin Morgan",2010,"Pradeep Sangwan","Royal Challengers Bangalore","Delhi Capitals",7,0,4,0,"All",Inf,175
"Eoin Morgan",2011,"Albie Morkel","Kolkata Knight Riders","Chennai Super Kings",5,0,5,0,"All",Inf,100
"Eoin Morgan",2011,"Bhargav Bhatt","Kolkata Knight Riders","Punjab Kings",3,1,3,0,"All",3,100
"Eoin Morgan",2011,"Charl Langeveldt","Kolkata Knight Riders","Royal Challengers Bangalore",2,0,2,0,"All",Inf,100
"Eoin Morgan",2011,"Dale Steyn","Kolkata Knight Riders","Deccan Chargers",4,0,5,0,"All",Inf,80
"Eoin Morgan",2011,"Dan Christian","Kolkata Knight Riders","Deccan Chargers",9,1,9,0,"All",9,100
"Eoin Morgan",2011,"David Hussey","Kolkata Knight Riders","Punjab Kings",13,0,4,0,"All",Inf,325
"Eoin Morgan",2011,"Ishant Sharma","Kolkata Knight Riders","Deccan Chargers",1,0,1,0,"All",Inf,100
"Eoin Morgan",2011,"Muthiah Muralidaran","Kolkata Knight Riders","Kochi Tuskers Kerala",6,0,5,0,"All",Inf,120
"Eoin Morgan",2011,"Prasanth Parameswaran","Kolkata Knight Riders","Kochi Tuskers Kerala",5,0,10,0,"All",Inf,50
"Eoin Morgan",2011,"Praveen Kumar","Kolkata Knight Riders","Punjab Kings",12,0,8,0,"All",Inf,150
"Eoin Morgan",2011,"RP Singh","Kolkata Knight Riders","Kochi Tuskers Kerala",26,0,12,0,"All",Inf,216.666666666667
"Eoin Morgan",2011,"Raiphi Gomez","Kolkata Knight Riders","Kochi Tuskers Kerala",9,0,8,0,"All",Inf,112.5
"Eoin Morgan",2011,"Ramesh Powar","Kolkata Knight Riders","Kochi Tuskers Kerala",3,0,6,0,"All",Inf,50
"Eoin Morgan",2011,"Ravichandran Ashwin","Kolkata Knight Riders","Chennai Super Kings",6,1,5,0,"All",6,120
"Eoin Morgan",2011,"Ravindra Jadeja","Kolkata Knight Riders","Kochi Tuskers Kerala",2,0,2,0,"All",Inf,100
"Eoin Morgan",2011,"Sreenath Aravind","Kolkata Knight Riders","Royal Challengers Bangalore",4,1,4,1,"All",4,100
"Eoin Morgan",2011,"Sreesanth","Kolkata Knight Riders","Kochi Tuskers Kerala",13,0,8,0,"All",Inf,162.5
"Eoin Morgan",2011,"Suresh Raina","Kolkata Knight Riders","Chennai Super Kings",0,1,2,0,"All",0,0
"Eoin Morgan",2011,"Umesh Yadav","Kolkata Knight Riders","Delhi Capitals",0,1,1,0,"All",0,0
"Eoin Morgan",2011,"Vinay Kumar","Kolkata Knight Riders","Kochi Tuskers Kerala",12,1,12,1,"All",12,100
"Eoin Morgan",2011,"Zaheer Khan","Kolkata Knight Riders","Royal Challengers Bangalore",2,1,5,0,"All",2,40
